,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.2520805786730963,0.4582228116710875
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.2061867692935654,0.4938192626921018
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.2485373568816853,0.4765906862736773
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.312307953484424,0.5277688042021321
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.1874490627546862,0.4857949004041628
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.2110636277302944,0.4843916927592071
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.2626305673176944,0.4830842781586276
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.20110847189231987,0.4660726862524797
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.1955128205128205,0.43540843729529444
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.23822455095723893,0.48164649762254386
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.2964759660107748,0.4856904385892001
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.22755206555138272,0.4737608592194597
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.31812599862135466,0.5271574697784128
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.1959839357429719,0.4772879763821793
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.26635388783340086,0.5044888616390762
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.2585827313381493,0.44815083393763594
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.21580104220691018,0.48367373367373373
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.2502730835957078,0.5379803119221828
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.2671846094815907,0.46529533866990364
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.3014425553600482,0.4656593406593406
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.21135822871001553,0.42645214860270125
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.21129656507014996,0.5083112470268433
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.23854148642881035,0.48545587630150794
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.2028302585759799,0.4474159622937428
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.22286772324992776,0.4306998322592865
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.23986890302679778,0.48967111014041254
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.2037914691943128,0.4869133345836114
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.2089242476651678,0.5266310704296974
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.1932367149758454,0.4697323483950795
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.207404452717576,0.5134694666631722
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.17543859649122806,0.5041967087807495
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.21918843734881469,0.47443136760256177
