sepal_length,sepal_width,petal_length,petal_width,species
6.3,2.8,5.1,1.5,Iris-virginica
5.0,3.3,1.4,0.2,Iris-setosa
7.9,3.8,6.4,2.0,Iris-virginica
6.1,2.8,4.7,1.2,Iris-versicolor
7.4,2.8,6.1,1.9,Iris-virginica
5.5,4.2,1.4,0.2,Iris-setosa
6.4,2.7,5.3,1.9,Iris-virginica
5.0,3.5,1.6,0.6,Iris-setosa
6.1,2.8,4.7,1.2,Iris-versicolor
6.2,2.2,4.5,1.5,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
5.0,3.5,1.6,0.6,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
7.7,2.6,6.9,2.3,Iris-virginica
5.5,2.6,4.4,1.2,Iris-versicolor
5.0,2.3,3.3,1.0,Iris-versicolor
7.4,2.8,6.1,1.9,Iris-virginica
5.5,4.2,1.4,0.2,Iris-setosa
5.0,3.3,1.4,0.2,Iris-setosa
5.0,3.5,1.6,0.6,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
4.9,2.5,4.5,1.7,Iris-virginica
7.9,3.8,6.4,2.0,Iris-virginica
6.2,2.2,4.5,1.5,Iris-versicolor
5.6,2.9,3.6,1.3,Iris-versicolor
6.3,3.3,4.7,1.6,Iris-versicolor
6.3,3.3,4.7,1.6,Iris-versicolor
5.5,2.4,3.8,1.1,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
7.7,2.6,6.9,2.3,Iris-virginica
5.0,3.3,1.4,0.2,Iris-setosa
6.3,3.3,4.7,1.6,Iris-versicolor
7.7,2.6,6.9,2.3,Iris-virginica
5.0,3.5,1.6,0.6,Iris-setosa
7.7,2.6,6.9,2.3,Iris-virginica
6.4,2.7,5.3,1.9,Iris-virginica
5.5,4.2,1.4,0.2,Iris-setosa
6.1,3.0,4.6,1.4,Iris-versicolor
4.8,3.1,1.6,0.2,Iris-setosa
6.2,2.2,4.5,1.5,Iris-versicolor
5.0,3.5,1.6,0.6,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
5.6,2.9,3.6,1.3,Iris-versicolor
5.0,2.3,3.3,1.0,Iris-versicolor
6.0,3.4,4.5,1.6,Iris-versicolor
4.5,2.3,1.3,0.3,Iris-setosa
6.4,2.7,5.3,1.9,Iris-virginica
5.4,3.9,1.3,0.4,Iris-setosa
5.0,3.3,1.4,0.2,Iris-setosa
4.9,2.5,4.5,1.7,Iris-virginica
6.5,3.2,5.1,2.0,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
6.1,3.0,4.6,1.4,Iris-versicolor
5.0,3.3,1.4,0.2,Iris-setosa
5.6,2.9,3.6,1.3,Iris-versicolor
5.0,2.3,3.3,1.0,Iris-versicolor
4.9,2.5,4.5,1.7,Iris-virginica
7.7,2.6,6.9,2.3,Iris-virginica
6.1,2.8,4.7,1.2,Iris-versicolor
5.0,2.3,3.3,1.0,Iris-versicolor
7.4,2.8,6.1,1.9,Iris-virginica
6.4,2.7,5.3,1.9,Iris-virginica
6.2,2.2,4.5,1.5,Iris-versicolor
6.1,3.0,4.6,1.4,Iris-versicolor
6.2,2.2,4.5,1.5,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
6.0,3.4,4.5,1.6,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
5.4,3.9,1.3,0.4,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
6.2,2.2,4.5,1.5,Iris-versicolor
5.5,2.6,4.4,1.2,Iris-versicolor
5.5,4.2,1.4,0.2,Iris-setosa
6.5,3.2,5.1,2.0,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
5.5,4.2,1.4,0.2,Iris-setosa
5.5,2.4,3.8,1.1,Iris-versicolor
5.5,4.2,1.4,0.2,Iris-setosa
6.0,3.4,4.5,1.6,Iris-versicolor
5.4,3.9,1.3,0.4,Iris-setosa
6.3,2.8,5.1,1.5,Iris-virginica
4.8,3.1,1.6,0.2,Iris-setosa
6.3,2.8,5.1,1.5,Iris-virginica
6.1,3.0,4.6,1.4,Iris-versicolor
5.5,2.6,4.4,1.2,Iris-versicolor
6.3,3.3,4.7,1.6,Iris-versicolor
5.5,2.6,4.4,1.2,Iris-versicolor
5.4,3.9,1.3,0.4,Iris-setosa
6.2,2.2,4.5,1.5,Iris-versicolor
5.5,2.4,3.8,1.1,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
6.2,2.2,4.5,1.5,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
4.8,3.1,1.6,0.2,Iris-setosa
5.6,2.9,3.6,1.3,Iris-versicolor
5.6,2.9,3.6,1.3,Iris-versicolor
5.5,2.6,4.4,1.2,Iris-versicolor
6.3,2.8,5.1,1.5,Iris-virginica
5.5,2.6,4.4,1.2,Iris-versicolor
7.7,2.6,6.9,2.3,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
5.6,2.9,3.6,1.3,Iris-versicolor
4.9,2.5,4.5,1.7,Iris-virginica
7.7,2.6,6.9,2.3,Iris-virginica
6.3,3.3,4.7,1.6,Iris-versicolor
5.0,3.3,1.4,0.2,Iris-setosa
5.0,3.5,1.6,0.6,Iris-setosa
6.0,3.4,4.5,1.6,Iris-versicolor
6.3,2.8,5.1,1.5,Iris-virginica
6.0,3.4,4.5,1.6,Iris-versicolor
5.0,3.3,1.4,0.2,Iris-setosa
6.0,3.4,4.5,1.6,Iris-versicolor
6.3,2.8,5.1,1.5,Iris-virginica
5.0,3.5,1.6,0.6,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
7.4,2.8,6.1,1.9,Iris-virginica
5.0,3.5,1.6,0.6,Iris-setosa
7.4,2.8,6.1,1.9,Iris-virginica
