sepal_length,sepal_width,petal_length,petal_width,species
4.6,3.763976458866408,1.0,1.4025221409817386,Iris-setosa
5.7,4.4,1.5,0.6,Iris-setosa
6.7,3.1,4.4,1.1986666666666668,Iris-versicolor
5.843333333333334,4.1,1.6,0.2,Iris-setosa
4.4,3.2,-0.3056875054584829,0.2,Iris-setosa
5.843333333333334,2.5,5.0,1.9,Iris-virginica
7.265446476854757,3.2,4.5,1.5,Iris-setosa
5.2,2.4402693635414354,1.2181175141656198,0.8943209355205191,Iris-setosa
5.0,2.779355249417443,2.8637632075896398,0.2,Iris-setosa
5.2,4.1,1.5,0.1,Iris-setosa
5.8,2.7,3.758666666666666,1.713660991324478,Iris-setosa
7.0,3.0540000000000003,4.1,1.6,Iris-versicolor
6.7,4.1,4.7,1.5,Iris-versicolor
5.4,3.9,2.640197607297172,0.4,Iris-setosa
5.4,3.0540000000000003,5.6,0.2,Iris-setosa
5.5,2.916524824298186,6.3,1.1986666666666668,Iris-versicolor
6.6,2.8,5.6,1.5,Iris-setosa
6.4,3.1,3.758666666666666,1.8,Iris-virginica
6.6,3.0540000000000003,1.7,1.4,Iris-versicolor
7.2,3.6,6.1,2.5,Iris-versicolor
5.7,2.9,4.2,1.1986666666666668,Iris-versicolor
7.6,3.530443058560998,6.6,2.1,Iris-virginica
5.0,2.3,1.424667819581685,1.5,Iris-versicolor
6.8,3.0795821563686743,1.4,0.2,Iris-setosa
5.843333333333334,2.8,1.5,2.0,Iris-virginica
5.8,2.7,4.1,0.7234818879850213,Iris-versicolor
5.2,2.0,1.4,1.1986666666666668,Iris-virginica
5.0,3.5,1.3,0.039424456658452844,Iris-versicolor
5.1,3.8,-0.6965644533238375,0.2,Iris-setosa
5.0,3.4,3.8782755830598505,1.0,Iris-versicolor
6.3,2.7,4.467426151567585,1.8,Iris-virginica
4.8,3.4,1.9,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
7.1,2.1722229008001226,1.7,0.5,Iris-virginica
5.125030822557375,2.7,4.2,1.3,Iris-setosa
5.1,3.4,-0.12232897029010492,0.2,Iris-setosa
5.7,3.0,3.758666666666666,0.3046480034816226,Iris-versicolor
5.6,3.8,6.7,2.2,Iris-virginica
6.1,3.2,3.758666666666666,1.1986666666666668,Iris-setosa
6.2,2.4,4.3,1.3,Iris-setosa
5.9,2.5,5.0,2.0,Iris-virginica
5.5,3.7,4.1,0.2,Iris-setosa
5.843333333333334,2.8,4.8,1.8,Iris-virginica
6.97521360893104,2.7,5.2,1.9,Iris-virginica
6.0,3.0540000000000003,4.0,1.1986666666666668,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-virginica
4.8,3.4,5.4,2.3,Iris-virginica
5.5,2.3,7.496526846607368,0.4,Iris-setosa
5.4,3.5,1.7,1.3,Iris-setosa
5.0,2.3,2.3565395163766576,1.0,Iris-setosa
6.4,2.4,4.499636466549903,1.9,Iris-virginica
5.0,3.3,1.4,1.0,Iris-setosa
5.6,3.2,1.2,1.5,Iris-virginica
6.5,2.7,3.758666666666666,1.1986666666666668,Iris-versicolor
6.7,2.7,5.0,1.7,Iris-virginica
4.9,2.492059871208614,1.5,0.1,Iris-setosa
5.8,2.8,4.527857530579167,2.4,Iris-virginica
5.0,3.4,6.7,-0.4408590371806164,Iris-setosa
7.123892421728714,3.5,1.6,1.1986666666666668,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-virginica
5.1,2.5,3.0,1.1986666666666668,Iris-versicolor
6.9,3.2,5.7,2.3,Iris-setosa
6.0,2.7,5.1,1.6,Iris-setosa
5.2855483615285594,2.6,1.5,1.3200928184989642,Iris-setosa
7.7,3.0540000000000003,3.758666666666666,1.4218345887949582,Iris-virginica
5.843333333333334,3.1920171905174803,4.0,1.5842141491520745,Iris-setosa
4.4,2.9,1.4,0.4,Iris-setosa
4.452664715681996,3.0,0.5433098273140365,0.1,Iris-setosa
6.148134769730963,3.8,5.0,1.5,Iris-setosa
5.456221000635984,3.2,3.758666666666666,1.8,Iris-virginica
5.843333333333334,3.1,1.5,0.2,Iris-setosa
5.8,3.5,1.4,0.9257431129873384,Iris-setosa
4.388372402275272,3.0,1.3,0.2,Iris-setosa
6.3,2.5,3.758666666666666,0.2,Iris-versicolor
6.3,2.5186730797228627,9.306085397756666,2.4,Iris-setosa
4.6,3.4,1.4,-0.661149145896669,Iris-setosa
6.8,3.0,5.5,2.1,Iris-virginica
5.121942081212168,3.3,6.0,2.5,Iris-virginica
5.398463675985105,2.23364598169696,3.758666666666666,0.2,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
4.4,3.1,3.9,1.8,Iris-setosa
7.0,3.2,4.7,1.4,Iris-versicolor
5.843333333333334,3.2,5.3,2.3,Iris-setosa
6.6164931630141455,3.8,1.228273770409738,0.2,Iris-setosa
6.9,3.1,5.4,2.1,Iris-versicolor
5.0449378011183335,3.0,4.2,1.5,Iris-versicolor
6.5,3.0,5.2,0.700870215203085,Iris-setosa
5.7,2.6,6.9,0.549835354899449,Iris-versicolor
5.2,2.8739494079811596,3.9,1.1986666666666668,Iris-versicolor
7.1952915961098345,3.0,6.218500196533822,1.4,Iris-versicolor
6.2,1.9661090992443349,5.005410569599858,0.3,Iris-versicolor
6.6,3.0540000000000003,4.6,1.4,Iris-setosa
4.5442626429304624,2.6,4.4,1.2,Iris-versicolor
5.843333333333334,3.7,1.5,0.1,Iris-setosa
5.6,3.144487067107883,1.9,0.5,Iris-versicolor
7.3,3.0540000000000003,6.3,1.6227483322750003,Iris-virginica
5.729780729553737,3.3,5.7,2.1,Iris-setosa
5.1,3.7,3.758666666666666,0.4,Iris-setosa
4.9,3.9,1.2,1.2212869957589205,Iris-virginica
6.995593699529186,3.0696049080810885,5.7,-0.18188806956087022,Iris-virginica
7.2,3.0,5.8,1.4,Iris-virginica
4.9,2.9,1.5,0.2,Iris-setosa
4.529371970426423,2.8,5.1,1.3,Iris-setosa
3.6204080305485666,3.0,1.4,0.2,Iris-virginica
6.9,3.1,4.9,1.3,Iris-versicolor
7.4,3.0,6.1,1.8822993479854953,Iris-virginica
6.3,3.22542105882007,5.1,1.8,Iris-versicolor
5.7,2.7786123417469533,4.1,1.3,Iris-versicolor
5.5,2.2,5.5,2.700131735707166,Iris-setosa
6.3,3.0,1.2,1.3,Iris-versicolor
6.4,3.0540000000000003,0.15711189397345748,1.3,Iris-setosa
7.7,2.895106407005958,1.2,0.7841563446067636,Iris-virginica
5.9,3.0,0.5773884732973724,1.8,Iris-virginica
5.843333333333334,3.561950787391647,4.4,0.2,Iris-setosa
6.1,2.8,4.0,1.3,Iris-versicolor
5.248867085268332,2.8502674950581275,4.5,2.1,Iris-virginica
5.1,3.0540000000000003,4.9,1.5,Iris-virginica
5.8,3.0540000000000003,4.0,2.4,Iris-versicolor
5.843333333333334,3.0,5.9,2.1,Iris-virginica
