,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.0,0.6454183266932271
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.0,0.59765625
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.3798219584569733,0.5750528541226215
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.0,0.6134453781512605
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.0671641791044776,0.6612244897959185
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.0,0.6454183266932271
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.0,0.59765625
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.0,0.5750528541226215
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.16393442622950818,0.6134453781512605
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.0234375,0.6612244897959185
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.2392638036809816,0.6454183266932271
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.16161616161616163,0.59765625
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.1724137931034483,0.5750528541226215
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.15946843853820597,0.6134453781512605
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.30434782608695654,0.6612244897959185
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.418732782369146,0.6454183266932271
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.2658959537572254,0.59765625
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.25786163522012573,0.5750528541226215
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.08275862068965517,0.6134453781512605
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.0,0.6612244897959185
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.21875,0.6454183266932271
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.27976190476190477,0.59765625
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.3313253012048193,0.5750528541226215
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.0,0.6134453781512605
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.3022508038585209,0.6612244897959185
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.4396782841823056,0.6454183266932271
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.2356687898089172,0.59765625
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.05992509363295881,0.5750528541226215
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.029411764705882353,0.6134453781512605
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.3772455089820359,0.6612244897959185
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.30681818181818177,0.6454183266932271
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.28486646884273,0.59765625
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.2154882154882155,0.5750528541226215
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.45231607629427795,0.6134453781512605
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.4615384615384616,0.6612244897959185
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,0.3370165745856354,0.6454183266932271
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.2735562310030395,0.59765625
7_2,7_2\synth.csv,7_2\train.csv,7_2\val.csv,7_2\test.csv,0.3703703703703704,0.5750528541226215
7_3,7_3\synth.csv,7_3\train.csv,7_3\val.csv,7_3\test.csv,0.4461538461538461,0.6134453781512605
7_4,7_4\synth.csv,7_4\train.csv,7_4\val.csv,7_4\test.csv,0.06130268199233717,0.6612244897959185
8_0,8_0\synth.csv,8_0\train.csv,8_0\val.csv,8_0\test.csv,0.45128205128205123,0.6454183266932271
8_1,8_1\synth.csv,8_1\train.csv,8_1\val.csv,8_1\test.csv,0.3549295774647887,0.59765625
8_2,8_2\synth.csv,8_2\train.csv,8_2\val.csv,8_2\test.csv,0.41714285714285715,0.5750528541226215
8_3,8_3\synth.csv,8_3\train.csv,8_3\val.csv,8_3\test.csv,0.0,0.6134453781512605
8_4,8_4\synth.csv,8_4\train.csv,8_4\val.csv,8_4\test.csv,0.3384615384615385,0.6612244897959185
9_0,9_0\synth.csv,9_0\train.csv,9_0\val.csv,9_0\test.csv,0.40782122905027934,0.6454183266932271
9_1,9_1\synth.csv,9_1\train.csv,9_1\val.csv,9_1\test.csv,0.3342939481268012,0.59765625
9_2,9_2\synth.csv,9_2\train.csv,9_2\val.csv,9_2\test.csv,0.323170731707317,0.5750528541226215
9_3,9_3\synth.csv,9_3\train.csv,9_3\val.csv,9_3\test.csv,0.3352941176470588,0.6134453781512605
9_4,9_4\synth.csv,9_4\train.csv,9_4\val.csv,9_4\test.csv,0.4819944598337951,0.6612244897959185
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.31976744186046513,0.6454183266932271
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.4545454545454545,0.59765625
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.49867374005305043,0.5750528541226215
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.21518987341772153,0.6134453781512605
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.3248407643312102,0.6612244897959185
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.4263959390862945,0.6454183266932271
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.30498533724340177,0.59765625
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.4444444444444444,0.5750528541226215
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.4729064039408867,0.6134453781512605
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.43067846607669613,0.6612244897959185
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.26666666666666666,0.6454183266932271
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.4205128205128205,0.59765625
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.4378378378378378,0.5750528541226215
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.5083932853717026,0.6134453781512605
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.47466666666666657,0.6612244897959185
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.41909814323607425,0.6454183266932271
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.5,0.59765625
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.26366559485530544,0.5750528541226215
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.39554317548746515,0.6134453781512605
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.5373134328358209,0.6612244897959185
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.5056947608200456,0.6454183266932271
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.35428571428571426,0.59765625
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.48717948717948717,0.5750528541226215
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.4150943396226416,0.6134453781512605
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,0.1510791366906475,0.6612244897959185
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,0.48258706467661683,0.6454183266932271
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,0.4880382775119617,0.59765625
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,0.410958904109589,0.5750528541226215
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.5463414634146342,0.6134453781512605
15_4,15_4\synth.csv,15_4\train.csv,15_4\val.csv,15_4\test.csv,0.5129533678756476,0.6612244897959185
16_0,16_0\synth.csv,16_0\train.csv,16_0\val.csv,16_0\test.csv,0.453125,0.6454183266932271
16_1,16_1\synth.csv,16_1\train.csv,16_1\val.csv,16_1\test.csv,0.4330900243309002,0.59765625
16_2,16_2\synth.csv,16_2\train.csv,16_2\val.csv,16_2\test.csv,0.4526315789473684,0.5750528541226215
16_3,16_3\synth.csv,16_3\train.csv,16_3\val.csv,16_3\test.csv,0.485,0.6134453781512605
16_4,16_4\synth.csv,16_4\train.csv,16_4\val.csv,16_4\test.csv,0.48931116389548696,0.6612244897959185
17_0,17_0\synth.csv,17_0\train.csv,17_0\val.csv,17_0\test.csv,0.4479166666666666,0.6454183266932271
17_1,17_1\synth.csv,17_1\train.csv,17_1\val.csv,17_1\test.csv,0.41884816753926696,0.59765625
17_2,17_2\synth.csv,17_2\train.csv,17_2\val.csv,17_2\test.csv,0.4338624338624338,0.5750528541226215
17_3,17_3\synth.csv,17_3\train.csv,17_3\val.csv,17_3\test.csv,0.40871934604904636,0.6134453781512605
17_4,17_4\synth.csv,17_4\train.csv,17_4\val.csv,17_4\test.csv,0.6088888888888889,0.6612244897959185
18_0,18_0\synth.csv,18_0\train.csv,18_0\val.csv,18_0\test.csv,0.5278450363196125,0.6454183266932271
18_1,18_1\synth.csv,18_1\train.csv,18_1\val.csv,18_1\test.csv,0.4289405684754522,0.59765625
18_2,18_2\synth.csv,18_2\train.csv,18_2\val.csv,18_2\test.csv,0.5393258426966292,0.5750528541226215
18_3,18_3\synth.csv,18_3\train.csv,18_3\val.csv,18_3\test.csv,0.45945945945945943,0.6134453781512605
18_4,18_4\synth.csv,18_4\train.csv,18_4\val.csv,18_4\test.csv,0.5693430656934306,0.6612244897959185
19_0,19_0\synth.csv,19_0\train.csv,19_0\val.csv,19_0\test.csv,0.545045045045045,0.6454183266932271
19_1,19_1\synth.csv,19_1\train.csv,19_1\val.csv,19_1\test.csv,0.48661800486618007,0.59765625
19_2,19_2\synth.csv,19_2\train.csv,19_2\val.csv,19_2\test.csv,0.4552429667519181,0.5750528541226215
19_3,19_3\synth.csv,19_3\train.csv,19_3\val.csv,19_3\test.csv,0.443864229765013,0.6134453781512605
19_4,19_4\synth.csv,19_4\train.csv,19_4\val.csv,19_4\test.csv,0.5825242718446602,0.6612244897959185
20_0,20_0\synth.csv,20_0\train.csv,20_0\val.csv,20_0\test.csv,0.5668202764976958,0.6454183266932271
20_1,20_1\synth.csv,20_1\train.csv,20_1\val.csv,20_1\test.csv,0.501138952164009,0.59765625
20_2,20_2\synth.csv,20_2\train.csv,20_2\val.csv,20_2\test.csv,0.41621621621621624,0.5750528541226215
20_3,20_3\synth.csv,20_3\train.csv,20_3\val.csv,20_3\test.csv,0.5495495495495496,0.6134453781512605
20_4,20_4\synth.csv,20_4\train.csv,20_4\val.csv,20_4\test.csv,0.5432692307692308,0.6612244897959185
21_0,21_0\synth.csv,21_0\train.csv,21_0\val.csv,21_0\test.csv,0.5446224256292905,0.6454183266932271
