sepal_length,sepal_width,petal_length,petal_width,species
6.1,3.0540000000000003,4.7,1.2,Iris-versicolor
6.3,3.0540000000000003,1.7,0.3,Iris-setosa
6.1,2.6,3.758666666666666,0.06190704943387337,Iris-virginica
5.8815848930636,3.8,1.5,1.5,Iris-versicolor
6.8,2.8,4.8,2.0,Iris-versicolor
5.843333333333334,3.4,2.6943491003595774,0.4,Iris-setosa
5.457130377764616,3.0540000000000003,5.9,2.4,Iris-versicolor
6.835225529881209,3.1,5.1,1.3939741239655299,Iris-setosa
6.9,2.821607094201312,2.019959506373065,0.2,Iris-virginica
5.843333333333334,3.0540000000000003,1.5,1.2,Iris-versicolor
5.843333333333334,4.1,4.1998147570215085,2.0,Iris-versicolor
7.236003375571992,3.1407871360771735,1.4,0.2,Iris-setosa
4.432808980485301,3.5,3.758666666666666,2.5,Iris-setosa
4.9,3.1,1.9,1.6,Iris-versicolor
5.1,3.8,4.5,0.3,Iris-setosa
5.843333333333334,3.0540000000000003,4.7,1.22398889083742,Iris-virginica
6.5,3.0,4.0,1.5,Iris-setosa
5.843333333333334,2.1949025035107668,3.758666666666666,1.1,Iris-setosa
6.7229442974024245,2.2,5.299880456669464,2.0,Iris-setosa
4.3,2.6404854853998603,4.312951977712606,1.4726779185926797,Iris-virginica
4.7,3.3011094137569876,3.758666666666666,0.2,Iris-setosa
6.706563476682648,3.076179459758668,8.58545888805143,1.3829560148450515,Iris-virginica
5.0,3.0540000000000003,1.3,1.1986666666666668,Iris-setosa
6.4,3.0540000000000003,5.677921419946573,1.8529025395131091,Iris-virginica
6.45351754235357,2.9,6.4,1.1986666666666668,Iris-setosa
6.3,3.4,5.2,1.5332744689794766,Iris-setosa
4.9,2.5,3.192793091296279,1.8,Iris-virginica
5.327721956020008,3.0,4.731835804836158,1.1986666666666668,Iris-setosa
6.9123071188187994,3.0540000000000003,1.5,0.3,Iris-setosa
4.8,3.1,-1.2948854239184224,0.1,Iris-setosa
4.977876405935746,3.803423635129374,2.765519991811355,-0.37460543291745135,Iris-setosa
5.7,4.4,1.4614917249812824,1.5125640884522948,Iris-setosa
5.843333333333334,4.1,6.9,1.4,Iris-setosa
4.8,3.0540000000000003,1.6,0.2,Iris-virginica
2.079848214814489,2.7,3.758666666666666,0.2,Iris-setosa
5.414728091797537,3.0,5.0,1.1724034612336802,Iris-virginica
6.4,3.1,4.5,1.5,Iris-virginica
6.9,2.690723969160803,1.4,0.2,Iris-setosa
5.0,3.6,1.4,0.2,Iris-setosa
5.2,3.1,6.9,1.8,Iris-setosa
6.6,2.7,5.5507309750344795,0.5730018759419684,Iris-setosa
5.083268372852243,2.9,4.0,1.6,Iris-versicolor
7.025563423046315,3.1,3.758666666666666,2.1,Iris-virginica
5.843333333333334,3.0540000000000003,1.3,1.2,Iris-versicolor
6.5,3.7,3.9,1.1986666666666668,Iris-setosa
5.5,3.237266406941507,3.758666666666666,1.1986666666666668,Iris-versicolor
6.3,2.8,2.118518231042954,0.7187779380240563,Iris-virginica
5.170678425989767,2.9869824255014636,5.5,1.8,Iris-versicolor
5.9597797610149925,3.0,4.4,1.4,Iris-setosa
