sepal_length,sepal_width,petal_length,petal_width,species
6.1,2.8,4.4995098847562796,1.2,Iris-versicolor
4.451545963277039,3.0540000000000003,3.758666666666666,2.3,Iris-setosa
7.7,2.9,4.7,2.5138212009571594,Iris-setosa
7.1,2.6,2.2703568556995393,2.9014892503207017,Iris-setosa
6.616712989364981,2.092455041818869,4.8,1.5,Iris-versicolor
5.4,3.4,1.5,0.4,Iris-setosa
5.6,2.9,5.8,1.3,Iris-setosa
6.9,3.1,5.1,1.1986666666666668,Iris-virginica
6.2,3.7,4.5,1.5,Iris-versicolor
5.91494239893289,2.8931054727645726,1.6,1.2,Iris-versicolor
5.544654148693781,3.030410150377086,5.1,2.2298818809692014,Iris-virginica
4.8,3.0,1.4,0.1,Iris-setosa
6.7,3.5,1.4622327944630924,1.2,Iris-setosa
7.7,3.1,3.758666666666666,0.1,Iris-setosa
5.1,3.8,1.5,0.3,Iris-setosa
6.410678523962582,3.0540000000000003,6.9,1.6,Iris-versicolor
6.5,3.0,5.8,2.2,Iris-virginica
5.6,3.6,3.8480145557622434,1.1,Iris-versicolor
5.230614879206555,2.319648403390468,4.5,2.4,Iris-virginica
5.843333333333334,3.1616682298444805,5.6,0.5,Iris-virginica
6.8,3.2,1.6,1.2359055951948226,Iris-setosa
6.1,2.488467182927257,4.9,1.8,Iris-setosa
5.607282289612769,3.7,3.9,0.4,Iris-setosa
6.9,2.8,5.6,2.1,Iris-virginica
7.9,3.8,6.4,2.0,Iris-virginica
5.5,3.0,5.2,2.3,Iris-setosa
5.843333333333334,3.0540000000000003,3.9088633094623138,1.8,Iris-virginica
6.8,3.2,3.758666666666666,2.3,Iris-versicolor
5.5,3.0,1.4,0.3,Iris-setosa
4.8,3.1,1.9004934619087175,1.5499397413552078,Iris-setosa
4.6,3.6,3.758666666666666,0.2,Iris-setosa
5.7,5.141908871657655,3.45166606788945,0.4,Iris-setosa
5.843333333333334,2.736401671470472,3.3,1.0,Iris-setosa
4.8,3.6,1.6,1.1986666666666668,Iris-setosa
4.4,3.2,4.602813261834713,0.2,Iris-versicolor
6.3,2.5,5.0,1.9,Iris-setosa
6.4,3.2,4.5,1.4,Iris-setosa
5.2,3.5,1.5,1.1986666666666668,Iris-setosa
5.0,3.4,1.4,1.5,Iris-setosa
5.2,3.0540000000000003,1.5,0.1,Iris-setosa
5.717858792678218,2.7,5.1,1.1986666666666668,Iris-virginica
6.0,3.1,5.351295729452188,2.0,Iris-versicolor
6.7,3.0540000000000003,3.758666666666666,1.5,Iris-setosa
4.569687004327132,3.9,2.2379508216206117,0.889933489942564,Iris-setosa
5.218205706146492,3.7,1.5,0.2,Iris-setosa
5.5,2.4,3.7,1.0,Iris-versicolor
6.3,2.8,5.1,0.9364823063290375,Iris-virginica
6.4,3.4,5.5,1.8,Iris-virginica
