,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.3137254901960784,0.4406779661016949
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.5142857142857142,0.5853658536585366
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.5135135135135135,0.5333333333333333
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.3870967741935483,0.6511627906976744
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.46875000000000006,0.53125
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.5974025974025974,0.6075949367088608
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.6075949367088608,0.6578947368421052
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.6363636363636364,0.6666666666666666
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.6046511627906976,0.675
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.5866666666666667,0.6315789473684211
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.5671641791044776,0.5151515151515151
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.4444444444444445,0.5625
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.6575342465753425,0.4333333333333334
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.5897435897435898,0.4927536231884058
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.5679012345679012,0.5897435897435896
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.5753424657534246,0.6352941176470588
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.5869565217391305,0.6593406593406593
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.7010309278350515,0.7045454545454546
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.6,0.56
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.410958904109589,0.6
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.5161290322580645,0.6133333333333333
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.6111111111111112,0.6111111111111112
