sepal_length,sepal_width,petal_length,petal_width,species
5.7,4.4,1.5,0.4,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
7.6,3.0,6.6,2.1,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.1,2.9,4.7,1.4,Iris-versicolor
6.4,3.1,5.5,1.8,Iris-virginica
6.4,3.1,5.5,1.8,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
7.6,3.0,6.6,2.1,Iris-virginica
6.4,3.1,5.5,1.8,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
6.4,3.1,5.5,1.8,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
6.3,2.9,5.6,1.8,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
6.5,3.0,5.8,2.2,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
7.6,3.0,6.6,2.1,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.4,3.1,5.5,1.8,Iris-virginica
6.1,2.9,4.7,1.4,Iris-versicolor
7.6,3.0,6.6,2.1,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
6.4,3.1,5.5,1.8,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
7.6,3.0,6.6,2.1,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
7.6,3.0,6.6,2.1,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
6.5,3.0,5.8,2.2,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.1,2.9,4.7,1.4,Iris-versicolor
4.5,2.3,1.3,0.3,Iris-setosa
5.7,4.4,1.5,0.4,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
6.9,3.2,5.7,2.3,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
6.4,3.1,5.5,1.8,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.1,2.9,4.7,1.4,Iris-versicolor
6.9,3.2,5.7,2.3,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
5.7,4.4,1.5,0.4,Iris-setosa
6.5,3.0,5.8,2.2,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
5.0,3.5,1.3,0.3,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
7.6,3.0,6.6,2.1,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
5.0,3.5,1.3,0.3,Iris-setosa
7.6,3.0,6.6,2.1,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
6.4,3.1,5.5,1.8,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
5.0,3.5,1.3,0.3,Iris-setosa
6.4,3.1,5.5,1.8,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
5.7,4.4,1.5,0.4,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
6.5,3.0,5.8,2.2,Iris-virginica
6.4,3.1,5.5,1.8,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
7.6,3.0,6.6,2.1,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.1,2.9,4.7,1.4,Iris-versicolor
7.6,3.0,6.6,2.1,Iris-virginica
5.0,3.5,1.3,0.3,Iris-setosa
6.4,3.1,5.5,1.8,Iris-virginica
7.6,3.0,6.6,2.1,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
6.5,3.0,5.8,2.2,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
7.6,3.0,6.6,2.1,Iris-virginica
6.4,3.1,5.5,1.8,Iris-virginica
7.6,3.0,6.6,2.1,Iris-virginica
5.0,3.5,1.3,0.3,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
6.3,2.9,5.6,1.8,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.4,3.1,5.5,1.8,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
7.6,3.0,6.6,2.1,Iris-virginica
7.6,3.0,6.6,2.1,Iris-virginica
6.5,3.0,5.8,2.2,Iris-virginica
6.3,2.9,5.6,1.8,Iris-virginica
