sepal_length,sepal_width,petal_length,petal_width,species
4.6,3.2,1.4,0.2,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
4.6,3.2,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
4.6,3.2,1.4,0.2,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
4.6,3.2,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
4.6,3.2,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
4.6,3.2,1.4,0.2,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
4.6,3.2,1.4,0.2,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
4.6,3.2,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
4.6,3.2,1.4,0.2,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
4.6,3.2,1.4,0.2,Iris-setosa
