sepal_length,sepal_width,petal_length,petal_width,species
6.693739255851409,3.2,0.7322889144932605,0.6629784843297987,Iris-setosa
6.6,3.2,1.7,1.1986666666666668,Iris-versicolor
8.343217938678254,3.8,3.356971555390066,0.8767016149358067,Iris-virginica
6.257204661880053,3.0540000000000003,3.2230359521989906,-0.43311014626769356,Iris-setosa
4.9,3.0540000000000003,5.724960731196775,1.0,Iris-virginica
7.0,2.2474232745528595,3.1128924826083644,0.7176444903252074,Iris-virginica
5.404303033307368,2.7,2.166551518538586,1.1986666666666668,Iris-setosa
5.843333333333334,2.3,2.4017536729746274,1.2,Iris-setosa
6.6,3.603411638045245,4.7,0.1,Iris-versicolor
5.4,3.0540000000000003,6.4,1.9,Iris-setosa
7.561789695072185,2.9873384498417344,6.6686092547848626,1.1986666666666668,Iris-versicolor
6.021745347734899,3.2931542070214803,6.6,1.1986666666666668,Iris-versicolor
7.9,3.0540000000000003,1.6,0.3711752625570708,Iris-setosa
5.2,3.0540000000000003,0.5467307107742175,2.1,Iris-setosa
5.843333333333334,3.8822324592991713,2.7429357324078687,1.4,Iris-virginica
6.2,2.8102356068227574,3.268188798886456,2.5,Iris-setosa
5.843333333333334,3.0540000000000003,5.1,0.2,Iris-versicolor
5.700936656537825,2.6,5.380056158803658,2.28909775416643,Iris-setosa
6.815752952335022,2.805720317225155,4.0,0.3,Iris-setosa
4.6,4.411659596979091,3.758666666666666,1.0,Iris-setosa
7.9,2.586540533800071,1.0783837451689102,1.6,Iris-virginica
6.5,2.8,6.883646635509469,0.7570319288341198,Iris-setosa
5.843333333333334,4.1,5.050220054838958,2.5148865312527873,Iris-setosa
5.8,3.4,-0.4973004034540933,1.5,Iris-versicolor
5.843333333333334,2.9727769902142467,4.369844079678724,0.5,Iris-setosa
4.16173334567371,2.4,3.758666666666666,1.1986666666666668,Iris-versicolor
5.420744752685221,2.167924373185392,2.380146452860613,0.44380288699507486,Iris-virginica
5.542874513726417,2.9,3.758666666666666,1.4,Iris-setosa
5.368367558923354,3.7511347708428584,6.4,1.1986666666666668,Iris-virginica
6.407221789182213,3.036429693414787,4.0,0.6563569548371646,Iris-setosa
6.3,2.2,4.6,1.8,Iris-virginica
7.2,3.4,0.3957396039179395,1.803335136490042,Iris-versicolor
5.808537153636829,2.6917778055195414,3.758666666666666,2.5,Iris-versicolor
