,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.12503738777379625,0.12109530899854493
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.1152166614351281,0.12534285987310922
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.1422915745540667,0.13758736873550348
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.1273096137041252,0.13147053254507335
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.14278552887213003,0.13748126599163735
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.11290071124402723,0.11572382327911557
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.13810249886049908,0.13661370507237158
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.14683777883765559,0.14972697792267786
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.1455059318213705,0.14369687774398265
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.13695395320950676,0.13017586376827217
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.13368835694945802,0.12643884123060256
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.1306696973051812,0.13178852997042823
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.1113103513798015,0.10745703183925182
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.12791384005562068,0.13292294382903302
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.14515560285852536,0.13701015162252983
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.14078004455760917,0.14656144711233798
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.13080044707700156,0.13242059174069787
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.12196465544017332,0.12623903553070215
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.1410641770724591,0.14245518820294056
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.12598870802408335,0.12750780494232594
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.12045906223257163,0.12109703945948491
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.14266381159425467,0.13938216063895725
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.1256660481846249,0.12712356465022445
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.15143744395365066,0.148166976006598
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.10933808136156342,0.12794171729769166
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.1356121805751267,0.1349448236953521
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.11361789653569976,0.11187078573253872
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.1342119810942135,0.1378344269413999
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.1347997310048178,0.13278606071329735
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,0.13978674170664096,0.14078366729631042
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,0.12483674140496481,0.12332727252210562
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,0.13473105065578128,0.1316321427552667
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,0.11725081521342484,0.12774880891935736
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.14641894780551135,0.14638112767473077
15_4,15_4\synth.csv,15_4\train.csv,15_4\val.csv,15_4\test.csv,0.13063058174343556,0.12787911542610242
16_0,16_0\synth.csv,16_0\train.csv,16_0\val.csv,16_0\test.csv,0.14169828614642588,0.14061277701231611
16_1,16_1\synth.csv,16_1\train.csv,16_1\val.csv,16_1\test.csv,0.1213965009932606,0.12738042813804928
16_2,16_2\synth.csv,16_2\train.csv,16_2\val.csv,16_2\test.csv,0.13256729007435597,0.12974337967197536
16_3,16_3\synth.csv,16_3\train.csv,16_3\val.csv,16_3\test.csv,0.1237023196321998,0.13011394139541055
16_4,16_4\synth.csv,16_4\train.csv,16_4\val.csv,16_4\test.csv,0.14104149750340167,0.14472144974992285
17_0,17_0\synth.csv,17_0\train.csv,17_0\val.csv,17_0\test.csv,0.1254806264465973,0.12466456328161368
17_1,17_1\synth.csv,17_1\train.csv,17_1\val.csv,17_1\test.csv,0.14040454438666627,0.13320601761174033
17_2,17_2\synth.csv,17_2\train.csv,17_2\val.csv,17_2\test.csv,0.1333809955478723,0.1319083571980858
17_3,17_3\synth.csv,17_3\train.csv,17_3\val.csv,17_3\test.csv,0.1235157539462789,0.12275406420257695
17_4,17_4\synth.csv,17_4\train.csv,17_4\val.csv,17_4\test.csv,0.12402538744209113,0.12384459769430156
18_0,18_0\synth.csv,18_0\train.csv,18_0\val.csv,18_0\test.csv,0.1433995401783985,0.14315885450226418
18_1,18_1\synth.csv,18_1\train.csv,18_1\val.csv,18_1\test.csv,0.12945431626313442,0.13390461594016778
18_2,18_2\synth.csv,18_2\train.csv,18_2\val.csv,18_2\test.csv,0.11796379862943263,0.12320051546764199
18_3,18_3\synth.csv,18_3\train.csv,18_3\val.csv,18_3\test.csv,0.11433755533433143,0.11435731134831606
18_4,18_4\synth.csv,18_4\train.csv,18_4\val.csv,18_4\test.csv,0.1348816569691682,0.1321875634288041
19_0,19_0\synth.csv,19_0\train.csv,19_0\val.csv,19_0\test.csv,0.11186039197801301,0.10724698799246357
19_1,19_1\synth.csv,19_1\train.csv,19_1\val.csv,19_1\test.csv,0.13390126449518813,0.13277880025378697
19_2,19_2\synth.csv,19_2\train.csv,19_2\val.csv,19_2\test.csv,0.1346458044788691,0.13861409932502744
19_3,19_3\synth.csv,19_3\train.csv,19_3\val.csv,19_3\test.csv,0.13905391642370002,0.14287187817656
19_4,19_4\synth.csv,19_4\train.csv,19_4\val.csv,19_4\test.csv,0.12449211501934665,0.12327185607787283
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.13333754669067766,0.13090367692709826
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.1137101229569566,0.1254054210017379
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.13134440144641557,0.13054775495961357
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.12745143666020997,0.12242998819576345
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.13322907614259805,0.12947758738444048
20_0,20_0\synth.csv,20_0\train.csv,20_0\val.csv,20_0\test.csv,0.1200747869934411,0.11900944840272609
20_1,20_1\synth.csv,20_1\train.csv,20_1\val.csv,20_1\test.csv,0.14178235552185592,0.13815148526476861
20_2,20_2\synth.csv,20_2\train.csv,20_2\val.csv,20_2\test.csv,0.1296948585679596,0.1388167836681844
20_3,20_3\synth.csv,20_3\train.csv,20_3\val.csv,20_3\test.csv,0.13534330035268693,0.131586909484546
20_4,20_4\synth.csv,20_4\train.csv,20_4\val.csv,20_4\test.csv,0.12782932905706113,0.12196574640755187
21_0,21_0\synth.csv,21_0\train.csv,21_0\val.csv,21_0\test.csv,0.13447267998026335,0.14045564902204877
21_1,21_1\synth.csv,21_1\train.csv,21_1\val.csv,21_1\test.csv,0.12062308083662854,0.12178492023761456
21_2,21_2\synth.csv,21_2\train.csv,21_2\val.csv,21_2\test.csv,0.13815595548413562,0.1450512559977193
21_3,21_3\synth.csv,21_3\train.csv,21_3\val.csv,21_3\test.csv,0.11559368937353176,0.11597760858525541
21_4,21_4\synth.csv,21_4\train.csv,21_4\val.csv,21_4\test.csv,0.12691136375319567,0.13294495781283378
22_0,22_0\synth.csv,22_0\train.csv,22_0\val.csv,22_0\test.csv,0.14047382736753622,0.1394967312545723
22_1,22_1\synth.csv,22_1\train.csv,22_1\val.csv,22_1\test.csv,0.12579163064111443,0.12139043576978314
22_2,22_2\synth.csv,22_2\train.csv,22_2\val.csv,22_2\test.csv,0.12389665779361869,0.12697157128018843
22_3,22_3\synth.csv,22_3\train.csv,22_3\val.csv,22_3\test.csv,0.1478108717747295,0.14572694631972205
22_4,22_4\synth.csv,22_4\train.csv,22_4\val.csv,22_4\test.csv,0.12709301243220084,0.12643680275025648
23_0,23_0\synth.csv,23_0\train.csv,23_0\val.csv,23_0\test.csv,0.1301421155346737,0.13002906109568557
23_1,23_1\synth.csv,23_1\train.csv,23_1\val.csv,23_1\test.csv,0.1445061024413573,0.14555059323814667
23_2,23_2\synth.csv,23_2\train.csv,23_2\val.csv,23_2\test.csv,0.13588450332984725,0.13604600013480184
23_3,23_3\synth.csv,23_3\train.csv,23_3\val.csv,23_3\test.csv,0.1325015368265755,0.1302953336086945
23_4,23_4\synth.csv,23_4\train.csv,23_4\val.csv,23_4\test.csv,0.13880453052619113,0.13994079441054297
24_0,24_0\synth.csv,24_0\train.csv,24_0\val.csv,24_0\test.csv,0.13815750355074685,0.13722510673985222
24_1,24_1\synth.csv,24_1\train.csv,24_1\val.csv,24_1\test.csv,0.13813813091961902,0.1402624839689317
24_2,24_2\synth.csv,24_2\train.csv,24_2\val.csv,24_2\test.csv,0.12844387595949702,0.13204007138912655
24_3,24_3\synth.csv,24_3\train.csv,24_3\val.csv,24_3\test.csv,0.13370894023743518,0.13316137828660235
24_4,24_4\synth.csv,24_4\train.csv,24_4\val.csv,24_4\test.csv,0.13566149870582644,0.13003488330086044
25_0,25_0\synth.csv,25_0\train.csv,25_0\val.csv,25_0\test.csv,0.12871715598747302,0.13727823314123178
25_1,25_1\synth.csv,25_1\train.csv,25_1\val.csv,25_1\test.csv,0.12101615444390468,0.11807617709337126
25_2,25_2\synth.csv,25_2\train.csv,25_2\val.csv,25_2\test.csv,0.11297493342020293,0.12391961382405337
25_3,25_3\synth.csv,25_3\train.csv,25_3\val.csv,25_3\test.csv,0.13563473289696026,0.1391340218866297
25_4,25_4\synth.csv,25_4\train.csv,25_4\val.csv,25_4\test.csv,0.14537698958910128,0.14409939358513923
26_0,26_0\synth.csv,26_0\train.csv,26_0\val.csv,26_0\test.csv,0.12864039908222114,0.12726403416027432
26_1,26_1\synth.csv,26_1\train.csv,26_1\val.csv,26_1\test.csv,0.12448415989515871,0.13161407566371042
26_2,26_2\synth.csv,26_2\train.csv,26_2\val.csv,26_2\test.csv,0.1334364233334574,0.13571016772431077
26_3,26_3\synth.csv,26_3\train.csv,26_3\val.csv,26_3\test.csv,0.13379998853151664,0.1326995364568524
26_4,26_4\synth.csv,26_4\train.csv,26_4\val.csv,26_4\test.csv,0.11341541726355953,0.11132734617876083
27_0,27_0\synth.csv,27_0\train.csv,27_0\val.csv,27_0\test.csv,0.1342601200989494,0.13793503175502542
27_1,27_1\synth.csv,27_1\train.csv,27_1\val.csv,27_1\test.csv,0.12792111389896,0.11709350370216098
27_2,27_2\synth.csv,27_2\train.csv,27_2\val.csv,27_2\test.csv,0.12509480993180389,0.12420691884555568
27_3,27_3\synth.csv,27_3\train.csv,27_3\val.csv,27_3\test.csv,0.11028939553330641,0.12998780693732648
27_4,27_4\synth.csv,27_4\train.csv,27_4\val.csv,27_4\test.csv,0.11727069183515026,0.11734894582844668
28_0,28_0\synth.csv,28_0\train.csv,28_0\val.csv,28_0\test.csv,0.11674557924811868,0.11819355340408844
28_1,28_1\synth.csv,28_1\train.csv,28_1\val.csv,28_1\test.csv,0.13232944542601977,0.14059833784721032
28_2,28_2\synth.csv,28_2\train.csv,28_2\val.csv,28_2\test.csv,0.12157758296780996,0.1194653964197232
28_3,28_3\synth.csv,28_3\train.csv,28_3\val.csv,28_3\test.csv,0.13464210498038875,0.13922182266176542
28_4,28_4\synth.csv,28_4\train.csv,28_4\val.csv,28_4\test.csv,0.15258086150590966,0.14913469248011535
29_0,29_0\synth.csv,29_0\train.csv,29_0\val.csv,29_0\test.csv,0.12665354600330847,0.12198443236689527
29_1,29_1\synth.csv,29_1\train.csv,29_1\val.csv,29_1\test.csv,0.11879281283119225,0.1289846527717705
29_2,29_2\synth.csv,29_2\train.csv,29_2\val.csv,29_2\test.csv,0.1247254343948817,0.12331193210757974
29_3,29_3\synth.csv,29_3\train.csv,29_3\val.csv,29_3\test.csv,0.13854053616876238,0.13648726008191736
29_4,29_4\synth.csv,29_4\train.csv,29_4\val.csv,29_4\test.csv,0.1276041420914369,0.13133357107048005
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.1226492834194044,0.12253704855822622
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.12353741712907262,0.13201971677580293
