sepal_length,sepal_width,petal_length,petal_width,species
5.7,2.9,4.2,1.3,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
5.1,3.7,1.5,0.4,Iris-setosa
5.9,3.0,5.1,1.8,Iris-virginica
5.7,2.9,4.2,1.3,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
5.9,3.0,5.1,1.8,Iris-virginica
5.8,2.7,4.1,1.0,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
7.0,3.2,4.7,1.4,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
7.0,3.2,4.7,1.4,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
6.5,2.8,4.6,1.5,Iris-versicolor
5.9,3.0,5.1,1.8,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
5.7,2.9,4.2,1.3,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
6.5,2.8,4.6,1.5,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
5.9,3.0,5.1,1.8,Iris-virginica
5.8,2.7,4.1,1.0,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
5.7,2.9,4.2,1.3,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
5.9,3.0,5.1,1.8,Iris-virginica
5.1,3.7,1.5,0.4,Iris-setosa
5.9,3.0,5.1,1.8,Iris-virginica
7.0,3.2,4.7,1.4,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
5.7,2.9,4.2,1.3,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
5.9,3.0,5.1,1.8,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
5.7,2.9,4.2,1.3,Iris-versicolor
5.8,2.7,4.1,1.0,Iris-versicolor
5.1,3.7,1.5,0.4,Iris-setosa
5.1,3.7,1.5,0.4,Iris-setosa
5.7,2.9,4.2,1.3,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
5.9,3.0,5.1,1.8,Iris-virginica
5.1,3.7,1.5,0.4,Iris-setosa
5.8,2.7,4.1,1.0,Iris-versicolor
