,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.6376811594202898,0.6376811594202898
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.588235294117647,0.588235294117647
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.5365853658536586,0.5
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.4696969696969696,0.4776119402985074
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.5891472868217054,0.5891472868217054
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.5245901639344263,0.5245901639344263
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.5757575757575758,0.5538461538461539
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.47761194029850756,0.45112781954887216
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.5354330708661418,0.5652173913043479
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.46896551724137925,0.5179856115107914
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.49612403100775193,0.5138888888888888
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.4122137404580153,0.511904761904762
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.46031746031746035,0.5
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.5072463768115942,0.5408805031446542
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.512,0.4999999999999999
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.4545454545454546,0.4563758389261745
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.5507246376811594,0.416
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.3063063063063063,0.417910447761194
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.6015037593984963,0.5736434108527132
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.40322580645161293,0.40322580645161293
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.5714285714285714,0.5594405594405595
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.4918032786885245,0.523489932885906
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.513157894736842,0.5679012345679012
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.5,0.547945205479452
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.5714285714285715,0.5714285714285715
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.5390070921985816,0.5789473684210527
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.6212121212121213,0.6141732283464567
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.6025641025641026,0.5822784810126582
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.5333333333333333,0.5677419354838709
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,0.5125,0.5359477124183006
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,0.6624203821656051,0.48000000000000004
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,0.5466666666666667,0.6075949367088608
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,0.5793103448275863,0.4857142857142857
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.5100671140939597,0.5398773006134969
15_4,15_4\synth.csv,15_4\train.csv,15_4\val.csv,15_4\test.csv,0.6081871345029239,0.6190476190476191
16_0,16_0\synth.csv,16_0\train.csv,16_0\val.csv,16_0\test.csv,0.573170731707317,0.5316455696202531
16_1,16_1\synth.csv,16_1\train.csv,16_1\val.csv,16_1\test.csv,0.49541284403669733,0.4952380952380952
16_2,16_2\synth.csv,16_2\train.csv,16_2\val.csv,16_2\test.csv,0.6626506024096386,0.5669291338582677
16_3,16_3\synth.csv,16_3\train.csv,16_3\val.csv,16_3\test.csv,0.6257668711656441,0.5255474452554745
16_4,16_4\synth.csv,16_4\train.csv,16_4\val.csv,16_4\test.csv,0.5757575757575758,0.5499999999999999
17_0,17_0\synth.csv,17_0\train.csv,17_0\val.csv,17_0\test.csv,0.5693430656934307,0.5352112676056339
17_1,17_1\synth.csv,17_1\train.csv,17_1\val.csv,17_1\test.csv,0.4832214765100671,0.6012269938650308
17_2,17_2\synth.csv,17_2\train.csv,17_2\val.csv,17_2\test.csv,0.64,0.6617647058823529
17_3,17_3\synth.csv,17_3\train.csv,17_3\val.csv,17_3\test.csv,0.5521472392638036,0.5432098765432098
