sepal_length,sepal_width,petal_length,petal_width,species
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
6.9,3.1,5.1,2.3,Iris-virginica
