,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.13398266962982563,0.13398266962982563
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.14154374891637833,0.14154374891637833
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.14286326195897392,0.14286326195897392
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.14403738191764737,0.14403738191764737
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.13043268542686282,0.13043268542686282
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.13398266962982563,0.13398266962982563
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.14154374891637833,0.14154374891637833
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.14286326195897392,0.14286326195897392
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.14403738191764737,0.14403738191764737
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.13043268542686282,0.13043268542686282
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.13398266962982563,0.13398266962982563
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.14154374891637833,0.14154374891637833
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.14286326195897392,0.14286326195897392
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.14403738191764737,0.14403738191764737
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.13043268542686282,0.13043268542686282
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.13398266962982563,0.13398266962982563
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.14154374891637833,0.14154374891637833
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.14286326195897392,0.14286326195897392
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.14403738191764737,0.14403738191764737
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.13043268542686282,0.13043268542686282
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.13398266962982563,0.13398266962982563
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.14154374891637833,0.14154374891637833
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.14286326195897392,0.14286326195897392
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.14403738191764737,0.14403738191764737
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.13043268542686282,0.13043268542686282
