,sepal_length,sepal_width,petal_length,petal_width,species
0,6.179366489068394,3.0540000003919334,4.8994912938074,1.6654274751357925,Iris-virginica
1,5.10894938154511,3.0633251049861236,1.5100223836375837,0.2615308102823241,Iris-setosa
2,5.108948931627342,3.063686515633145,1.510022383655805,0.2615308103177553,Iris-setosa
3,6.179366497237131,3.0540002414035747,4.899491295443268,1.6654274752627867,Iris-virginica
4,5.1089486009023295,3.0540119421404963,4.899491296967337,1.6654274760984993,Iris-virginica
5,5.108948408675913,3.0580023225465243,1.510022383435843,0.2615308097964865,Iris-setosa
6,5.108950844830033,3.0647578964555025,1.510022384181879,0.26153081100712117,Iris-setosa
7,6.179366489053893,3.054000000097396,4.8994912937343855,1.6654274751351865,Iris-virginica
8,5.108949037390869,3.059430214250192,1.5100223834572128,0.2615308098980882,Iris-setosa
9,5.108950992582966,3.064678419148542,1.5100223842795975,0.26153081112233645,Iris-setosa
10,6.17936669692814,3.0542680700901053,1.5100223831038717,0.2615308089491996,Iris-setosa
11,6.179366488916806,3.054000000013843,4.899491293688626,1.6654274751349305,Iris-virginica
12,6.179366498253198,3.0540000787555854,4.899491295124988,1.6654274752102138,Iris-virginica
13,6.1793664912689765,3.05400000978233,4.899491294596495,1.6654274751559919,Iris-virginica
14,5.108950765769332,3.0651730628531304,1.5100223841588818,0.2615308110072207,Iris-setosa
15,6.179366649017861,3.054262934572976,1.5100223831137594,0.2615308089582015,Iris-setosa
16,6.179366515284385,3.0540070553507666,4.89949129483942,1.6654274754361185,Iris-virginica
17,5.108950290154279,3.0643916311202926,1.510022384036523,0.26153081081575347,Iris-setosa
18,6.179366491226191,3.0540000049183114,4.899491294374221,1.6654274751472231,Iris-virginica
19,6.179366491616086,3.0540000237141514,4.899491294888462,1.6654274751703455,Iris-virginica
20,5.108948589101764,3.054250368232523,1.510022384850684,0.261530809742787,Iris-setosa
21,5.108948349824859,3.0578100077485653,1.5100223837044258,0.26153081000200973,Iris-setosa
22,6.17936648889732,3.054000000013346,4.899491293687726,1.6654274751349274,Iris-virginica
23,5.108950615785333,3.0647247910399624,1.5100223841063591,0.2615308109239372,Iris-setosa
24,5.108950849745343,3.064865436130167,1.5100223842103142,0.261530811052818,Iris-setosa
25,5.1089505018112416,3.0646780593333176,1.5100223840385991,0.26153081084386726,Iris-setosa
26,6.179366854171876,3.0540488952296334,1.510022383197747,0.26153080881241836,Iris-setosa
27,5.108950502260417,3.0645406348711086,1.5100223839897615,0.2615308107732282,Iris-setosa
28,5.108950896921986,3.064706029131109,1.510022384248687,0.2615308110894157,Iris-setosa
29,6.179366489029992,3.0540000001944048,4.89949129376598,1.6654274751353928,Iris-virginica
30,5.108951336810969,3.0642561144032348,1.5100223844774896,0.2615308113023721,Iris-setosa
31,6.179366488867953,3.0540000000072176,4.899491293681359,1.665427475134903,Iris-versicolor
0,6.179366491172474,3.0540000780350236,4.899491295243723,1.6654274751966966,Iris-virginica
1,6.179366489261441,3.0540000003271763,4.899491293803871,1.6654274751357916,Iris-virginica
2,5.108948104185861,3.0544243413839998,1.5100223832862325,0.26153080913647203,Iris-setosa
3,6.179366489021036,3.0540000000943626,4.899491293734371,1.6654274751351643,Iris-virginica
4,5.108949176849068,3.060069989868391,1.5100223837110245,0.26153081017608565,Iris-setosa
5,6.179366491178265,3.05400000833047,4.8994912945245925,1.6654274751525842,Iris-virginica
6,5.108949147507436,3.059226681588762,1.5100223839484723,0.2615308103433108,Iris-setosa
7,5.108951235933427,3.064293963423068,1.5100223843560185,0.2615308111693272,Iris-setosa
8,6.179366745839826,3.0540015030109977,4.899491296264187,1.6654274755886436,Iris-virginica
9,6.179366490803889,3.0540000026922995,4.899491294181759,1.6654274751422864,Iris-virginica
10,6.179366488858511,3.0540000000302907,4.899491293698119,1.6654274751349645,Iris-virginica
11,6.179366489428976,3.0540000151594944,4.899491294511956,1.6654274751515004,Iris-virginica
12,6.179366489359803,3.0540000007349466,4.89949129389423,1.6654274751367348,Iris-virginica
13,6.17936649141696,3.0540000143742536,4.8994912947230125,1.6654274751609852,Iris-virginica
14,5.108948491231536,3.055449221018918,1.5100223832376403,0.2615308093324707,Iris-setosa
15,6.179366488919507,3.0540000000482856,4.8994912937092465,1.665427475135026,Iris-virginica
16,6.179366490003415,3.054000013008119,4.899491294625326,1.6654274751554534,Iris-virginica
17,5.108948674241447,3.0552463711612114,1.5100223832979764,0.2615308093458231,Iris-setosa
18,6.179366934394512,3.054012229023113,4.899491296582109,1.665427475988673,Iris-virginica
19,6.179366489340261,3.054000000304391,4.899491293811432,1.6654274751358278,Iris-virginica
20,5.10895133427725,3.064218090708001,1.5100223844554737,0.2615308112832382,Iris-setosa
21,5.108949447760571,3.0631332671244524,1.5100223837243176,0.2615308103594426,Iris-setosa
22,6.179366488977702,3.0540000000305283,4.899491293701618,1.6654274751349896,Iris-virginica
23,6.179366488894105,3.054000000016998,4.899491293690104,1.6654274751349358,Iris-virginica
24,5.108949850396407,3.058098559837363,1.5100223839047517,0.26153081019330676,Iris-setosa
25,6.179366488932425,3.0540000002631422,4.899491293771376,1.6654274751354443,Iris-virginica
26,6.179366489854742,3.0540000028529413,4.89949129410741,1.6654274751409541,Iris-virginica
27,6.1793669672156035,3.054518572322607,1.5100223836617868,0.26153080936430634,Iris-setosa
28,5.1089501090808875,3.064679076797398,1.5100223838972122,0.2615308106720278,Iris-setosa
29,6.1793664905468955,3.054000105160133,4.899491295143438,1.665427475193375,Iris-virginica
30,5.108949533352933,3.0623718956941084,1.5100223837136202,0.26153081030221004,Iris-setosa
31,6.179366488878034,3.054000000015143,4.899491293688786,1.665427475134929,Iris-virginica
0,5.108950267350614,3.06463339555802,1.5100223839377929,0.2615308107218061,Iris-setosa
1,6.179366746062674,3.055466194617931,1.5100223833095667,0.2615308093826476,Iris-setosa
2,5.108949035288211,3.0565986040668056,1.5100223835511821,0.26153080973762916,Iris-setosa
3,6.179366488942661,3.0540000000164156,4.899491293690772,1.6654274751349396,Iris-virginica
4,5.108950889435326,3.064921740370709,1.5100223842614748,0.2615308111159811,Iris-setosa
5,5.108950055395402,3.059569120635955,1.5100223839158615,0.26153081033275455,Iris-setosa
6,6.179366498709227,3.0540005228802287,4.899491295948003,1.6654274753332508,Iris-virginica
7,6.1793664890242255,3.0540000000906233,4.8994912937287936,1.6654274751351623,Iris-virginica
8,6.179366489160637,3.054000000162227,4.899491293760066,1.6654274751353888,Iris-virginica
9,5.108950775842954,3.0649559485756406,1.510022384201296,0.261530811049606,Iris-setosa
10,5.108950226234838,3.0649570690740586,1.510022384065913,0.26153081089699776,Iris-setosa
11,6.179366539925411,3.054007617890641,4.899491294904587,1.665427475479808,Iris-virginica
12,6.179366491090869,3.0540000283736775,4.8994912951178735,1.665427475178425,Iris-virginica
13,6.179366489453171,3.0540000012410893,4.8994912939590884,1.6654274751377327,Iris-virginica
14,6.179366489497482,3.0540000024324616,4.89949129406149,1.6654274751396996,Iris-virginica
15,5.108948389779064,3.0588510699122233,1.510022383296308,0.261530809722564,Iris-setosa
16,5.1089512396245125,3.064403335177042,1.5100223844184875,0.2615308112477995,Iris-setosa
17,6.17936649218988,3.054000012443844,4.899491294710616,1.6654274751615434,Iris-virginica
18,5.108951234923382,3.0645136229706713,1.5100223844522522,0.26153081130258754,Iris-setosa
19,6.179366488938231,3.0540000000373193,4.8994912937045205,1.6654274751350011,Iris-virginica
20,6.17936648912162,3.0540000005897068,4.899491293847494,1.665427475136228,Iris-virginica
21,5.1089495834992595,3.0616042794169784,1.5100223836033275,0.2615308101459964,Iris-setosa
22,5.108949673944479,3.0623557305725364,1.5100223838369105,0.26153081043794474,Iris-setosa
23,5.108950766133036,3.0647454445948514,1.51002238416263,0.26153081098280245,Iris-setosa
24,5.108951164667042,3.064559899877312,1.5100223843829192,0.2615308112204751,Iris-setosa
25,6.179366489413369,3.0540000034440093,4.899491294123859,1.6654274751405567,Iris-virginica
26,6.179366571373741,3.0540057985593463,4.899491295189116,1.6654274755312723,Iris-virginica
27,5.108948409436549,3.0583643147740824,1.5100223834451656,0.261530809833369,Iris-setosa
28,5.108949203991661,3.0588498013019456,1.5100223835929887,0.26153080998083317,Iris-setosa
29,6.17936649342222,3.0540000132607346,4.899491294885981,1.6654274751667633,Iris-virginica
30,6.179366497721701,3.0540011017259103,4.899491295230992,1.6654274753270397,Iris-virginica
31,6.179366488861821,3.054000000027213,4.899491293696454,1.6654274751349591,Iris-virginica
0,6.17936649074441,3.054000009639785,4.899491294627839,1.6654274751549596,Iris-virginica
1,5.108949405315684,3.058729873358135,1.510022383582713,0.2615308099586849,Iris-setosa
2,5.108950530293655,3.065353444584426,1.5100223840788318,0.26153081093206526,Iris-setosa
3,6.1793664890106275,3.0540000007606,4.8994912938596835,1.6654274751363023,Iris-virginica
4,6.179366489263964,3.0540000161530885,4.899491294512142,1.6654274751520957,Iris-virginica
5,5.108949846195495,3.0636330480567007,1.5100223836862883,0.26153081036427234,Iris-setosa
6,6.179366488953822,3.0540000001295375,4.899491293740308,1.6654274751352127,Iris-virginica
7,5.108950582274716,3.065080538018257,1.510022384097316,0.2615308109356367,Iris-setosa
8,6.1793668414489,3.0540033893428715,4.899491295677084,1.6654274755885579,Iris-virginica
9,6.179366489979729,3.0540000015093822,4.899491294022832,1.6654274751389033,Iris-virginica
10,6.179366502470272,3.0540000690493994,4.899491295477963,1.665427475222711,Iris-virginica
11,6.17936649088861,3.0540000061836694,4.899491294376828,1.6654274751481275,Iris-virginica
12,6.179366489022715,3.054000000151715,4.899491293752568,1.6654274751352995,Iris-virginica
13,5.108949901195479,3.062983204856812,1.510022383785095,0.26153081043717274,Iris-setosa
14,6.179366489005249,3.054000000041685,4.899491293709277,1.6654274751350309,Iris-virginica
15,6.179366490954909,3.054000003091403,4.899491294264989,1.665427475143539,Iris-virginica
16,6.1793664888593245,3.05400000000491,4.899491293678075,1.6654274751348934,Iris-versicolor
17,6.179366488898353,3.054000000008915,4.899491293683384,1.6654274751349114,Iris-versicolor
18,5.108949768944907,3.0627196108238297,1.510022383816527,0.2615308104589525,Iris-setosa
19,5.108948923257144,3.058122019065553,1.5100223840845228,0.26153081038243847,Iris-setosa
20,5.108949396480697,3.0602588236351664,1.5100223837622235,0.2615308102333831,Iris-setosa
21,6.17936650561836,3.054010335513259,4.899491295503818,1.6654274756212526,Iris-virginica
22,6.179366489897429,3.054000024768836,4.8994912947508915,1.6654274751628262,Iris-virginica
23,6.179366492322747,3.0540000248059482,4.89949129493131,1.6654274751748117,Iris-virginica
