,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.407843137254902,0.4888888888888889
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.4166666666666667,0.45714285714285724
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.6005291005291006,0.6148148148148148
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.5555555555555555,0.45909090909090905
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.2884615384615385,0.1904761904761905
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.1904761904761905,0.4444444444444444
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.3015873015873016,0.16666666666666666
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.3407407407407408,0.20000000000000004
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.3162393162393162,0.3888888888888889
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.3277777777777778,0.2490842490842491
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.2352941176470588,0.38888888888888884
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.4411764705882353,0.2916666666666667
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.273015873015873,0.48148148148148145
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.0606060606060606,0.13333333333333333
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.2352941176470588,0.2352941176470588
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.17777777777777778,0.2380952380952381
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.2545454545454546,0.30036630036630035
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.3333333333333333,0.4148148148148149
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.5666666666666668,0.20454545454545456
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.30036630036630035,0.1904761904761905
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.3452380952380953,0.16666666666666666
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.13333333333333333,0.25925925925925924
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.537037037037037,0.3333333333333333
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.30000000000000004,0.17777777777777778
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.13333333333333333,0.3015873015873016
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.31746031746031744,0.4431216931216931
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.39999999999999997,0.24444444444444446
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.2380952380952381,0.2352941176470588
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.23589743589743592,0.5622710622710624
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.24999999999999997,0.47222222222222215
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.08333333333333333,0.3
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.2526455026455027,0.30952380952380953
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.20512820512820515,0.24444444444444446
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.301994301994302,0.375
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.42195767195767203,0.38888888888888884
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,0.2051282051282051,0.3416666666666666
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.19528619528619529,0.5804195804195804
7_2,7_2\synth.csv,7_2\train.csv,7_2\val.csv,7_2\test.csv,0.4682539682539682,0.24561403508771926
7_3,7_3\synth.csv,7_3\train.csv,7_3\val.csv,7_3\test.csv,0.5666666666666668,0.5666666666666668
7_4,7_4\synth.csv,7_4\train.csv,7_4\val.csv,7_4\test.csv,0.09523809523809523,0.13333333333333333
8_0,8_0\synth.csv,8_0\train.csv,8_0\val.csv,8_0\test.csv,0.2222222222222222,0.35555555555555557
8_1,8_1\synth.csv,8_1\train.csv,8_1\val.csv,8_1\test.csv,0.20833333333333334,0.34920634920634924
