,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.3846153846153846,0.3365079365079365
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.382124943000456,0.4871097512606946
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.32275132275132273,0.3441441441441441
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.39682539682539675,0.34022257551669316
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.2955632525152565,0.3232122117139539
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.3520128824476651,0.39474815889910225
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.29380614657210397,0.2661713286713286
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.36963317384370015,0.33527645292351177
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.4561573178594455,0.47827481160814495
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.3548602057076633,0.40136752136752135
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.474080699662095,0.47093023255813954
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.5382809224318659,0.4148148148148148
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.3816986855409505,0.431307334463719
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.3341503267973856,0.3341503267973856
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.3669165417291354,0.36775362318840576
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.4261151395297737,0.5083609201256261
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.45380802935981207,0.4481481481481482
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.4925352597179223,0.4511784511784512
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.31568197454420366,0.4554263565891472
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.43728930168558655,0.42597142597142595
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.44850403582327947,0.4166666666666667
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.39547650417215635,0.34948320413436695
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.32829131652661064,0.3298781596653937
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.4102564102564103,0.38047138047138046
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.39736652236652237,0.38349141824751576
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.29793193072079943,0.37967441618557235
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.3768918420081211,0.2459478505990134
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.3329219261337073,0.3329219261337073
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.5032467532467532,0.45751633986928103
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,0.3253968253968254,0.37808491418247514
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,0.3266666666666667,0.27948717948717944
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,0.31962481962481964,0.352774832096147
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,0.48764249886000915,0.30105105105105107
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.3268707482993198,0.5524671407024347
15_4,15_4\synth.csv,15_4\train.csv,15_4\val.csv,15_4\test.csv,0.4867831833398548,0.38221500721500723
16_0,16_0\synth.csv,16_0\train.csv,16_0\val.csv,16_0\test.csv,0.3663663663663663,0.39428770463253215
16_1,16_1\synth.csv,16_1\train.csv,16_1\val.csv,16_1\test.csv,0.37680375180375186,0.49395002658160553
16_2,16_2\synth.csv,16_2\train.csv,16_2\val.csv,16_2\test.csv,0.39960899315738024,0.45595238095238094
16_3,16_3\synth.csv,16_3\train.csv,16_3\val.csv,16_3\test.csv,0.38720538720538716,0.2894179894179894
16_4,16_4\synth.csv,16_4\train.csv,16_4\val.csv,16_4\test.csv,0.3482905982905982,0.411231884057971
17_0,17_0\synth.csv,17_0\train.csv,17_0\val.csv,17_0\test.csv,0.3889937106918239,0.3827751196172248
17_1,17_1\synth.csv,17_1\train.csv,17_1\val.csv,17_1\test.csv,0.27514367816091956,0.3755555555555555
17_2,17_2\synth.csv,17_2\train.csv,17_2\val.csv,17_2\test.csv,0.4060928719313812,0.43813672111312757
17_3,17_3\synth.csv,17_3\train.csv,17_3\val.csv,17_3\test.csv,0.30579096045197734,0.38981640401518697
17_4,17_4\synth.csv,17_4\train.csv,17_4\val.csv,17_4\test.csv,0.2829234257805686,0.4917464660282718
18_0,18_0\synth.csv,18_0\train.csv,18_0\val.csv,18_0\test.csv,0.35714285714285704,0.40155352921310367
18_1,18_1\synth.csv,18_1\train.csv,18_1\val.csv,18_1\test.csv,0.2878787878787879,0.2864044168391994
18_2,18_2\synth.csv,18_2\train.csv,18_2\val.csv,18_2\test.csv,0.26441171122022183,0.3030568962995466
18_3,18_3\synth.csv,18_3\train.csv,18_3\val.csv,18_3\test.csv,0.2715151515151515,0.2695035460992908
18_4,18_4\synth.csv,18_4\train.csv,18_4\val.csv,18_4\test.csv,0.2587301587301587,0.3951553594410738
19_0,19_0\synth.csv,19_0\train.csv,19_0\val.csv,19_0\test.csv,0.33814605566018,0.3485994397759103
19_1,19_1\synth.csv,19_1\train.csv,19_1\val.csv,19_1\test.csv,0.2943434343434343,0.2663326954107096
19_2,19_2\synth.csv,19_2\train.csv,19_2\val.csv,19_2\test.csv,0.3556989247311828,0.38983519404572037
19_3,19_3\synth.csv,19_3\train.csv,19_3\val.csv,19_3\test.csv,0.24080526519550913,0.2086720867208672
19_4,19_4\synth.csv,19_4\train.csv,19_4\val.csv,19_4\test.csv,0.31877739660758525,0.39825624667729936
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.2812121212121212,0.33350453689436743
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.2964426877470356,0.4082539682539683
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.4099636741048262,0.4566683964711988
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.3975155279503106,0.3507837917775806
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.3113812901046944,0.33106575963718815
20_0,20_0\synth.csv,20_0\train.csv,20_0\val.csv,20_0\test.csv,0.3907665505226481,0.375725900116144
20_1,20_1\synth.csv,20_1\train.csv,20_1\val.csv,20_1\test.csv,0.48917748917748916,0.48917748917748916
20_2,20_2\synth.csv,20_2\train.csv,20_2\val.csv,20_2\test.csv,0.38756403462285816,0.37915537488708223
20_3,20_3\synth.csv,20_3\train.csv,20_3\val.csv,20_3\test.csv,0.3322668065390331,0.5067460317460318
20_4,20_4\synth.csv,20_4\train.csv,20_4\val.csv,20_4\test.csv,0.23275306254029662,0.38165374677002584
21_0,21_0\synth.csv,21_0\train.csv,21_0\val.csv,21_0\test.csv,0.327437641723356,0.4377304964539008
21_1,21_1\synth.csv,21_1\train.csv,21_1\val.csv,21_1\test.csv,0.41718426501035205,0.4105820105820106
21_2,21_2\synth.csv,21_2\train.csv,21_2\val.csv,21_2\test.csv,0.3052635892392485,0.3496358938219403
21_3,21_3\synth.csv,21_3\train.csv,21_3\val.csv,21_3\test.csv,0.4854320987654321,0.39244142101284957
21_4,21_4\synth.csv,21_4\train.csv,21_4\val.csv,21_4\test.csv,0.37460913070669166,0.4624967624967626
22_0,22_0\synth.csv,22_0\train.csv,22_0\val.csv,22_0\test.csv,0.3975267626430417,0.3662666840572149
22_1,22_1\synth.csv,22_1\train.csv,22_1\val.csv,22_1\test.csv,0.38414918414918414,0.49300699300699297
22_2,22_2\synth.csv,22_2\train.csv,22_2\val.csv,22_2\test.csv,0.3360026693360027,0.38765432098765434
22_3,22_3\synth.csv,22_3\train.csv,22_3\val.csv,22_3\test.csv,0.4313725490196078,0.44746998284734135
22_4,22_4\synth.csv,22_4\train.csv,22_4\val.csv,22_4\test.csv,0.23946360153256707,0.46196451553594403
23_0,23_0\synth.csv,23_0\train.csv,23_0\val.csv,23_0\test.csv,0.2564425770308123,0.2664576802507837
23_1,23_1\synth.csv,23_1\train.csv,23_1\val.csv,23_1\test.csv,0.3144134846921225,0.36341880341880345
23_2,23_2\synth.csv,23_2\train.csv,23_2\val.csv,23_2\test.csv,0.35109819121447033,0.37068160597572364
23_3,23_3\synth.csv,23_3\train.csv,23_3\val.csv,23_3\test.csv,0.4212293853073463,0.4024266936299292
23_4,23_4\synth.csv,23_4\train.csv,23_4\val.csv,23_4\test.csv,0.3090745732255166,0.2743859649122807
24_0,24_0\synth.csv,24_0\train.csv,24_0\val.csv,24_0\test.csv,0.33422708618331054,0.29619503303713834
24_1,24_1\synth.csv,24_1\train.csv,24_1\val.csv,24_1\test.csv,0.3746370588475852,0.5111469606327441
24_2,24_2\synth.csv,24_2\train.csv,24_2\val.csv,24_2\test.csv,0.39026285367748786,0.39026285367748786
24_3,24_3\synth.csv,24_3\train.csv,24_3\val.csv,24_3\test.csv,0.5295864262990456,0.546031746031746
24_4,24_4\synth.csv,24_4\train.csv,24_4\val.csv,24_4\test.csv,0.4413246168685028,0.39581581160639195
25_0,25_0\synth.csv,25_0\train.csv,25_0\val.csv,25_0\test.csv,0.312049062049062,0.35924711897251943
25_1,25_1\synth.csv,25_1\train.csv,25_1\val.csv,25_1\test.csv,0.3326118326118326,0.2877548090726385
25_2,25_2\synth.csv,25_2\train.csv,25_2\val.csv,25_2\test.csv,0.3340242043072232,0.4842199493362284
25_3,25_3\synth.csv,25_3\train.csv,25_3\val.csv,25_3\test.csv,0.352751728710808,0.32979797979797976
25_4,25_4\synth.csv,25_4\train.csv,25_4\val.csv,25_4\test.csv,0.3065970574276222,0.49117755629383536
26_0,26_0\synth.csv,26_0\train.csv,26_0\val.csv,26_0\test.csv,0.5522470361180039,0.5522470361180039
26_1,26_1\synth.csv,26_1\train.csv,26_1\val.csv,26_1\test.csv,0.39407814407814407,0.4224857268335529
26_2,26_2\synth.csv,26_2\train.csv,26_2\val.csv,26_2\test.csv,0.36616499442586403,0.5713414169145122
26_3,26_3\synth.csv,26_3\train.csv,26_3\val.csv,26_3\test.csv,0.4179182447433721,0.4071467667526781
