sepal_length,sepal_width,petal_length,petal_width,species
5.8,2.8,4.7,1.7078944993428227,Iris-setosa
5.7,3.8,1.7,0.2382246303826387,Iris-setosa
7.7,2.6,6.9,0.2,Iris-setosa
6.0,2.9,4.6,1.5,Iris-versicolor
6.8,2.8,1.562307421049793,1.4,Iris-setosa
5.4,3.4,1.5,-0.5251040152786828,Iris-setosa
5.6,2.9,3.6,1.3,Iris-versicolor
6.9,3.1,5.1,1.1986666666666668,Iris-virginica
7.875653560180311,2.2,3.758666666666666,1.5,Iris-versicolor
5.8,2.7,3.9,1.2,Iris-versicolor
7.3,3.4910484502356995,5.1,2.0,Iris-virginica
5.371391873186131,3.0,4.8,0.1,Iris-setosa
5.5,3.5,1.3,0.2,Iris-setosa
4.9,3.1,-0.2969211078100089,0.1,Iris-setosa
5.1,4.4,3.758666666666666,0.3,Iris-setosa
6.573421635204854,2.4,4.7,2.3,Iris-versicolor
5.843333333333334,3.0,5.8,2.2784978053307143,Iris-virginica
5.6,2.5,3.9,1.1,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
6.4,2.8,5.6,2.2,Iris-virginica
6.2226620563103845,3.2,4.462617285919855,1.1986666666666668,Iris-setosa
6.1,3.0,4.9,1.8,Iris-virginica
5.0,3.4,1.6,1.4602668044830658,Iris-setosa
5.7,2.8,5.6,2.4,Iris-versicolor
7.9,3.8,3.758666666666666,1.0110981105788386,Iris-virginica
7.716431750929423,3.0,5.2,2.3,Iris-virginica
6.7,2.5,5.8,1.397237506872322,Iris-virginica
6.8,2.9408842675884532,3.7168397683896774,0.4,Iris-virginica
4.8,2.9,1.4,0.3,Iris-versicolor
4.8,3.1,2.71475528249031,0.2,Iris-setosa
4.6,3.0540000000000003,1.2,0.2,Iris-setosa
5.7,4.4,4.0,0.4,Iris-setosa
6.7,3.1129494069160173,4.4,0.8980293470158802,Iris-versicolor
5.425267200671177,3.4,1.6,2.4,Iris-setosa
4.4,3.2,3.594003609297882,0.2,Iris-setosa
5.436472808551643,2.5,5.0,1.9,Iris-setosa
6.4,3.2,3.5,1.1986666666666668,Iris-versicolor
6.773747466851385,3.5,1.5,0.2,Iris-setosa
5.0,3.0540000000000003,1.4,2.3,Iris-setosa
5.2,3.3,1.5,0.1,Iris-setosa
6.1,2.7,6.817169585539194,1.9,Iris-setosa
6.0,3.6,4.5,1.6,Iris-virginica
6.7,3.1,3.3874307700329522,1.5,Iris-versicolor
5.4,3.9,1.3,1.1986666666666668,Iris-setosa
5.4,2.9,1.5,0.2,Iris-setosa
5.5,2.4,3.7,1.0,Iris-setosa
6.9,2.8,5.1,1.5,Iris-virginica
5.712257055375948,3.1,5.5,1.8,Iris-virginica
4.7,3.0540000000000003,2.2163949592957164,1.1986666666666668,Iris-versicolor
7.2,3.4,8.14094493245554,2.5,Iris-virginica
5.7,2.9,4.2,1.3,Iris-versicolor
7.6,2.675276119781316,6.7,2.0,Iris-setosa
5.843333333333334,3.0,4.5,1.5,Iris-versicolor
5.1,3.5,1.4,0.2,Iris-setosa
7.7,2.8,6.6,2.0,Iris-setosa
6.3,3.0540000000000003,4.1,1.0,Iris-setosa
5.2,3.4,3.758666666666666,0.2,Iris-setosa
5.0,3.0169891728822376,1.3,0.3,Iris-setosa
5.1,3.8,3.758666666666666,0.4,Iris-setosa
5.843333333333334,2.0,3.5,1.0,Iris-versicolor
5.1,2.5,3.0,1.1,Iris-versicolor
6.9,4.1,5.7,2.3,Iris-virginica
6.0,2.7,5.1,1.6,Iris-versicolor
6.1,2.6,5.6,1.4,Iris-versicolor
5.843333333333334,2.4401283346527802,6.1,2.3,Iris-virginica
6.492547627245475,2.5,4.845361503684113,2.192131831621696,Iris-versicolor
5.838270849302294,2.9,1.4,0.2,Iris-setosa
4.3,3.0,1.1,0.1,Iris-setosa
