,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.0510215638448939,0.1193662540912032
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.029260966682134,0.1296337413940699
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.0311579991603476,0.1401230939577278
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.044211565788196,0.136286927690874
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.0443332401156608,0.1344288175032616
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.0443761707315567,0.1355374754916798
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.0200146894789919,0.1277754851224471
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.0225739779409861,0.1243785291453797
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.0445324066690091,0.1275090989119802
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.0240508367108498,0.1323289424824313
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.042485769599494,0.132694322282149
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.0333738288222732,0.137244142054967
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.0341470135979465,0.1375500380657066
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.014192604380685,0.1315311840085599
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.0092162881133294,0.1099378148289036
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.0400441897121846,0.1354876769796789
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.0210671981103525,0.113902860362649
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.0473986491666499,0.1210465448674401
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.039031752321235,0.143177428460399
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.039170218813274,0.1405909266333732
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.0391207296208587,0.1379530817723974
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.0299544081265076,0.1381080591785498
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.0420148817869356,0.1416594110616567
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.0378302642270386,0.1279950968495018
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.0379130516707265,0.1352661165708883
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.0348383287124367,0.1429147991437424
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.046014425409518,0.1322450224367473
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.0229532477917103,0.1287301512516994
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.0363272094485597,0.1256492488810603
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.0348338526257967,0.1129951465350159
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.0242981680040177,0.102694295417485
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.0387008045915604,0.1279110962504402
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.0285795305112915,0.125081082007205
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.0228288073313691,0.1298649028233472
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.045127099188019,0.1345131093805478
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,-0.0032923627175076,0.088749043019047
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.0064186247435996,0.1186706034722235
7_2,7_2\synth.csv,7_2\train.csv,7_2\val.csv,7_2\test.csv,0.013661481813402,0.1329053644293385
