sepal_length,sepal_width,petal_length,petal_width,species
7.4,2.8,6.1,1.9,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
5.2,4.1,1.5,0.1,Iris-setosa
6.7,2.5,5.8,1.8,Iris-virginica
4.6,3.1,1.5,0.2,Iris-setosa
4.6,3.1,1.5,0.2,Iris-setosa
5.2,3.4,1.4,0.2,Iris-setosa
7.2,3.2,6.0,1.8,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
4.8,3.0,1.4,0.1,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
6.7,3.1,4.4,1.4,Iris-versicolor
4.9,3.1,1.5,0.1,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
4.8,3.0,1.4,0.1,Iris-setosa
7.7,2.8,6.7,2.0,Iris-virginica
7.7,2.8,6.7,2.0,Iris-virginica
6.7,2.5,5.8,1.8,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
6.7,3.1,4.4,1.4,Iris-versicolor
5.4,3.7,1.5,0.2,Iris-setosa
7.4,2.8,6.1,1.9,Iris-virginica
4.8,3.0,1.4,0.1,Iris-setosa
7.2,3.2,6.0,1.8,Iris-virginica
5.4,3.7,1.5,0.2,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
7.2,3.2,6.0,1.8,Iris-virginica
7.2,3.2,6.0,1.8,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
7.2,3.2,6.0,1.8,Iris-virginica
5.4,3.7,1.5,0.2,Iris-setosa
5.2,4.1,1.5,0.1,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
7.2,3.2,6.0,1.8,Iris-virginica
6.7,2.5,5.8,1.8,Iris-virginica
6.7,3.1,4.4,1.4,Iris-versicolor
7.7,2.8,6.7,2.0,Iris-virginica
6.7,2.5,5.8,1.8,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
6.7,3.1,4.4,1.4,Iris-versicolor
7.4,2.8,6.1,1.9,Iris-virginica
6.7,3.1,4.4,1.4,Iris-versicolor
6.7,2.5,5.8,1.8,Iris-virginica
5.4,3.7,1.5,0.2,Iris-setosa
5.2,4.1,1.5,0.1,Iris-setosa
6.9,3.1,5.1,2.3,Iris-virginica
5.2,4.1,1.5,0.1,Iris-setosa
5.2,4.1,1.5,0.1,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
4.8,3.0,1.4,0.1,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
5.1,2.5,3.0,1.1,Iris-versicolor
7.7,2.8,6.7,2.0,Iris-virginica
6.7,3.1,4.4,1.4,Iris-versicolor
5.4,3.7,1.5,0.2,Iris-setosa
5.2,3.4,1.4,0.2,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
6.7,2.5,5.8,1.8,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
7.2,3.2,6.0,1.8,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
5.0,3.4,1.6,0.4,Iris-setosa
6.7,3.1,4.4,1.4,Iris-versicolor
4.8,3.0,1.4,0.1,Iris-setosa
7.2,3.2,6.0,1.8,Iris-virginica
