,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.16666666666666666,0.41269841269841273
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.6555555555555556,0.1904761904761905
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.0,0.22222222222222218
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.41269841269841273,0.16666666666666666
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.3,0.09523809523809523
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.6,0.16666666666666666
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.2222222222222222,0.09523809523809525
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.3333333333333333,0.3333333333333333
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.24999999999999997,0.24999999999999997
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.5555555555555555,0.38888888888888884
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.3571428571428572,0.1904761904761905
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.16666666666666666,0.09523809523809525
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.4666666666666666,0.6190476190476191
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.3,0.2777777777777778
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.3,0.3
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.26666666666666666,0.24444444444444446
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.25,0.3333333333333333
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.1111111111111111,0.1111111111111111
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.48571428571428577,0.48571428571428577
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.09523809523809525,0.09523809523809525
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.09523809523809525,0.09523809523809525
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.2222222222222222,0.6666666666666666
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.4000000000000001,0.26666666666666666
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.5222222222222221,0.3
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.26666666666666666,0.27777777777777773
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.1904761904761905,0.16666666666666666
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.27777777777777773,0.27777777777777773
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.2222222222222222,0.2222222222222222
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.1904761904761905,0.1904761904761905
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,0.47222222222222215,0.47222222222222215
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,0.6666666666666666,0.2222222222222222
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,0.1904761904761905,0.1904761904761905
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,0.3571428571428572,0.3571428571428572
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.6555555555555556,0.2222222222222222
15_4,15_4\synth.csv,15_4\train.csv,15_4\val.csv,15_4\test.csv,0.4444444444444444,0.16666666666666666
16_0,16_0\synth.csv,16_0\train.csv,16_0\val.csv,16_0\test.csv,0.47222222222222215,0.24999999999999997
16_1,16_1\synth.csv,16_1\train.csv,16_1\val.csv,16_1\test.csv,0.16666666666666666,0.43333333333333335
16_2,16_2\synth.csv,16_2\train.csv,16_2\val.csv,16_2\test.csv,0.26666666666666666,0.24444444444444446
16_3,16_3\synth.csv,16_3\train.csv,16_3\val.csv,16_3\test.csv,0.27777777777777773,0.43333333333333335
16_4,16_4\synth.csv,16_4\train.csv,16_4\val.csv,16_4\test.csv,0.5,0.5333333333333333
17_0,17_0\synth.csv,17_0\train.csv,17_0\val.csv,17_0\test.csv,0.16666666666666666,0.13333333333333333
17_1,17_1\synth.csv,17_1\train.csv,17_1\val.csv,17_1\test.csv,0.14285714285714288,0.09523809523809525
17_2,17_2\synth.csv,17_2\train.csv,17_2\val.csv,17_2\test.csv,0.0,0.26666666666666666
17_3,17_3\synth.csv,17_3\train.csv,17_3\val.csv,17_3\test.csv,0.13333333333333333,0.24444444444444446
17_4,17_4\synth.csv,17_4\train.csv,17_4\val.csv,17_4\test.csv,0.35555555555555557,0.47222222222222215
18_0,18_0\synth.csv,18_0\train.csv,18_0\val.csv,18_0\test.csv,0.0,0.1111111111111111
18_1,18_1\synth.csv,18_1\train.csv,18_1\val.csv,18_1\test.csv,0.2222222222222222,0.16666666666666666
18_2,18_2\synth.csv,18_2\train.csv,18_2\val.csv,18_2\test.csv,0.43333333333333335,0.1111111111111111
18_3,18_3\synth.csv,18_3\train.csv,18_3\val.csv,18_3\test.csv,0.16666666666666666,0.26666666666666666
18_4,18_4\synth.csv,18_4\train.csv,18_4\val.csv,18_4\test.csv,0.1111111111111111,0.1111111111111111
19_0,19_0\synth.csv,19_0\train.csv,19_0\val.csv,19_0\test.csv,0.16666666666666666,0.3333333333333333
19_1,19_1\synth.csv,19_1\train.csv,19_1\val.csv,19_1\test.csv,0.47222222222222215,0.24444444444444446
19_2,19_2\synth.csv,19_2\train.csv,19_2\val.csv,19_2\test.csv,0.13333333333333333,0.16666666666666666
19_3,19_3\synth.csv,19_3\train.csv,19_3\val.csv,19_3\test.csv,0.625,0.6666666666666666
19_4,19_4\synth.csv,19_4\train.csv,19_4\val.csv,19_4\test.csv,0.0,0.09523809523809525
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.2222222222222222,0.2222222222222222
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.43333333333333335,0.13333333333333333
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.16666666666666666,0.24444444444444446
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.7222222222222222,0.6296296296296297
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.47222222222222215,0.11111111111111112
20_0,20_0\synth.csv,20_0\train.csv,20_0\val.csv,20_0\test.csv,0.2222222222222222,0.1904761904761905
20_1,20_1\synth.csv,20_1\train.csv,20_1\val.csv,20_1\test.csv,0.16666666666666666,0.16666666666666666
20_2,20_2\synth.csv,20_2\train.csv,20_2\val.csv,20_2\test.csv,0.0,0.0
20_3,20_3\synth.csv,20_3\train.csv,20_3\val.csv,20_3\test.csv,0.3333333333333333,0.8285714285714285
20_4,20_4\synth.csv,20_4\train.csv,20_4\val.csv,20_4\test.csv,0.25,0.25
21_0,21_0\synth.csv,21_0\train.csv,21_0\val.csv,21_0\test.csv,0.13333333333333333,0.2777777777777778
21_1,21_1\synth.csv,21_1\train.csv,21_1\val.csv,21_1\test.csv,0.1111111111111111,0.1111111111111111
