sepal_length,sepal_width,petal_length,petal_width,species
7.2,3.2,6.0,1.8,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
5.8,2.7,3.9,1.2,Iris-versicolor
5.0,3.4,1.6,0.4,Iris-setosa
6.3,3.4,5.6,2.4,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
5.6,2.5,3.9,1.1,Iris-versicolor
5.0,3.5,1.3,0.3,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
5.6,2.5,3.9,1.1,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
7.7,3.8,6.7,2.2,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
7.7,3.8,6.7,2.2,Iris-virginica
5.8,2.7,3.9,1.2,Iris-versicolor
7.7,3.8,6.7,2.2,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.8,2.7,3.9,1.2,Iris-versicolor
6.3,2.7,4.9,1.8,Iris-virginica
5.8,2.7,3.9,1.2,Iris-versicolor
5.6,2.5,3.9,1.1,Iris-versicolor
5.6,2.5,3.9,1.1,Iris-versicolor
5.6,2.5,3.9,1.1,Iris-versicolor
4.4,2.9,1.4,0.2,Iris-setosa
7.2,3.2,6.0,1.8,Iris-virginica
4.4,2.9,1.4,0.2,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
5.7,2.8,4.5,1.3,Iris-versicolor
4.4,2.9,1.4,0.2,Iris-setosa
5.6,2.5,3.9,1.1,Iris-versicolor
5.8,2.7,3.9,1.2,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
7.2,3.2,6.0,1.8,Iris-virginica
7.7,3.8,6.7,2.2,Iris-virginica
5.6,2.5,3.9,1.1,Iris-versicolor
6.3,2.7,4.9,1.8,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
5.2,3.5,1.5,0.2,Iris-setosa
5.4,3.9,1.3,0.4,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
5.0,3.5,1.3,0.3,Iris-setosa
5.0,3.5,1.3,0.3,Iris-setosa
6.3,3.4,5.6,2.4,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.4,3.9,1.3,0.4,Iris-setosa
5.4,3.9,1.3,0.4,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
5.0,3.5,1.3,0.3,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
5.4,3.9,1.3,0.4,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
5.9,3.2,4.8,1.8,Iris-versicolor
6.3,3.4,5.6,2.4,Iris-virginica
4.4,2.9,1.4,0.2,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
5.6,2.5,3.9,1.1,Iris-versicolor
5.2,3.5,1.5,0.2,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.4,3.9,1.3,0.4,Iris-setosa
5.6,2.5,3.9,1.1,Iris-versicolor
4.4,2.9,1.4,0.2,Iris-setosa
6.3,2.7,4.9,1.8,Iris-virginica
6.3,3.4,5.6,2.4,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
7.2,3.2,6.0,1.8,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
4.4,2.9,1.4,0.2,Iris-setosa
5.4,3.9,1.3,0.4,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
6.3,3.4,5.6,2.4,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
5.4,3.9,1.3,0.4,Iris-setosa
5.7,2.8,4.5,1.3,Iris-versicolor
5.8,2.7,3.9,1.2,Iris-versicolor
5.8,2.7,3.9,1.2,Iris-versicolor
7.2,3.2,6.0,1.8,Iris-virginica
5.8,2.7,3.9,1.2,Iris-versicolor
6.3,3.4,5.6,2.4,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
4.4,2.9,1.4,0.2,Iris-setosa
5.2,3.5,1.5,0.2,Iris-setosa
6.3,2.7,4.9,1.8,Iris-virginica
6.3,3.4,5.6,2.4,Iris-virginica
6.3,3.4,5.6,2.4,Iris-virginica
5.6,2.5,3.9,1.1,Iris-versicolor
5.2,3.5,1.5,0.2,Iris-setosa
5.2,3.5,1.5,0.2,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-versicolor
5.0,3.4,1.6,0.4,Iris-setosa
7.2,3.2,6.0,1.8,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
5.9,3.2,4.8,1.8,Iris-versicolor
5.4,3.9,1.3,0.4,Iris-setosa
5.6,2.5,3.9,1.1,Iris-versicolor
5.0,3.5,1.3,0.3,Iris-setosa
5.9,3.2,4.8,1.8,Iris-versicolor
5.0,3.5,1.3,0.3,Iris-setosa
5.8,2.8,5.1,2.4,Iris-virginica
6.3,2.7,4.9,1.8,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
