sepal_length,sepal_width,petal_length,petal_width,species
4.9,3.1,1.5,0.1,Iris-setosa
6.5,3.2,5.1,2.0,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
7.1,3.0,5.9,2.1,Iris-virginica
6.7,3.0,5.0,1.7,Iris-versicolor
4.5,2.3,1.3,0.3,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
4.9,3.1,1.5,0.1,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
4.3,3.0,1.1,0.1,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
6.7,3.0,5.0,1.7,Iris-versicolor
6.7,3.0,5.0,1.7,Iris-versicolor
4.9,3.1,1.5,0.1,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
6.7,3.0,5.0,1.7,Iris-versicolor
6.7,3.0,5.0,1.7,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
4.3,3.0,1.1,0.1,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
5.7,2.6,3.5,1.0,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
6.7,3.0,5.0,1.7,Iris-versicolor
5.7,2.6,3.5,1.0,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
5.7,2.6,3.5,1.0,Iris-versicolor
7.1,3.0,5.9,2.1,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
5.7,2.6,3.5,1.0,Iris-versicolor
5.0,3.4,1.6,0.4,Iris-setosa
7.2,3.0,5.8,1.6,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
5.7,2.6,3.5,1.0,Iris-versicolor
7.1,3.0,5.9,2.1,Iris-virginica
5.1,3.5,1.4,0.3,Iris-setosa
7.2,3.0,5.8,1.6,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
5.7,2.6,3.5,1.0,Iris-versicolor
4.3,3.0,1.1,0.1,Iris-setosa
7.2,3.0,5.8,1.6,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
6.2,2.8,4.8,1.8,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
4.5,2.3,1.3,0.3,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
5.7,2.6,3.5,1.0,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
6.7,3.0,5.0,1.7,Iris-versicolor
5.0,3.4,1.6,0.4,Iris-setosa
5.7,2.6,3.5,1.0,Iris-versicolor
5.1,2.5,3.0,1.1,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
4.3,3.0,1.1,0.1,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
7.2,3.0,5.8,1.6,Iris-virginica
7.1,3.0,5.9,2.1,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
6.5,3.2,5.1,2.0,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
6.7,3.0,5.0,1.7,Iris-versicolor
5.7,2.6,3.5,1.0,Iris-versicolor
7.2,3.0,5.8,1.6,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
7.1,3.0,5.9,2.1,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
6.7,3.0,5.0,1.7,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.3,Iris-setosa
6.5,3.2,5.1,2.0,Iris-virginica
5.7,2.6,3.5,1.0,Iris-versicolor
5.0,3.4,1.6,0.4,Iris-setosa
7.1,3.0,5.9,2.1,Iris-virginica
5.1,3.5,1.4,0.3,Iris-setosa
6.5,3.2,5.1,2.0,Iris-virginica
6.2,2.8,4.8,1.8,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
5.1,2.5,3.0,1.1,Iris-versicolor
4.3,3.0,1.1,0.1,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
5.1,3.5,1.4,0.3,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
6.5,3.2,5.1,2.0,Iris-virginica
5.1,3.5,1.4,0.3,Iris-setosa
4.5,2.3,1.3,0.3,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
7.1,3.0,5.9,2.1,Iris-virginica
7.1,3.0,5.9,2.1,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
4.3,3.0,1.1,0.1,Iris-setosa
