sepal_length,sepal_width,petal_length,petal_width,species
4.4,3.2,1.3,0.2,Iris-setosa
4.4,3.2,1.3,0.2,Iris-setosa
5.8,2.8,5.1,2.4,Iris-virginica
5.1,3.8,1.5,0.3,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
6.1,3.0,4.9,1.8,Iris-virginica
5.1,3.8,1.5,0.3,Iris-setosa
5.4,3.4,1.5,0.4,Iris-setosa
5.0,2.0,3.5,1.0,Iris-versicolor
6.1,2.9,4.7,1.4,Iris-versicolor
6.7,3.0,5.2,2.3,Iris-virginica
6.1,3.0,4.9,1.8,Iris-virginica
6.2,2.8,4.8,1.8,Iris-virginica
5.1,3.8,1.5,0.3,Iris-setosa
5.4,3.4,1.5,0.4,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
6.1,2.8,4.7,1.2,Iris-versicolor
5.7,4.4,1.5,0.4,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
4.3,3.0,1.1,0.1,Iris-setosa
5.7,4.4,1.5,0.4,Iris-setosa
5.0,2.0,3.5,1.0,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
4.4,2.9,1.4,0.2,Iris-setosa
5.7,4.4,1.5,0.4,Iris-setosa
6.1,3.0,4.9,1.8,Iris-virginica
6.2,2.8,4.8,1.8,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
6.2,2.8,4.8,1.8,Iris-virginica
6.4,3.2,4.5,1.5,Iris-versicolor
6.4,3.2,4.5,1.5,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
5.4,3.4,1.5,0.4,Iris-setosa
5.4,3.4,1.5,0.4,Iris-setosa
5.8,2.8,5.1,2.4,Iris-virginica
6.1,2.8,4.7,1.2,Iris-versicolor
4.4,2.9,1.4,0.2,Iris-setosa
5.7,4.4,1.5,0.4,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
5.4,3.4,1.5,0.4,Iris-setosa
7.2,3.6,6.1,2.5,Iris-virginica
6.2,2.8,4.8,1.8,Iris-virginica
4.4,3.2,1.3,0.2,Iris-setosa
5.1,3.8,1.5,0.3,Iris-setosa
4.4,3.2,1.3,0.2,Iris-setosa
7.2,3.6,6.1,2.5,Iris-virginica
6.1,2.8,4.7,1.2,Iris-versicolor
5.1,3.8,1.5,0.3,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
4.4,2.9,1.4,0.2,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
4.3,3.0,1.1,0.1,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
6.2,2.8,4.8,1.8,Iris-virginica
7.2,3.6,6.1,2.5,Iris-virginica
4.4,2.9,1.4,0.2,Iris-setosa
7.2,3.6,6.1,2.5,Iris-virginica
6.1,3.0,4.9,1.8,Iris-virginica
6.1,3.0,4.9,1.8,Iris-virginica
7.2,3.6,6.1,2.5,Iris-virginica
5.1,3.8,1.5,0.3,Iris-setosa
6.9,3.1,5.4,2.1,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
6.4,3.2,4.5,1.5,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.7,4.4,1.5,0.4,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
6.1,2.9,4.7,1.4,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
5.0,2.0,3.5,1.0,Iris-versicolor
4.3,3.0,1.1,0.1,Iris-setosa
6.1,3.0,4.9,1.8,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
6.1,3.0,4.9,1.8,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
6.3,2.8,5.1,1.5,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
6.2,2.8,4.8,1.8,Iris-virginica
6.4,3.2,4.5,1.5,Iris-versicolor
6.4,3.2,4.5,1.5,Iris-versicolor
4.4,3.2,1.3,0.2,Iris-setosa
4.4,3.2,1.3,0.2,Iris-setosa
6.7,3.0,5.2,2.3,Iris-virginica
6.7,3.0,5.2,2.3,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
5.7,4.4,1.5,0.4,Iris-setosa
6.1,2.9,4.7,1.4,Iris-versicolor
5.7,4.4,1.5,0.4,Iris-setosa
6.1,3.0,4.9,1.8,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
5.4,3.4,1.5,0.4,Iris-setosa
4.4,2.9,1.4,0.2,Iris-setosa
6.3,2.8,5.1,1.5,Iris-virginica
5.0,2.0,3.5,1.0,Iris-versicolor
5.0,2.0,3.5,1.0,Iris-versicolor
6.4,3.2,4.5,1.5,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
7.2,3.6,6.1,2.5,Iris-virginica
6.4,3.2,4.5,1.5,Iris-versicolor
6.9,3.1,5.4,2.1,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
4.3,3.0,1.1,0.1,Iris-setosa
6.1,3.0,4.9,1.8,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
6.7,3.0,5.2,2.3,Iris-virginica
6.1,3.0,4.9,1.8,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
6.7,3.0,5.2,2.3,Iris-virginica
7.2,3.6,6.1,2.5,Iris-virginica
5.7,4.4,1.5,0.4,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
7.2,3.6,6.1,2.5,Iris-virginica
4.4,3.2,1.3,0.2,Iris-setosa
6.1,3.0,4.9,1.8,Iris-virginica
