,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.0383623214392089,0.1352017178033124
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.0416067076008592,0.1415074385823455
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.0361887950592634,0.1475067035764478
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.0210945338510121,0.1325189875374648
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.0230138173572393,0.1223571853218848
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.0230161469121263,0.1380411752916231
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.0333911529889824,0.1285014992391597
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.0261661784882858,0.1473294842980903
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.015213236205651,0.1217701473568386
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.0425705002388561,0.1417573790737684
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.0258756210287366,0.1095277619010783
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.0380322026577004,0.1370396430508562
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.041496413629912,0.1474228187992808
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.0387285998343738,0.1361579419228982
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.0215471978883128,0.1365703534011928
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.032607108450412,0.1388164893234456
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.0395388469703832,0.1328540499470917
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.03632510181873,0.134000214637843
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.0429286349335953,0.1369485675559431
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.028610639171709,0.1403043251281829
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.0310675176342318,0.109937437529341
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.0275672548328029,0.1355691329919615
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.0397671338544907,0.1421056640999932
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.0377122056976142,0.1400805500623922
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.0284756782615474,0.1358212380546323
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.0365364104568644,0.1373218032993947
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.0181224072975543,0.1081288440548395
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.0170474131577266,0.126732506621685
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.0416839110074385,0.1462872316847241
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.0187433310143189,0.125459296094189
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.0292633392159612,0.1288024422849818
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.0473063425161401,0.1455603777169651
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.0165715429433108,0.1269276238652931
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.0360147289642003,0.1386037252582409
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.0494953122563246,0.143963729452126
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,0.0465239541990606,0.1494018290390419
