,sepal_length,sepal_width,petal_length,petal_width,species
0,7.67206622828323,2.7048410199336312,6.8999883446664425,2.255267875222818,Iris-virginica
1,6.039180923801546,2.746979742611785,5.379454972941753,1.7141927977959734,Iris-virginica
2,6.233108194711031,2.5511838182320803,4.94126412307268,1.5369693744325985,Iris-versicolor
3,6.482782817572041,2.9648448758287507,5.651997552207434,1.9920119876794382,Iris-virginica
4,5.519836011021591,2.802053399469998,4.43610748400228,1.3290158803312269,Iris-versicolor
5,5.769650785401295,2.6779018081392887,5.047294306669147,1.9078374171505956,Iris-virginica
6,5.092384786909515,3.6549926078984507,1.4867832247072135,0.20053417232625143,Iris-setosa
7,5.750314484436133,2.556870028342463,4.286284481180751,1.1583278223127345,Iris-versicolor
8,6.923324435896273,2.841558346473651,4.832559998329449,1.4550922825288752,Iris-versicolor
9,4.8234317535912465,3.0,1.4485127626313465,0.1,Iris-setosa
10,5.364704895730696,3.0,4.424981276049576,1.4455571150311846,Iris-versicolor
11,5.477426077486836,3.7076127260569836,1.6332205385394851,0.2101530481033822,Iris-setosa
12,5.818493927128546,2.5863219495239322,4.57489856348635,1.2566871484781816,Iris-versicolor
13,5.232277165602884,2.5200968145462843,3.5770793075318115,1.1314049402331776,Iris-versicolor
14,5.429789501321789,2.420876533721486,3.3457782776429914,1.0564444004465419,Iris-versicolor
15,6.474984735849878,2.903932135160532,4.536680291218599,1.3681686255206618,Iris-versicolor
16,5.490008973253934,2.5782362216175456,4.157085025300476,1.202397637854603,Iris-versicolor
17,5.5512050788213925,4.2,1.415966280168502,0.19736386098768008,Iris-setosa
18,6.078074827556578,2.715769354452947,5.3114430746531065,1.7918468801593181,Iris-virginica
19,6.852677106099411,3.0237534523408587,5.480189760506771,2.208208894990839,Iris-virginica
20,5.067639576746992,3.3962515136945477,1.3812563575311239,0.2860266318191943,Iris-setosa
21,5.8464334994399385,2.7243077216764524,5.101321236476536,1.8834612280950718,Iris-virginica
22,4.693645352486625,3.410747161303116,1.4082151035017247,0.29810599579973956,Iris-setosa
23,5.701779723116219,2.3940708345100803,4.068811369419486,1.164275833418794,Iris-versicolor
24,4.923310806632076,3.096030470137785,1.7374079726426102,0.1,Iris-setosa
25,5.671342746628465,3.0563050046495817,4.671851607233982,1.6812092204414522,Iris-versicolor
26,5.6054635902428505,3.003222516735055,4.505869940475059,1.5399399768217856,Iris-versicolor
27,6.754545574496502,3.1006253015058416,5.105868763210458,2.164341729034046,Iris-virginica
28,6.24779143027532,3.398124400310602,5.526916851333821,2.41301470559408,Iris-virginica
29,5.194410370081335,3.325884890119469,1.7053290149907947,0.4325745912475215,Iris-setosa
30,6.712324304569792,2.5769091837324325,5.847906970679714,1.8099332587760213,Iris-virginica
31,5.759069335269411,2.539157438287777,4.337420431373203,1.1820987749459229,Iris-versicolor
32,4.766555388786954,2.9930950385938515,1.3753247561653776,0.38143985779701933,Iris-setosa
33,5.092938368149576,3.2906096603868153,1.6817097049543661,0.3082090478208743,Iris-setosa
34,6.254356234208949,2.2,4.567709812987364,1.4516742585006086,Iris-versicolor
35,7.899945202460405,3.431628858826682,6.288596891169676,1.917644438139754,Iris-virginica
36,6.7551597175591445,2.7238024147121087,4.750308980751003,1.369105867329191,Iris-versicolor
37,6.258971318479228,2.2000003035987388,4.609024858779914,1.52002048897372,Iris-versicolor
38,6.6011971655523904,3.2294123949844873,5.348479032388707,2.0009926189437253,Iris-virginica
39,5.720474711280893,3.0821432201680254,4.432425510751952,1.5488767703966233,Iris-versicolor
40,4.723261836854237,3.4603548349492694,1.4085550681520016,0.35959433056136003,Iris-setosa
41,5.278152658741038,3.399597600189054,1.4972482892777141,0.24425775519165077,Iris-setosa
42,6.846908722653752,3.052875192396134,5.080266573196032,2.285423839093968,Iris-virginica
43,6.278070437436112,3.2906106995253683,4.639499989636301,1.584247157130371,Iris-versicolor
44,6.257995161975588,3.222875939539576,4.684568408849902,1.5726886695336486,Iris-versicolor
45,5.6316298780020935,2.717695652014646,4.428492030744223,1.2685866140791418,Iris-versicolor
46,6.2925824531205965,2.738694297967022,4.937656291108209,1.7993731522960583,Iris-virginica
47,4.493847476486022,2.3176116318838713,1.2966672888367272,0.30588297173967655,Iris-setosa
48,6.111906531684964,3.0,5.03041169833224,1.805389990021674,Iris-virginica
49,6.6969192827550446,3.29826471075169,5.667778948248984,2.079033704105762,Iris-virginica
50,7.664750570238814,2.5738970227281834,6.899998493745717,2.280676543459551,Iris-virginica
51,4.985867737301228,3.3512140153794197,1.5775578284215686,0.438085407696568,Iris-setosa
52,4.978922860097072,3.400451442472663,1.483930900578175,0.29538671737231714,Iris-setosa
53,6.295893747451798,3.38183680132455,5.566717829502931,2.388934692595751,Iris-virginica
54,7.012709641832956,3.0670829949803284,5.919043936509781,2.1507166051310698,Iris-virginica
55,5.342036566794748,2.8745195971308175,4.304262151465164,1.3556703807383086,Iris-versicolor
56,6.154155252803304,2.2,4.502435883168084,1.4848941138164993,Iris-versicolor
57,6.922596764330707,3.1986018542209775,5.800397992897744,2.277987706908813,Iris-virginica
58,5.094978036567787,3.5625596023267194,1.4241931780383466,0.39549028807250514,Iris-setosa
59,5.6373596736068325,2.829133453268596,4.512180205934801,1.363629083352042,Iris-versicolor
60,5.02876569889596,2.439156534364259,3.0389799286074144,1.1089540383463141,Iris-versicolor
61,5.20160334311569,3.4947865143952077,1.685409367872153,0.1963966236779366,Iris-setosa
62,5.110173420619485,3.3573855050474095,1.724522823724189,0.416793715111348,Iris-setosa
63,6.302819848405995,3.402225849975391,5.579451039117285,2.4002388398360486,Iris-virginica
64,5.672513123974833,2.551357042755369,4.308218324147367,1.2059191184096438,Iris-versicolor
65,4.56386489238514,3.2116035548285042,1.386682785563133,0.19977605813187227,Iris-setosa
66,5.332218859669158,2.4249707079425167,3.6059660933079902,1.0800038150864106,Iris-versicolor
67,6.633102698178034,3.173866643523968,5.698206964388806,2.22546305791599,Iris-virginica
68,4.827488603985883,3.0,1.4073574393477286,0.3547985810150145,Iris-setosa
69,6.790310660966645,2.7197653947010707,5.869487061115247,1.8245586673679763,Iris-virginica
70,6.614567942384529,3.2774040666371644,5.633463523104536,2.1495112600673205,Iris-virginica
71,6.621969777954937,3.3076432482814706,5.659054272974679,2.193500156031188,Iris-virginica
72,5.767373812439481,3.20245310959116,4.844736660639275,1.818573757741278,Iris-versicolor
73,6.33446082742172,2.867989517013787,5.503215635775817,1.7685389870181016,Iris-virginica
74,4.9830553102763995,3.1612468898408674,1.200000377927367,0.20124836255436168,Iris-setosa
75,4.7915424315198925,3.2575819710136957,1.4079527035740367,0.27111382273924955,Iris-setosa
76,5.259023611375758,3.6890611750712896,1.4960425630234993,0.19474051934104775,Iris-setosa
77,4.484914804814128,2.2840279946052147,1.2920490149634805,0.2938401679148457,Iris-setosa
78,5.511693316337853,2.4133996764801044,3.988946111278369,1.0470650257244125,Iris-versicolor
79,4.887414387984664,3.111636796462362,1.4895356938186122,0.10000010664559854,Iris-setosa
80,4.5075493253122625,2.3152333373818568,1.3161734192814867,0.299158535715162,Iris-setosa
81,6.086258916475106,3.2926430988161988,4.790857034723441,1.7706965999406585,Iris-versicolor
82,6.193709695068472,2.2,4.5673047585923,1.5061161578691495,Iris-versicolor
83,5.159773262218781,3.3610391629380554,1.6648621147008675,0.26251356140418314,Iris-setosa
84,6.092103517897048,3.051621166233227,4.753900044911367,1.7251966009872761,Iris-versicolor
85,5.726611019778389,3.0,4.32377664416917,1.33821483885522,Iris-versicolor
86,5.040951491769069,2.47387474280245,2.992080962874156,1.096911803046742,Iris-versicolor
87,6.21254650793266,2.578644250197149,5.052280846799172,1.588609177643277,Iris-versicolor
88,6.729028218126651,3.0,5.006223766461544,1.6500214896376515,Iris-versicolor
89,5.459875352699611,3.7275057126651685,1.731084140264734,0.20561881159171397,Iris-setosa
90,6.184820644275142,3.2431204389152106,4.63146456278771,1.596573424007843,Iris-versicolor
91,5.985924032822653,2.200000280203589,5.011626953178104,1.512240857547038,Iris-virginica
92,6.854607507528606,3.0655447597037906,5.496451380299547,2.222137154510407,Iris-virginica
93,5.163831381897578,3.378723293833779,1.5497884619434745,0.2330042933629628,Iris-setosa
94,6.697647454964046,3.082984233684181,5.675204270639615,2.011337030247099,Iris-virginica
95,4.400000926938302,2.9217157041008375,1.3891732016198923,0.19820247913577022,Iris-setosa
96,4.885135191326192,3.0735824499076085,1.4951876537689932,0.1,Iris-setosa
97,4.8794505723484916,3.0599496492130958,1.4657745911307334,0.1,Iris-setosa
98,6.487162511874639,3.0288923751783687,5.226914971706173,1.8726204292432918,Iris-virginica
99,6.08451889238543,2.8356126485968565,4.6327158120508685,1.3485115034401813,Iris-versicolor
100,5.106364040113487,3.7478171939202953,1.4944840620327466,0.4323763359614163,Iris-setosa
101,5.840264572040822,2.5860874466854944,5.064996975526872,1.899470577304366,Iris-virginica
102,6.60580746818258,3.2536530489221596,5.251641496719302,2.1308075946494536,Iris-virginica
103,4.923986041018472,2.438246047727657,3.235349437290617,1.0830287541160317,Iris-versicolor
104,5.942340823788527,3.0,4.473148062283552,1.3606951214868592,Iris-versicolor
105,5.999138915640887,2.2,4.994764778636234,1.4912324520413378,Iris-virginica
106,5.9125466567568,3.2186477427242046,4.7897435712119005,1.7887809163491677,Iris-versicolor
107,7.012138520024681,3.0367381917350875,5.6727414147572945,2.2138130251665564,Iris-virginica
108,7.641432880575811,2.56959000425744,6.9,2.2695480710434954,Iris-virginica
109,4.400001568448206,2.9025206467458116,1.402859709664431,0.1998571213397709,Iris-setosa
110,6.61420776168246,2.8610590503373636,5.6414384712663574,1.9119548211649773,Iris-virginica
111,5.9591420405369995,2.7874518604616796,4.685125909036384,1.215295988260793,Iris-versicolor
112,6.235027993019819,3.297360677661247,4.775772056462588,1.689836874632047,Iris-versicolor
113,4.90789869594152,3.1279207454171303,1.7763273543730973,0.1,Iris-setosa
114,6.793721092501707,3.196702147916015,5.852809009925289,2.2816259753702797,Iris-virginica
115,5.346485135482967,3.3738640015660177,1.7075795021502638,0.19552263926704586,Iris-setosa
116,5.277970724972974,2.731634828019672,4.01394860503505,1.4024628810879842,Iris-versicolor
117,6.260013324417559,2.5929610862700607,5.019568537973652,1.5834561904479854,Iris-versicolor
118,6.249729884262362,2.887233167101411,5.580117272199825,1.8605738249818473,Iris-virginica
119,4.906463046311287,3.4497916045747092,1.3529741435517322,0.2971784934354411,Iris-setosa
