,sepal_length,sepal_width,petal_length,petal_width,species
0,5.1089498134745375,3.0551811501238575,4.899491562147842,1.6654275059922363,Iris-virginica
1,5.108949763072597,3.055112599487622,4.899491548518673,1.6654275043842686,Iris-virginica
2,5.108949653850479,3.0551200147400825,4.899491536839715,1.665427502960751,Iris-virginica
3,5.10894969254443,3.05504204521588,4.899491533868228,1.6654275024106333,Iris-virginica
4,5.108949834929075,3.055113135085061,4.899491550969622,1.665427505210576,Iris-virginica
5,5.108949669293791,3.055064997120703,4.899491535237428,1.665427502639718,Iris-virginica
6,5.108949840262134,3.0551132347989554,4.899491548964832,1.6654275053665528,Iris-virginica
7,5.108949747064213,3.0551014785207005,4.899491549295198,1.6654275037109043,Iris-virginica
8,5.108949843453002,3.0550410321790564,4.8994915508028045,1.6654275044824554,Iris-virginica
9,5.1089498260470485,3.0551967486571936,4.899491549538113,1.6654275061931123,Iris-virginica
10,5.108949776682576,3.0551675700170895,4.89949156017943,1.6654275053754921,Iris-virginica
11,5.108949600030081,3.054941421117389,4.899491527576019,1.6654274998644716,Iris-virginica
12,5.108949575690531,3.054971330858562,4.899491515278741,1.6654274998579623,Iris-virginica
13,5.108949777681211,3.0550190775138004,4.8994915483675765,1.6654275034083288,Iris-virginica
14,5.108949770121891,3.055118668552194,4.8994915541114095,1.6654275049838094,Iris-virginica
15,5.108949726558869,3.05515457873546,4.899491542163368,1.6654275038342412,Iris-virginica
16,5.108949646861235,3.055086781638435,4.899491545825454,1.665427502983798,Iris-virginica
17,5.108949808392288,3.055126657436253,4.899491545698546,1.6654275048174652,Iris-virginica
18,5.108949725903121,3.055122292865503,4.899491537311875,1.6654275032478654,Iris-virginica
19,5.10894952281252,3.055173232880861,4.899491514688618,1.6654275011320654,Iris-virginica
20,5.108949819784613,3.055286575682838,4.899491553861672,1.6654275065709674,Iris-virginica
21,5.108949739678838,3.0552276178050133,4.899491544250457,1.6654275046604927,Iris-virginica
22,5.108949536725152,3.0548866408593387,4.89949151408912,1.6654274983468682,Iris-virginica
23,5.108949825017188,3.0551088937731614,4.899491547140456,1.6654275050889784,Iris-virginica
24,5.108949735959729,3.055151123362241,4.899491534327292,1.6654275038566348,Iris-virginica
25,5.1089495664107725,3.0550196643265495,4.899491512640054,1.6654275005600847,Iris-virginica
26,5.1089497070615675,3.0550817557965284,4.899491540586749,1.6654275034319577,Iris-virginica
27,5.108949762176849,3.055084061491683,4.899491534905439,1.6654275036388853,Iris-virginica
28,5.1089498514857175,3.055150087585417,4.899491549665045,1.6654275057882677,Iris-virginica
29,5.108949774322003,3.055044137899617,4.89949155045679,1.665427503569651,Iris-virginica
30,5.108949849918207,3.0552577462929142,4.899491553398553,1.665427507067231,Iris-virginica
31,5.1089496762217825,3.0550437638970473,4.8994915411341236,1.6654275019803897,Iris-virginica
0,5.10894984108282,3.0552084731396962,4.899491568130749,1.66542750660324,Iris-virginica
1,5.108949403974362,3.0549535286582135,4.899491499467182,1.6654274971162422,Iris-virginica
2,5.10894976009791,3.055118658993344,4.899491546628481,1.6654275043271973,Iris-virginica
3,5.108949748889539,3.0551388879340697,4.899491545112264,1.6654275035637425,Iris-virginica
4,5.108949876000814,3.0552353388400433,4.899491567198404,1.6654275074583103,Iris-virginica
5,5.1089496432742365,3.0550486197926694,4.899491526866359,1.665427501259217,Iris-virginica
6,5.108949870426153,3.0552678677060205,4.899491562675275,1.6654275073863813,Iris-virginica
7,5.108949539202624,3.0550032287398428,4.899491506680739,1.6654275000310585,Iris-virginica
8,5.1089497235337396,3.055235997092616,4.899491540685651,1.665427504649344,Iris-virginica
9,5.108949598406723,3.054975401721079,4.899491519604447,1.66542749985334,Iris-virginica
10,5.108949674480527,3.055119039636799,4.899491547767792,1.6654275032228891,Iris-virginica
11,5.1089496120661435,3.055154742242099,4.899491536411973,1.6654275024604672,Iris-virginica
12,5.1089497931563495,3.055052211907748,4.899491556800287,1.6654275040169397,Iris-virginica
13,5.108949788542292,3.055184940157434,4.899491553036674,1.665427505214708,Iris-virginica
14,5.1089497196588995,3.0550677045894017,4.899491543414009,1.6654275033278747,Iris-virginica
15,5.108949610963622,3.054977480921807,4.899491530100464,1.6654275007033028,Iris-virginica
16,5.108949757279153,3.055125389429692,4.89949154404311,1.6654275037885706,Iris-virginica
17,5.108949738150961,3.0550715550952794,4.899491545520707,1.665427503823351,Iris-virginica
18,5.108949862344796,3.0552009353327207,4.899491558876213,1.66542750621984,Iris-virginica
19,5.108949806328362,3.0551316031850617,4.899491553094546,1.6654275045916445,Iris-virginica
