,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.37032684515389014,0.37032684515389014
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.41677732621128843,0.3779898485384017
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.36847049530534454,0.35604622415767934
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.46636849450978723,0.3917522764843291
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.3589490968801314,0.4087956521027387
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.39684548654982715,0.3635006313190126
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.4221847562538102,0.4907966637906241
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.39795662222852585,0.34812521499828003
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.45115330678710963,0.42589574791273255
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.3374933145409554,0.3425190231131212
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.39461280635699447,0.3565229895837241
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.3872111349065941,0.3747551570269523
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.3616452057057884,0.462647795718468
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.3851128375629154,0.45105503060922386
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.44324003421342867,0.41144427540854883
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.464164329026916,0.36994572425102773
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.358079290421081,0.3670261538102948
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.37651649199219633,0.41202943501794076
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.5076456453836072,0.3616414225993326
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.4860949830424394,0.3889740216558484
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.36166262694710144,0.36166262694710144
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.359836097744011,0.39144614783712534
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.3568048568048568,0.38071197411003244
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.40168151835066596,0.4424124849715773
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.376735517771702,0.3864170011665884
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.3700544894574745,0.43717810723255374
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.4493609208846307,0.42910973336403363
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.36809093046537544,0.3689814814814815
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.35990557951233665,0.4114133729518345
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,0.3411597534341862,0.34428954977282117
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,0.43468709906348196,0.4501435511437785
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,0.36254818800640226,0.3909747656503346
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,0.4439403957170822,0.3838719747211233
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.34131311787915064,0.42909766134698385
15_4,15_4\synth.csv,15_4\train.csv,15_4\val.csv,15_4\test.csv,0.3629498188147151,0.3624201469324512
16_0,16_0\synth.csv,16_0\train.csv,16_0\val.csv,16_0\test.csv,0.4478796364484933,0.4294425881346476
16_1,16_1\synth.csv,16_1\train.csv,16_1\val.csv,16_1\test.csv,0.43140224662375354,0.41710158144168297
16_2,16_2\synth.csv,16_2\train.csv,16_2\val.csv,16_2\test.csv,0.5158636601853132,0.40243741688103035
16_3,16_3\synth.csv,16_3\train.csv,16_3\val.csv,16_3\test.csv,0.4391507138446955,0.357660095003393
16_4,16_4\synth.csv,16_4\train.csv,16_4\val.csv,16_4\test.csv,0.39687603855101367,0.3544531153226805
17_0,17_0\synth.csv,17_0\train.csv,17_0\val.csv,17_0\test.csv,0.3699664262868268,0.4285749587791911
17_1,17_1\synth.csv,17_1\train.csv,17_1\val.csv,17_1\test.csv,0.37245374153365657,0.37245374153365657
17_2,17_2\synth.csv,17_2\train.csv,17_2\val.csv,17_2\test.csv,0.49065753815432894,0.4032458991159116
17_3,17_3\synth.csv,17_3\train.csv,17_3\val.csv,17_3\test.csv,0.34149236123959664,0.35000000000000003
17_4,17_4\synth.csv,17_4\train.csv,17_4\val.csv,17_4\test.csv,0.4833477885559745,0.34531858119939923
18_0,18_0\synth.csv,18_0\train.csv,18_0\val.csv,18_0\test.csv,0.49938148517410735,0.4924022269410629
18_1,18_1\synth.csv,18_1\train.csv,18_1\val.csv,18_1\test.csv,0.4581868541600085,0.4541265811984044
18_2,18_2\synth.csv,18_2\train.csv,18_2\val.csv,18_2\test.csv,0.4347630284554904,0.4383576938223311
18_3,18_3\synth.csv,18_3\train.csv,18_3\val.csv,18_3\test.csv,0.3195760538857686,0.382894554386799
18_4,18_4\synth.csv,18_4\train.csv,18_4\val.csv,18_4\test.csv,0.3872632941231404,0.48626835287452347
