,synth,train,val,test,synth_value,real_value
0_0,0_0/synth.csv,0_0/train.csv,0_0/val.csv,0_0/test.csv,0.0,0.5928853754940712
0_1,0_1/synth.csv,0_1/train.csv,0_1/val.csv,0_1/test.csv,0.10144927536231885,0.6298568507157465
0_2,0_2/synth.csv,0_2/train.csv,0_2/val.csv,0_2/test.csv,0.10273972602739725,0.6294820717131474
0_3,0_3/synth.csv,0_3/train.csv,0_3/val.csv,0_3/test.csv,0.15714285714285717,0.5987525987525987
0_4,0_4/synth.csv,0_4/train.csv,0_4/val.csv,0_4/test.csv,0.25078369905956116,0.5867768595041323
1_0,1_0/synth.csv,1_0/train.csv,1_0/val.csv,1_0/test.csv,0.07326007326007326,0.5885057471264368
1_1,1_1/synth.csv,1_1/train.csv,1_1/val.csv,1_1/test.csv,0.0,0.5694444444444445
1_2,1_2/synth.csv,1_2/train.csv,1_2/val.csv,1_2/test.csv,0.125,0.6060606060606061
1_3,1_3/synth.csv,1_3/train.csv,1_3/val.csv,1_3/test.csv,0.03816793893129771,0.5582417582417581
1_4,1_4/synth.csv,1_4/train.csv,1_4/val.csv,1_4/test.csv,0.021660649819494587,0.5213270142180095
