sepal_length,sepal_width,petal_length,petal_width,species
6.1,2.8,4.7,1.2,Iris-versicolor
5.7,3.8,1.7,0.3,Iris-setosa
7.7,2.6,6.9,2.3,Iris-virginica
7.242695157214719,2.9,4.5,1.4080377049143384,Iris-versicolor
6.8,2.8,4.8,1.4,Iris-versicolor
5.4,3.4,1.5,0.4,Iris-setosa
5.6,2.9,3.6,1.3,Iris-versicolor
6.9,3.1,5.1,2.540831652692593,Iris-virginica
7.037281687420871,3.0540000000000003,4.5,1.5,Iris-setosa
5.8,2.7,3.9,1.2,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
5.8,2.8,1.4,0.1,Iris-versicolor
5.5,3.0,1.3,0.2,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
5.1,3.8,1.5,0.3,Iris-setosa
6.3,3.3,4.7,1.6,Iris-versicolor
6.5,3.0,5.8,2.2,Iris-virginica
6.211092921668382,2.5,3.9,1.1,Iris-versicolor
5.7,2.8,4.5,1.3,Iris-setosa
6.4,2.8,4.8,2.2,Iris-setosa
4.7,3.2,1.6,0.2,Iris-setosa
6.1,3.0,4.9,1.8,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
6.4,2.8,5.6,2.1,Iris-virginica
7.9,3.8,6.4,2.0,Iris-virginica
6.7,3.0,5.2,1.1986666666666668,Iris-virginica
6.7,2.5,4.254385348276674,1.1986666666666668,Iris-virginica
6.8,3.2,5.9,2.3,Iris-virginica
4.558594431463478,3.306786563942669,1.4,0.3,Iris-setosa
4.8,3.1,3.8,0.2,Iris-setosa
4.6,3.6,1.0,0.2,Iris-virginica
5.7,3.7504160369781037,1.5,0.4,Iris-setosa
6.7,3.1,4.4,1.3,Iris-versicolor
6.9,3.4,1.6,0.2,Iris-setosa
4.4,3.2,1.3,1.1986666666666668,Iris-setosa
5.843333333333334,2.5,5.0,1.9,Iris-virginica
6.4,3.2,4.5,1.5,Iris-versicolor
5.2,3.5,3.758666666666666,0.2,Iris-setosa
5.0,3.6,1.4,0.2,Iris-setosa
