,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.034105169322370066,0.13398266962982563
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.03241549958691903,0.14154374891637833
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.04168048413369385,0.14286326195897392
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.021607550710602608,0.14403738191764737
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.04014976451295793,0.13043268542686282
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.03403590232716547,0.13398266962982563
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.03832906266220337,0.14154374891637833
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.04422718029644457,0.14286326195897392
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.029937682564933454,0.14403738191764737
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.029831255143967894,0.13043268542686282
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.032096875119308144,0.13398266962982563
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.04092486372775128,0.14154374891637833
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.044211611414289975,0.14286326195897392
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.034992100523756564,0.14403738191764737
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.044724831538972,0.13043268542686282
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.03906288214400244,0.13398266962982563
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.03932826843719739,0.14154374891637833
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.04753967219820476,0.14286326195897392
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.03115708254256233,0.14403738191764737
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.0439188436479615,0.13043268542686282
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.04619999193067981,0.13398266962982563
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.034194450539079546,0.14154374891637833
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.06317678871646926,0.14286326195897392
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.05024839202115661,0.14403738191764737
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.041172137701395384,0.13043268542686282
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.048190431321517346,0.13398266962982563
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.054749138083728166,0.14154374891637833
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.06300157985470567,0.14286326195897392
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.044132532200451324,0.14403738191764737
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.047804181880807595,0.13043268542686282
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.051525278959636434,0.13398266962982563
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.05090873510564553,0.14154374891637833
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.04799990321174241,0.14286326195897392
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.05157623742846107,0.14403738191764737
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.042229325940441265,0.13043268542686282
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,0.042055028424856755,0.13398266962982563
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.05586561982027061,0.14154374891637833
7_2,7_2\synth.csv,7_2\train.csv,7_2\val.csv,7_2\test.csv,0.049487393169856286,0.14286326195897392
7_3,7_3\synth.csv,7_3\train.csv,7_3\val.csv,7_3\test.csv,0.050619108640125754,0.14403738191764737
7_4,7_4\synth.csv,7_4\train.csv,7_4\val.csv,7_4\test.csv,0.057080059014942064,0.13043268542686282
8_0,8_0\synth.csv,8_0\train.csv,8_0\val.csv,8_0\test.csv,0.053163715615665796,0.13398266962982563
8_1,8_1\synth.csv,8_1\train.csv,8_1\val.csv,8_1\test.csv,0.046888348677554315,0.14154374891637833
8_2,8_2\synth.csv,8_2\train.csv,8_2\val.csv,8_2\test.csv,0.05214588603529269,0.14286326195897392
8_3,8_3\synth.csv,8_3\train.csv,8_3\val.csv,8_3\test.csv,0.05060939030440936,0.14403738191764737
8_4,8_4\synth.csv,8_4\train.csv,8_4\val.csv,8_4\test.csv,0.03431534265711289,0.13043268542686282
9_0,9_0\synth.csv,9_0\train.csv,9_0\val.csv,9_0\test.csv,0.04842655125758677,0.13398266962982563
9_1,9_1\synth.csv,9_1\train.csv,9_1\val.csv,9_1\test.csv,0.047163594486406946,0.14154374891637833
9_2,9_2\synth.csv,9_2\train.csv,9_2\val.csv,9_2\test.csv,0.054833003941684444,0.14286326195897392
9_3,9_3\synth.csv,9_3\train.csv,9_3\val.csv,9_3\test.csv,0.0648963417152223,0.14403738191764737
9_4,9_4\synth.csv,9_4\train.csv,9_4\val.csv,9_4\test.csv,0.05596971748253532,0.13043268542686282
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.057799752769203905,0.13398266962982563
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.06324049223123696,0.14154374891637833
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.05301482267616786,0.14286326195897392
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.058028088794549904,0.14403738191764737
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.047520473556685205,0.13043268542686282
