,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.2025489514540609,0.4958442911530065
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.2112930783014543,0.5629760811578994
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.1944307944307944,0.4864045383411581
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.230423402617398,0.4515245061054027
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.2166553566553566,0.5638491302208116
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.2339158906323085,0.4958442911530065
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.2349597387003871,0.5629760811578994
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.1933264533883728,0.4864045383411581
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.2364717392940467,0.4515245061054027
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.1909385113268608,0.5638491302208116
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.2180112044817927,0.4958442911530065
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.2081776383570912,0.5629760811578994
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.1926845676845676,0.4864045383411581
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.265738395772519,0.4515245061054027
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.2868920093780626,0.5638491302208116
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.2614161302536917,0.4958442911530065
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.2073391605638239,0.5629760811578994
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.1886178861788617,0.4864045383411581
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.2266149870801033,0.4515245061054027
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.1981069435614889,0.5638491302208116
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.2972712418300653,0.4958442911530065
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.2324560024317893,0.5629760811578994
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.2012575244658081,0.4864045383411581
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.3029129995495989,0.4515245061054027
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.3041328447985449,0.5638491302208116
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.2317891064159721,0.4958442911530065
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.2341880341880341,0.5629760811578994
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.2609206989247312,0.4864045383411581
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.2980560258396071,0.4515245061054027
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.1975192898651011,0.5638491302208116
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.1987871638992226,0.4958442911530065
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.254162655310105,0.5629760811578994
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.1992927864214992,0.4864045383411581
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.230423402617398,0.4515245061054027
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.341435657575261,0.5638491302208116
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,0.1948470209339774,0.4958442911530065
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.2805586002516949,0.5629760811578994
7_2,7_2\synth.csv,7_2\train.csv,7_2\val.csv,7_2\test.csv,0.2594275179009266,0.4864045383411581
7_3,7_3\synth.csv,7_3\train.csv,7_3\val.csv,7_3\test.csv,0.2336829836829836,0.4515245061054027
7_4,7_4\synth.csv,7_4\train.csv,7_4\val.csv,7_4\test.csv,0.2358974358974359,0.5638491302208116
8_0,8_0\synth.csv,8_0\train.csv,8_0\val.csv,8_0\test.csv,0.1999939086603621,0.4958442911530065
8_1,8_1\synth.csv,8_1\train.csv,8_1\val.csv,8_1\test.csv,0.2048857368006304,0.5629760811578994
8_2,8_2\synth.csv,8_2\train.csv,8_2\val.csv,8_2\test.csv,0.1890790546047269,0.4864045383411581
8_3,8_3\synth.csv,8_3\train.csv,8_3\val.csv,8_3\test.csv,0.2687601314185945,0.4515245061054027
8_4,8_4\synth.csv,8_4\train.csv,8_4\val.csv,8_4\test.csv,0.2027210584667797,0.5638491302208116
9_0,9_0\synth.csv,9_0\train.csv,9_0\val.csv,9_0\test.csv,0.2811955785959646,0.4958442911530065
9_1,9_1\synth.csv,9_1\train.csv,9_1\val.csv,9_1\test.csv,0.2144895648985188,0.5629760811578994
9_2,9_2\synth.csv,9_2\train.csv,9_2\val.csv,9_2\test.csv,0.1886178861788617,0.4864045383411581
9_3,9_3\synth.csv,9_3\train.csv,9_3\val.csv,9_3\test.csv,0.2457661583151779,0.4515245061054027
9_4,9_4\synth.csv,9_4\train.csv,9_4\val.csv,9_4\test.csv,0.2173047165032509,0.5638491302208116
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.1943775100401606,0.4958442911530065
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.2213714038503136,0.5629760811578994
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.2015544956721427,0.4864045383411581
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.2241103848946986,0.4515245061054027
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.1991838982989425,0.5638491302208116
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.2330459770114942,0.4958442911530065
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.3229350771768587,0.5629760811578994
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.283441194367039,0.4864045383411581
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.2954608744082428,0.4515245061054027
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.206296105678504,0.5638491302208116
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.3075638371290545,0.4958442911530065
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.2495856034640101,0.5629760811578994
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.1879084967320261,0.4864045383411581
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.2859311350407367,0.4515245061054027
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.1897810218978102,0.5638491302208116
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.2056650246305418,0.4958442911530065
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.2283257171871033,0.5629760811578994
