sepal_length,sepal_width,petal_length,petal_width,species
4.6,3.6,1.0,0.2,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
4.6,3.6,1.0,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
4.6,3.4,1.4,0.3,Iris-setosa
5.1,3.5,1.4,0.2,Iris-setosa
6.9,3.1,5.4,2.1,Iris-virginica
5.1,3.5,1.4,0.2,Iris-setosa
7.2,3.0,5.8,1.6,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
7.3,2.9,6.3,1.8,Iris-virginica
7.3,2.9,6.3,1.8,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
5.1,3.5,1.4,0.2,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
7.3,2.9,6.3,1.8,Iris-virginica
5.4,3.4,1.7,0.2,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
5.4,3.4,1.7,0.2,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
5.6,2.8,4.9,2.0,Iris-virginica
5.6,2.8,4.9,2.0,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
5.1,3.5,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.2,Iris-setosa
4.6,3.6,1.0,0.2,Iris-setosa
4.6,3.6,1.0,0.2,Iris-setosa
5.4,3.4,1.7,0.2,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
5.1,3.5,1.4,0.2,Iris-setosa
5.1,3.5,1.4,0.2,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
4.6,3.4,1.4,0.3,Iris-setosa
7.3,2.9,6.3,1.8,Iris-virginica
5.4,3.7,1.5,0.2,Iris-setosa
5.6,2.8,4.9,2.0,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
7.3,2.9,6.3,1.8,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
6.4,3.2,5.3,2.3,Iris-virginica
5.0,3.3,1.4,0.2,Iris-setosa
4.6,3.6,1.0,0.2,Iris-setosa
4.6,3.4,1.4,0.3,Iris-setosa
5.6,2.8,4.9,2.0,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
5.1,3.5,1.4,0.2,Iris-setosa
7.7,3.0,6.1,2.3,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
6.4,3.2,5.3,2.3,Iris-virginica
7.3,2.9,6.3,1.8,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
5.0,3.3,1.4,0.2,Iris-setosa
5.4,3.4,1.7,0.2,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
7.7,3.0,6.1,2.3,Iris-virginica
6.4,3.2,5.3,2.3,Iris-virginica
5.4,3.7,1.5,0.2,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
7.3,2.9,6.3,1.8,Iris-virginica
5.4,3.4,1.7,0.2,Iris-setosa
7.7,3.0,6.1,2.3,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
6.4,3.2,5.3,2.3,Iris-virginica
4.6,3.4,1.4,0.3,Iris-setosa
5.4,3.4,1.7,0.2,Iris-setosa
5.0,3.3,1.4,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
7.7,3.8,6.7,2.2,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
4.6,3.6,1.0,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
7.7,3.0,6.1,2.3,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
6.4,3.2,5.3,2.3,Iris-virginica
4.9,3.1,1.5,0.1,Iris-setosa
4.6,3.6,1.0,0.2,Iris-setosa
7.2,3.0,5.8,1.6,Iris-virginica
7.7,3.8,6.7,2.2,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
5.4,3.7,1.5,0.2,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
6.4,3.2,5.3,2.3,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
7.2,3.0,5.8,1.6,Iris-virginica
5.0,3.3,1.4,0.2,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
4.6,3.6,1.0,0.2,Iris-setosa
7.3,2.9,6.3,1.8,Iris-virginica
4.6,3.4,1.4,0.3,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
7.7,3.8,6.7,2.2,Iris-virginica
6.4,3.2,5.3,2.3,Iris-virginica
6.9,3.1,5.4,2.1,Iris-virginica
5.4,3.7,1.5,0.2,Iris-setosa
7.7,3.0,6.1,2.3,Iris-virginica
4.6,3.4,1.4,0.3,Iris-setosa
5.4,3.7,1.5,0.2,Iris-setosa
7.7,3.0,6.1,2.3,Iris-virginica
5.4,3.7,1.5,0.2,Iris-setosa
4.9,3.1,1.5,0.1,Iris-setosa
7.3,2.9,6.3,1.8,Iris-virginica
5.1,3.5,1.4,0.2,Iris-setosa
7.7,3.0,6.1,2.3,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
5.1,3.5,1.4,0.2,Iris-setosa
