sepal_length,sepal_width,petal_length,petal_width,species
6.1,3.8,4.674719655606395,1.2,Iris-versicolor
7.6,4.103499976558629,4.865056475458119,0.3,Iris-setosa
7.7,3.1049220526706685,4.4755737810324225,2.3,Iris-virginica
5.733309280242093,3.3,4.5,1.5,Iris-versicolor
5.843333333333334,3.2523826904276083,4.8,1.4,Iris-versicolor
6.3,3.0540000000000003,1.5,0.3,Iris-setosa
6.481838975036551,2.9,3.5327829005214357,1.3,Iris-setosa
5.843333333333334,3.1,5.1,1.1986666666666668,Iris-virginica
4.7,2.367926081532936,4.5,1.5,Iris-setosa
5.843333333333334,3.4,3.9,1.2,Iris-setosa
6.5,3.2,5.1,2.0,Iris-versicolor
4.8,2.775902453034319,1.4,1.1986666666666668,Iris-setosa
5.5,3.5,1.3,1.3,Iris-virginica
4.9,3.1,1.5,-0.017177610298712676,Iris-setosa
4.9297622992543975,3.0540000000000003,0.21976844475829704,1.1986666666666668,Iris-setosa
6.3,2.8,3.2143717234909044,2.0035663729049267,Iris-versicolor
5.843333333333334,3.9,1.4,2.2,Iris-virginica
6.063648538029011,3.0540000000000003,2.8328596687117096,1.1,Iris-versicolor
5.7,2.6,3.758666666666666,1.9,Iris-versicolor
6.4,4.4,5.6,1.7,Iris-virginica
5.177276316673717,3.2,0.7852780313953844,0.2,Iris-setosa
6.7,2.879251019925944,4.9,1.8,Iris-setosa
5.0,2.7,1.6,2.446260181214517,Iris-setosa
5.5,2.8,5.6,0.4,Iris-setosa
5.843333333333334,3.8,6.4,0.6113239943316037,Iris-setosa
7.436856266042003,3.4,5.634253576517632,0.7845159299129154,Iris-setosa
6.7,2.5,5.8,1.204248998958732,Iris-setosa
6.7,3.0540000000000003,5.9,2.3,Iris-virginica
6.3,3.0,5.1,0.3,Iris-setosa
5.7,3.0540000000000003,1.6,0.2,Iris-virginica
6.7,2.3642016309874814,1.0,0.2,Iris-setosa
5.7,4.4,5.5,0.4,Iris-versicolor
6.1,2.479779174523488,1.2,1.4,Iris-versicolor
5.843333333333334,3.4,1.6,1.9,Iris-setosa
6.1,3.0540000000000003,3.0492200829621776,0.2,Iris-setosa
6.3,2.5,6.668095903154736,1.9,Iris-setosa
4.663897416673302,3.4744765086621294,6.9,0.7318929705355783,Iris-virginica
5.2,3.6890864308139326,3.758666666666666,1.8,Iris-setosa
7.7,3.6,5.7,-0.17027159005702752,Iris-setosa
5.2,4.1,1.0934498654171503,0.6033321266936817,Iris-virginica
4.6,2.522544492479818,1.4,0.2,Iris-versicolor
6.113119762337486,3.0,4.5,2.2526882401545443,Iris-setosa
5.843333333333334,3.351049171066421,4.7,1.5,Iris-setosa
4.388642958682057,3.0,1.3,-0.24730666095566445,Iris-setosa
6.230017392696986,2.9,4.8,1.1986666666666668,Iris-setosa
5.5,2.5,3.3,1.0,Iris-virginica
6.038936344232521,2.8,3.758666666666666,2.752845690818095,Iris-setosa
4.9,3.1,5.5,1.1986666666666668,Iris-setosa
