sepal_length,sepal_width,petal_length,petal_width,species
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
5.1,3.8,1.9,0.4,Iris-setosa
