,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.5970149253731343,0.5965665236051502
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.6036217303822937,0.5720430107526882
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.6021978021978023,0.6040268456375838
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.5829596412556053,0.5833333333333333
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.6121495327102804,0.6187363834422659
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.5970149253731343,0.5965665236051502
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.6036217303822937,0.5720430107526882
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.5977011494252873,0.6040268456375838
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.59375,0.5833333333333333
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.6164705882352941,0.6187363834422659
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.5974025974025974,0.5965665236051502
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.5930470347648262,0.5720430107526882
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.6040268456375838,0.6040268456375838
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.6055437100213219,0.5833333333333333
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.6311300639658849,0.6187363834422659
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.6173361522198731,0.5965665236051502
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.5774058577405858,0.5720430107526882
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.6040268456375838,0.6040268456375838
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.6069868995633189,0.5833333333333333
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.6164705882352941,0.6187363834422659
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.5974025974025974,0.5965665236051502
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.584795321637427,0.5720430107526882
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.593607305936073,0.6040268456375838
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.5833333333333333,0.5833333333333333
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.6121495327102804,0.6187363834422659
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.5969498910675382,0.5965665236051502
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.5914396887159533,0.5720430107526882
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.6040268456375838,0.6040268456375838
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.593939393939394,0.5833333333333333
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,0.6099290780141845,0.6187363834422659
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,0.5969498910675382,0.5965665236051502
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,0.5958333333333333,0.5720430107526882
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,0.5662921348314607,0.6040268456375838
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.6153846153846154,0.5833333333333333
15_4,15_4\synth.csv,15_4\train.csv,15_4\val.csv,15_4\test.csv,0.6099290780141845,0.6187363834422659
16_0,16_0\synth.csv,16_0\train.csv,16_0\val.csv,16_0\test.csv,0.6176470588235294,0.5965665236051502
16_1,16_1\synth.csv,16_1\train.csv,16_1\val.csv,16_1\test.csv,0.6036217303822937,0.5720430107526882
16_2,16_2\synth.csv,16_2\train.csv,16_2\val.csv,16_2\test.csv,0.5662921348314607,0.6040268456375838
16_3,16_3\synth.csv,16_3\train.csv,16_3\val.csv,16_3\test.csv,0.5833333333333333,0.5833333333333333
16_4,16_4\synth.csv,16_4\train.csv,16_4\val.csv,16_4\test.csv,0.6275395033860046,0.6187363834422659
17_0,17_0\synth.csv,17_0\train.csv,17_0\val.csv,17_0\test.csv,0.5969498910675382,0.5965665236051502
17_1,17_1\synth.csv,17_1\train.csv,17_1\val.csv,17_1\test.csv,0.584795321637427,0.5720430107526882
17_2,17_2\synth.csv,17_2\train.csv,17_2\val.csv,17_2\test.csv,0.5675057208237986,0.6040268456375838
17_3,17_3\synth.csv,17_3\train.csv,17_3\val.csv,17_3\test.csv,0.6069868995633189,0.5833333333333333
17_4,17_4\synth.csv,17_4\train.csv,17_4\val.csv,17_4\test.csv,0.6099290780141845,0.6187363834422659
18_0,18_0\synth.csv,18_0\train.csv,18_0\val.csv,18_0\test.csv,0.5965665236051502,0.5965665236051502
18_1,18_1\synth.csv,18_1\train.csv,18_1\val.csv,18_1\test.csv,0.5774058577405858,0.5720430107526882
18_2,18_2\synth.csv,18_2\train.csv,18_2\val.csv,18_2\test.csv,0.5662921348314607,0.6040268456375838
18_3,18_3\synth.csv,18_3\train.csv,18_3\val.csv,18_3\test.csv,0.5829596412556053,0.5833333333333333
18_4,18_4\synth.csv,18_4\train.csv,18_4\val.csv,18_4\test.csv,0.6100917431192661,0.6187363834422659
19_0,19_0\synth.csv,19_0\train.csv,19_0\val.csv,19_0\test.csv,0.6173361522198731,0.5965665236051502
