sepal_length,sepal_width,petal_length,petal_width,species
6.626282892684716,2.8,4.7,1.2,Iris-setosa
5.7,3.8,1.7,0.3,Iris-setosa
7.7,2.6,6.9,2.3,Iris-virginica
6.0,2.9,1.1,1.5,Iris-versicolor
6.8,2.9,4.8,1.4,Iris-versicolor
5.843333333333334,3.4,1.5,1.1986666666666668,Iris-setosa
5.6,2.9,3.758666666666666,1.3,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-setosa
6.2,2.2,4.5,1.1986666666666668,Iris-versicolor
5.843333333333334,2.7,3.9,1.2,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-setosa
4.8,3.0,1.4,0.1,Iris-setosa
5.5,3.5,1.3,0.2,Iris-virginica
4.9,3.1,1.5,-0.7040804416129781,Iris-versicolor
5.1,3.8,1.5,0.3,Iris-setosa
6.3,3.3,4.7,1.6,Iris-versicolor
6.5,3.0,5.8,1.1,Iris-virginica
5.6,2.5,3.9,1.1,Iris-versicolor
6.948178611964412,2.8,4.5,1.3,Iris-versicolor
6.4,2.8,5.6,2.2825667315756037,Iris-virginica
4.7,3.2,1.6,0.2,Iris-setosa
6.1,3.0,4.9,1.0291969079209649,Iris-virginica
5.0,3.4,1.6,0.4,Iris-versicolor
6.4,2.8516082973973305,5.6,2.1,Iris-virginica
7.9,3.8,6.4,2.0,Iris-virginica
6.7,3.0,5.2,2.3,Iris-virginica
6.7,2.5,5.8,1.8,Iris-virginica
6.8,3.2,5.9,1.042580946992047,Iris-setosa
4.941044309070435,3.0,1.4,0.3,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
4.6,3.6,1.0,0.2,Iris-setosa
5.7,4.4,-0.8907227541227356,0.4,Iris-setosa
6.7,3.1,4.4,1.4,Iris-versicolor
4.8,3.4,1.6,0.2,Iris-setosa
4.4,2.2330156132639996,1.3,0.2,Iris-setosa
6.3,2.5,4.577165284146345,1.9,Iris-virginica
6.4,3.2,4.5,1.5,Iris-versicolor
5.2,3.5,1.5,0.2,Iris-setosa
5.494490687857314,3.6,5.3,0.2,Iris-setosa
5.2,4.032440833931622,1.5,0.1,Iris-setosa
5.8,2.7,5.1,1.9,Iris-virginica
6.0,3.4,4.5,1.6,Iris-versicolor
6.7,3.1,4.7,1.5,Iris-setosa
5.4,3.9,1.3,0.4,Iris-setosa
