,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.15384615384615383,0.4615384615384615
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.5,0.631578947368421
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.3529411764705882,0.5
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.36363636363636365,0.33333333333333337
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.7368421052631577,0.4
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.5217391304347826,0.5833333333333334
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.5384615384615384,0.5599999999999999
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.5217391304347826,0.7500000000000001
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.6666666666666666,0.6428571428571429
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.5454545454545455,0.5517241379310345
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.6666666666666666,0.16666666666666666
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.25,0.4444444444444444
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.5333333333333333,0.588235294117647
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.28571428571428575,0.6666666666666665
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.6363636363636364,0.7000000000000001
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.4,0.47058823529411764
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.25,0.3
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.4615384615384615,0.5
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.25,0.3333333333333333
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.5263157894736842,0.6956521739130435
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.2,0.16666666666666666
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.0,0.0
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.30769230769230765,0.4444444444444445
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.5454545454545454,0.2
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.4285714285714285,0.4615384615384615
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.3529411764705882,0.5555555555555556
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.19999999999999998,0.46153846153846156
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.15384615384615385,0.4444444444444444
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.47058823529411764,0.37499999999999994
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.37499999999999994,0.5
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.4705882352941177,0.5
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.5555555555555556,0.761904761904762
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.5,0.4
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.3157894736842105,0.5555555555555556
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.42105263157894735,0.5217391304347826
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,0.7777777777777777,0.7
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.6666666666666666,0.5599999999999999
