,synth,train,val,test,synth_value,real_value
0_0,0_0/synth.csv,0_0/train.csv,0_0/val.csv,0_0/test.csv,0.13333333333333333,0.3333333333333333
0_1,0_1/synth.csv,0_1/train.csv,0_1/val.csv,0_1/test.csv,0.1904761904761905,0.4000000000000001
0_2,0_2/synth.csv,0_2/train.csv,0_2/val.csv,0_2/test.csv,0.5238095238095238,0.1904761904761905
0_3,0_3/synth.csv,0_3/train.csv,0_3/val.csv,0_3/test.csv,0.4166666666666667,0.3833333333333333
0_4,0_4/synth.csv,0_4/train.csv,0_4/val.csv,0_4/test.csv,0.24444444444444446,0.1904761904761905
1_0,1_0/synth.csv,1_0/train.csv,1_0/val.csv,1_0/test.csv,0.16666666666666666,0.27777777777777773
1_1,1_1/synth.csv,1_1/train.csv,1_1/val.csv,1_1/test.csv,0.45454545454545453,0.45454545454545453
1_2,1_2/synth.csv,1_2/train.csv,1_2/val.csv,1_2/test.csv,0.2222222222222222,0.5833333333333334
1_3,1_3/synth.csv,1_3/train.csv,1_3/val.csv,1_3/test.csv,0.27777777777777773,0.38888888888888884
1_4,1_4/synth.csv,1_4/train.csv,1_4/val.csv,1_4/test.csv,0.2222222222222222,0.2222222222222222
