,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.0,0.5671641791044775
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.3283582089552239,0.5316455696202532
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.5,0.5599999999999999
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.0,0.5238095238095238
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.0512820512820512,0.3928571428571428
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.2580645161290322,0.6904761904761904
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.0,0.48
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.1538461538461538,0.5747126436781609
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.368421052631579,0.5000000000000001
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.1090909090909091,0.5432098765432098
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.2033898305084745,0.5714285714285715
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.1395348837209302,0.5063291139240507
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.2,0.5428571428571429
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.2666666666666666,0.5542168674698795
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.2424242424242424,0.5352112676056338
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.1111111111111111,0.3934426229508197
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.2456140350877192,0.547945205479452
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.0,0.3
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.0869565217391304,0.4571428571428571
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.1176470588235294,0.5862068965517241
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.1454545454545454,0.5070422535211269
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.3529411764705882,0.5542168674698796
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.3714285714285714,0.7238095238095237
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.0454545454545454,0.5609756097560976
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.1739130434782608,0.525
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.2181818181818182,0.5352112676056339
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.1621621621621622,0.5373134328358209
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.0,0.4516129032258065
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.0,0.4642857142857143
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.0416666666666666,0.53125
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.1363636363636363,0.627906976744186
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.3835616438356164,0.6213592233009709
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.2553191489361702,0.4687499999999999
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.2666666666666666,0.5454545454545453
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.0869565217391304,0.5393258426966292
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,0.1509433962264151,0.5777777777777778
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.2745098039215686,0.53125
7_2,7_2\synth.csv,7_2\train.csv,7_2\val.csv,7_2\test.csv,0.4912280701754386,0.5084745762711863
7_3,7_3\synth.csv,7_3\train.csv,7_3\val.csv,7_3\test.csv,0.1818181818181818,0.6666666666666667
7_4,7_4\synth.csv,7_4\train.csv,7_4\val.csv,7_4\test.csv,0.2040816326530612,0.5897435897435898
8_0,8_0\synth.csv,8_0\train.csv,8_0\val.csv,8_0\test.csv,0.2222222222222222,0.5970149253731343
8_1,8_1\synth.csv,8_1\train.csv,8_1\val.csv,8_1\test.csv,0.32,0.5
8_2,8_2\synth.csv,8_2\train.csv,8_2\val.csv,8_2\test.csv,0.2380952380952381,0.5263157894736842
8_3,8_3\synth.csv,8_3\train.csv,8_3\val.csv,8_3\test.csv,0.0888888888888889,0.6956521739130435
8_4,8_4\synth.csv,8_4\train.csv,8_4\val.csv,8_4\test.csv,0.0399999999999999,0.4722222222222221
9_0,9_0\synth.csv,9_0\train.csv,9_0\val.csv,9_0\test.csv,0.0952380952380952,0.619718309859155
