,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.12247301584866,0.12109530899854493
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.12534285987310922,0.12534285987310922
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.13758736873550348,0.13758736873550348
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.13147053254507335,0.13147053254507335
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.13748126599163735,0.13748126599163735
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.11572382327911557,0.11572382327911557
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.13661370507237158,0.13661370507237158
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.14972697792267786,0.14972697792267786
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.14369687774398265,0.14369687774398265
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.13017586376827217,0.13017586376827217
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.12643884123060256,0.12643884123060256
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.13178852997042823,0.13178852997042823
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.10354398155929845,0.10745703183925182
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.13292294382903302,0.13292294382903302
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.13701015162252983,0.13701015162252983
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.14656144711233798,0.14656144711233798
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.1307478445680611,0.13242059174069787
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.12623903553070215,0.12623903553070215
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.14245518820294056,0.14245518820294056
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.12750780494232594,0.12750780494232594
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.12109703945948491,0.12109703945948491
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.1407600117661798,0.13938216063895725
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.12712356465022445,0.12712356465022445
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.148166976006598,0.148166976006598
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.12794171729769166,0.12794171729769166
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.1349448236953521,0.1349448236953521
