sepal_length,sepal_width,petal_length,petal_width,species
6.1,3.4009535230803167,5.6,1.2,Iris-virginica
4.3,3.0,5.7,0.4231004470675712,Iris-setosa
7.4,4.4,6.9,2.3,Iris-versicolor
6.0,2.630652793091492,5.6927747364565695,2.1,Iris-setosa
6.8,3.0,5.0,1.5724935540760219,Iris-versicolor
4.4,3.0540000000000003,1.5,0.7164685104801107,Iris-setosa
5.6,4.2,3.745534823995716,1.2733449321246593,Iris-virginica
6.9,2.3017637585922697,5.1,2.3,Iris-setosa
5.843333333333334,3.8,4.5,1.5,Iris-versicolor
6.3,2.7,3.758666666666666,1.2,Iris-versicolor
4.5,4.1,3.5,2.0,Iris-versicolor
4.8,2.0,1.05163976720727,0.7850831403320806,Iris-setosa
5.820832175880047,3.5,2.7415447270228963,2.7908619505732055,Iris-setosa
4.9,3.0540000000000003,6.6,0.4,Iris-setosa
5.1,3.8,0.8564682755975405,0.3,Iris-setosa
5.3,3.0540000000000003,4.7,1.862525563269953,Iris-setosa
6.5,3.0,5.8,0.3,Iris-setosa
4.838356610829411,2.5,3.758666666666666,0.3,Iris-versicolor
5.7,3.0540000000000003,4.5,1.1986666666666668,Iris-setosa
5.843333333333334,2.8,6.0,1.5536532226563378,Iris-setosa
4.7,3.5976955157808677,6.6,0.2,Iris-setosa
7.410460686446106,3.0,5.7,3.3764277289681166,Iris-virginica
6.5,3.2,5.340500002623685,0.1,Iris-versicolor
7.2,2.57120349685651,4.9,2.1,Iris-virginica
7.9,3.8,6.4,2.0,Iris-virginica
6.1,3.0,6.8053494552058105,2.9946446161105675,Iris-virginica
4.7,2.5,1.6,1.8,Iris-virginica
6.8,3.2,5.9,1.8,Iris-virginica
6.991276415113038,3.0,1.4,0.3,Iris-setosa
6.3,3.0540000000000003,5.8,0.2,Iris-versicolor
5.243569514301543,3.6,2.318942188998345,2.3,Iris-setosa
6.3,2.6,1.3,-0.07823468523751353,Iris-setosa
6.7,3.1,4.4,1.1986666666666668,Iris-setosa
4.8,3.4,3.758666666666666,0.2,Iris-virginica
4.4,3.2,1.3,0.2,Iris-setosa
5.8,3.5,5.0,1.9,Iris-virginica
6.4,3.2,4.5,1.5,Iris-versicolor
5.2,3.5,1.5,0.7013733841796297,Iris-setosa
5.3,3.6,3.758666666666666,1.1,Iris-setosa
5.2,4.1,4.9,0.1,Iris-setosa
5.843333333333334,1.8678980540041428,5.1,1.4394758595328812,Iris-versicolor
5.802849403023626,4.4,3.758666666666666,1.6,Iris-versicolor
7.753258609510511,3.1,4.7,1.5,Iris-setosa
5.4,3.9,1.5,0.4,Iris-setosa
4.8745335343343035,3.0540000000000003,6.7,1.1986666666666668,Iris-setosa
5.843333333333334,3.8,4.6,1.0,Iris-virginica
5.843333333333334,2.8,4.7,1.5,Iris-versicolor
5.843333333333334,3.1,5.5,0.1,Iris-versicolor
6.6,3.0540000000000003,1.9445479947888185,1.9457214729207872,Iris-versicolor
6.4,3.7,4.997646250713329,1.1986666666666668,Iris-virginica
5.7,2.9,4.532653809641058,1.6,Iris-versicolor
7.6,3.0,1.5,2.1,Iris-virginica
6.6,3.8,4.5,1.5,Iris-versicolor
5.1,3.5,1.4,0.2,Iris-setosa
7.558335972819706,2.8,5.6,2.0,Iris-setosa
5.8,2.6454232028040785,5.354843615220727,0.7511535207296303,Iris-virginica
5.2,3.4,1.4,1.1986666666666668,Iris-setosa
5.843333333333334,3.6169651470857134,3.214676483755438,1.7448351920564191,Iris-setosa
5.1,4.1,1.9,1.4,Iris-setosa
5.0,3.0,3.5,1.0,Iris-setosa
5.6,3.100724579988892,3.0,0.2,Iris-setosa
5.823442660206009,2.5521820021130743,1.7911998093251718,2.120534206384389,Iris-virginica
6.0,2.7,4.081242607503802,1.1986666666666668,Iris-versicolor
6.1,2.6,3.758666666666666,0.4,Iris-setosa
5.764415457461653,3.0,3.758666666666666,0.3,Iris-virginica
5.5,2.5,4.0,1.3,Iris-versicolor
6.840685407376443,2.9,1.4,1.8323932057211332,Iris-versicolor
4.3,3.0,4.2,1.1986666666666668,Iris-setosa
5.843333333333334,2.3,4.8,1.1986666666666668,Iris-setosa
5.843333333333334,3.0540000000000003,5.6,1.8,Iris-virginica
5.9356023953943415,3.0417031244163306,1.5,1.1986666666666668,Iris-setosa
5.1,2.5,4.6,2.2,Iris-setosa
4.4,3.0,1.3,0.2,Iris-setosa
5.7,2.5,3.758666666666666,1.1986666666666668,Iris-setosa
7.18494355214401,3.4,5.6,3.473350078335395,Iris-setosa
5.843333333333334,4.115316989122657,1.4,1.1798694283939175,Iris-setosa
6.8,3.0,4.448206316621062,2.1,Iris-setosa
6.3,3.0540000000000003,3.758666666666666,2.5,Iris-versicolor
5.843333333333334,3.200639398940797,1.3,0.2,Iris-virginica
6.321681906195493,2.6273389453229137,1.9255542360461522,-0.7331070301262748,Iris-versicolor
7.15068272677218,2.8,4.6,1.5,Iris-versicolor
6.2,2.8,3.556010943269179,2.3,Iris-versicolor
7.0,3.2,4.7,2.392558836090778,Iris-versicolor
5.843333333333334,3.0540000000000003,5.3,2.580912541567273,Iris-setosa
7.7,2.2,1.6,1.1986666666666668,Iris-versicolor
6.9,3.0540000000000003,5.4,0.1,Iris-virginica
6.141207385255031,3.0540000000000003,4.2,1.5,Iris-setosa
5.843333333333334,2.4940719037888193,5.2,2.5,Iris-virginica
5.843333333333334,2.3929954102406965,3.5,1.0,Iris-setosa
6.3,2.7,3.758666666666666,1.4,Iris-versicolor
6.832340720308986,3.0540000000000003,4.6,1.4,Iris-versicolor
6.7,2.3,1.3,2.3,Iris-virginica
6.6,2.9,3.7,1.3,Iris-versicolor
5.5,2.6,3.758666666666666,2.3,Iris-versicolor
5.3,3.7,1.5,0.4,Iris-versicolor
5.1,3.0,5.482295782717551,2.1749549525852263,Iris-versicolor
7.3,3.395468873132084,5.42304815309126,0.1073220939887558,Iris-setosa
4.8,3.4,5.689875299920448,2.4,Iris-virginica
5.1,3.1985155038889648,1.5,0.4,Iris-setosa
4.9,2.8,3.3,1.1986666666666668,Iris-versicolor
4.5,3.604337298416308,4.9,2.5,Iris-virginica
6.186272850944517,3.0,5.8,3.193425372655179,Iris-setosa
4.9,3.0540000000000003,1.5,0.1,Iris-setosa
6.7,3.1,1.9,1.1986666666666668,Iris-virginica
7.3,3.0,1.4,0.2,Iris-setosa
6.9,4.0,1.5,1.5,Iris-versicolor
4.600553928259369,3.47798971352718,7.036352512595389,1.9,Iris-virginica
4.446732250236751,2.6137817395327603,5.6,1.6536114595090414,Iris-setosa
5.7,2.7,5.623733413640724,0.5,Iris-versicolor
6.5,3.3033929936547266,5.5,1.3,Iris-setosa
4.8,3.816304384163463,4.008598765414166,1.1986666666666668,Iris-versicolor
6.118952757765564,2.9,3.758666666666666,1.2,Iris-versicolor
5.210763847835306,2.643767397040901,2.5806034351824483,2.0,Iris-virginica
6.2540060064280345,2.8108184277206623,3.8,0.3,Iris-virginica
5.172003756600926,3.4,3.758666666666666,0.2,Iris-setosa
6.1,2.4,3.758666666666666,1.3,Iris-versicolor
6.202637151378464,3.80557284205127,3.2791154387885846,1.7,Iris-setosa
5.8,4.496621385271429,4.904999738869043,0.4,Iris-setosa
6.21388665406866,3.5613205671469492,4.0,1.3,Iris-versicolor
7.127670168107655,4.0,5.116230456620298,0.8177574685116953,Iris-setosa
