,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.3547008547008547,0.3365079365079365
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.3950771450771451,0.4871097512606946
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.25207860922146635,0.3441441441441441
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.4412497063659855,0.34022257551669316
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.36417327699112856,0.3232122117139539
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.4793650793650794,0.39474815889910225
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.4395552835577316,0.2661713286713286
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.4177133655394525,0.33527645292351177
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.3721833721833721,0.47827481160814495
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.42277816745901853,0.40136752136752135
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.3201863120727218,0.47093023255813954
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.4017316017316017,0.4148148148148148
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.4560197025670172,0.431307334463719
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.4708333333333334,0.3341503267973856
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.38785647498831227,0.36775362318840576
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.39553507424475165,0.5083609201256261
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.22704714640198512,0.4481481481481482
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.4037037037037037,0.4511784511784512
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.40002690341673386,0.4554263565891472
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.489031339031339,0.42597142597142595
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.405952380952381,0.4166666666666667
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.3829365079365079,0.34948320413436695
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.34,0.3298781596653937
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.3585987754785709,0.38047138047138046
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.3625192012288787,0.38349141824751576
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.34516869810987466,0.37967441618557235
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.2585924713584288,0.2459478505990134
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.3388015493278651,0.3329219261337073
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.49716475095785445,0.45751633986928103
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,0.2876190476190476,0.37808491418247514
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,0.24951267056530213,0.27948717948717944
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,0.3478229448961156,0.352774832096147
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,0.3650793650793651,0.30105105105105107
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.4814814814814814,0.5524671407024347
15_4,15_4\synth.csv,15_4\train.csv,15_4\val.csv,15_4\test.csv,0.45202059603682326,0.38221500721500723
16_0,16_0\synth.csv,16_0\train.csv,16_0\val.csv,16_0\test.csv,0.4094830204726323,0.39428770463253215
16_1,16_1\synth.csv,16_1\train.csv,16_1\val.csv,16_1\test.csv,0.3967940272288098,0.49395002658160553
16_2,16_2\synth.csv,16_2\train.csv,16_2\val.csv,16_2\test.csv,0.3666832586693214,0.45595238095238094
16_3,16_3\synth.csv,16_3\train.csv,16_3\val.csv,16_3\test.csv,0.30346013324736726,0.2894179894179894
16_4,16_4\synth.csv,16_4\train.csv,16_4\val.csv,16_4\test.csv,0.3422918999626727,0.411231884057971
17_0,17_0\synth.csv,17_0\train.csv,17_0\val.csv,17_0\test.csv,0.3545081967213115,0.3827751196172248
17_1,17_1\synth.csv,17_1\train.csv,17_1\val.csv,17_1\test.csv,0.29086538461538464,0.3755555555555555
17_2,17_2\synth.csv,17_2\train.csv,17_2\val.csv,17_2\test.csv,0.394617671115367,0.43813672111312757
17_3,17_3\synth.csv,17_3\train.csv,17_3\val.csv,17_3\test.csv,0.4302233267750509,0.38981640401518697
17_4,17_4\synth.csv,17_4\train.csv,17_4\val.csv,17_4\test.csv,0.39848024316109426,0.4917464660282718
18_0,18_0\synth.csv,18_0\train.csv,18_0\val.csv,18_0\test.csv,0.4918414918414918,0.40155352921310367
