,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.0089434761769497,0.13442509777835
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.0392648168049571,0.1175610217441606
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.0018747730003212,0.1033556081673736
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.0137257237250829,0.1110109594589439
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.0358193403221468,0.1175546645878399
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.0568428304597341,0.1248352506118184
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.0211488551449108,0.081057135048511
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.0230807198011877,0.1178377707803632
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.0202841786896017,0.102220848350884
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.0388824738819243,0.1115458721609092
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,-0.0010576755826527,0.1092259682682146
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.0219982319042011,0.119548488594283
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.008386100813251,0.1172728445665163
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.0211011872822226,0.08503708599575
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.0144554625762034,0.1149970252260687
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,-0.037545305378279,0.0590196988213592
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.0259302931811042,0.0735338497212831
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.0203889185257087,0.0835610121210449
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.0221421340576126,0.0607847546689159
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,-0.018977841834058,0.0462302830173056
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,-0.0018928764847585,0.1047637102661487
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,-0.0019952318476836,0.1134472333120625
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.0379297276066297,0.1038133351332377
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.0391227907253532,0.1241485566047151
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.0401628376593237,0.1163669854724253
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.0073882610062999,0.0917100148326712
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.027795136898252,0.0987835169266053
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.0127279771340437,0.0752355385098947
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.0429288922692628,0.11749309700609
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.0428769352670309,0.1339081947175079
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.0357541374017171,0.1176699776700153
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.0305889142015683,0.0855972769360511
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.0405723979187611,0.1392084410999733
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.0301914421932164,0.1049479452916363
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.0190101121611728,0.1191165228183037
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,-0.0998920022791232,-0.0045060042828157
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.0238576309710238,0.0971873589487331
7_2,7_2\synth.csv,7_2\train.csv,7_2\val.csv,7_2\test.csv,-0.0073945255812875,0.0860441228098041
7_3,7_3\synth.csv,7_3\train.csv,7_3\val.csv,7_3\test.csv,-0.0372996502532079,0.0193297620265892
7_4,7_4\synth.csv,7_4\train.csv,7_4\val.csv,7_4\test.csv,-0.0579970490326897,-0.0275846873253962
8_0,8_0\synth.csv,8_0\train.csv,8_0\val.csv,8_0\test.csv,0.0069851852869772,0.0383456921383229
8_1,8_1\synth.csv,8_1\train.csv,8_1\val.csv,8_1\test.csv,-0.1051660331072714,0.0199850466612693
8_2,8_2\synth.csv,8_2\train.csv,8_2\val.csv,8_2\test.csv,0.0077162565194065,0.0728429202252083
8_3,8_3\synth.csv,8_3\train.csv,8_3\val.csv,8_3\test.csv,0.0043442909683162,0.1015111053168644
8_4,8_4\synth.csv,8_4\train.csv,8_4\val.csv,8_4\test.csv,-0.0995320341589214,-0.0330216984189886
9_0,9_0\synth.csv,9_0\train.csv,9_0\val.csv,9_0\test.csv,0.0002487543400374,0.0777363158346816
9_1,9_1\synth.csv,9_1\train.csv,9_1\val.csv,9_1\test.csv,0.0376559514950839,0.0835369702988128
9_2,9_2\synth.csv,9_2\train.csv,9_2\val.csv,9_2\test.csv,-0.0240981180152743,-0.0278325035408908
9_3,9_3\synth.csv,9_3\train.csv,9_3\val.csv,9_3\test.csv,-0.0399098908335955,0.0531278567415663
9_4,9_4\synth.csv,9_4\train.csv,9_4\val.csv,9_4\test.csv,-0.1046214647772496,-0.0015889194972245
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.0469594212938715,0.1027004351868828
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.0101724268134788,0.0928381828650543
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.0043173141605212,0.0939577441858272
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.0336871382860136,0.1218190771334942
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.0344679162949119,0.100365127487264
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,-0.0016081238041876,0.1147719572860814
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,-0.0285418014029628,0.0880052322188698
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.0208651675347619,0.0831043841098523
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.0087453128339756,0.0696420068844566
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.0260203023522118,0.0895143011422289
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.0262547927844468,0.1000388172239566
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,-0.0001063061196695,0.0877289344418371
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.022090033468895,0.1145866541702949
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.0163816438239695,0.1033567386726632
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.0403180659786448,0.1107442374744032
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.0207539462051427,0.0687841449996232
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.0025771785329665,0.1136083852172559
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.0328675914799672,0.1107578043858344
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.0288615001784358,0.0928639113166301
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.0280958738667592,0.1224298633484025
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,-0.1878535494655813,-0.0848813730878494
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.0288476736334841,0.0984342582256135
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.0148459389181637,0.1023436714909804
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,-0.0010188152922909,0.0952352740778973
14_4,14_4\synth.csv,14_4\train.csv,14_4\val.csv,14_4\test.csv,-0.0831963115987701,0.018847822745929
15_0,15_0\synth.csv,15_0\train.csv,15_0\val.csv,15_0\test.csv,-0.0158232843964445,0.0968474660144789
15_1,15_1\synth.csv,15_1\train.csv,15_1\val.csv,15_1\test.csv,-0.0310713036262368,0.05882888458974
15_2,15_2\synth.csv,15_2\train.csv,15_2\val.csv,15_2\test.csv,-0.0502685001068778,0.0840430072320553
15_3,15_3\synth.csv,15_3\train.csv,15_3\val.csv,15_3\test.csv,0.0260057548633841,0.1130586188232521
