sepal_length,sepal_width,petal_length,petal_width,species
5.1,2.5,3.0,1.1,Iris-versicolor
7.7,3.0,6.1,2.3,Iris-virginica
7.7,3.8,6.7,2.2,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
7.7,3.0,6.1,2.3,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
5.7,2.8,4.1,1.3,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
7.2,3.0,5.8,1.6,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.7,2.8,4.1,1.3,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
5.7,2.8,4.1,1.3,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
5.1,3.8,1.6,0.2,Iris-setosa
6.5,2.8,4.6,1.5,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
7.0,3.2,4.7,1.4,Iris-versicolor
5.1,3.8,1.6,0.2,Iris-setosa
7.0,3.2,4.7,1.4,Iris-versicolor
5.6,2.8,4.9,2.0,Iris-virginica
7.7,3.8,6.7,2.2,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
7.7,2.8,6.7,2.0,Iris-virginica
7.0,3.2,4.7,1.4,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
7.2,3.0,5.8,1.6,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
7.2,3.0,5.8,1.6,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
5.1,3.8,1.6,0.2,Iris-setosa
7.7,3.8,6.7,2.2,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.8,2.8,5.1,2.4,Iris-virginica
7.0,3.2,4.7,1.4,Iris-versicolor
5.1,2.5,3.0,1.1,Iris-versicolor
7.7,2.8,6.7,2.0,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
7.2,3.0,5.8,1.6,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
5.1,3.8,1.6,0.2,Iris-setosa
5.1,2.5,3.0,1.1,Iris-versicolor
5.6,2.8,4.9,2.0,Iris-virginica
7.7,3.8,6.7,2.2,Iris-virginica
5.6,2.8,4.9,2.0,Iris-virginica
7.7,2.8,6.7,2.0,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
5.6,2.8,4.9,2.0,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
5.6,2.8,4.9,2.0,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
7.7,2.8,6.7,2.0,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
5.1,3.8,1.6,0.2,Iris-setosa
7.7,2.8,6.7,2.0,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
5.1,3.8,1.6,0.2,Iris-setosa
5.4,3.0,4.5,1.5,Iris-versicolor
5.6,2.8,4.9,2.0,Iris-virginica
7.7,2.8,6.7,2.0,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
5.1,2.5,3.0,1.1,Iris-versicolor
7.7,2.8,6.7,2.0,Iris-virginica
7.7,2.8,6.7,2.0,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
7.7,2.8,6.7,2.0,Iris-virginica
7.7,2.8,6.7,2.0,Iris-virginica
5.8,2.8,5.1,2.4,Iris-virginica
5.7,2.8,4.1,1.3,Iris-versicolor
7.2,3.0,5.8,1.6,Iris-virginica
5.6,2.8,4.9,2.0,Iris-virginica
5.1,2.5,3.0,1.1,Iris-versicolor
5.1,3.8,1.6,0.2,Iris-setosa
7.7,2.8,6.7,2.0,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
5.1,3.8,1.6,0.2,Iris-setosa
5.7,2.8,4.1,1.3,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
7.7,3.0,6.1,2.3,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
6.5,2.8,4.6,1.5,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
7.0,3.2,4.7,1.4,Iris-versicolor
7.7,2.8,6.7,2.0,Iris-virginica
7.2,3.0,5.8,1.6,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.1,3.8,1.6,0.2,Iris-setosa
5.8,2.8,5.1,2.4,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
5.4,3.0,4.5,1.5,Iris-versicolor
5.6,2.8,4.9,2.0,Iris-virginica
7.0,3.2,4.7,1.4,Iris-versicolor
5.7,2.8,4.1,1.3,Iris-versicolor
6.5,2.8,4.6,1.5,Iris-versicolor
5.1,2.5,3.0,1.1,Iris-versicolor
7.2,3.0,5.8,1.6,Iris-virginica
7.0,3.2,4.7,1.4,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
7.2,3.0,5.8,1.6,Iris-virginica
5.1,3.8,1.6,0.2,Iris-setosa
6.5,2.8,4.6,1.5,Iris-versicolor
5.7,2.8,4.1,1.3,Iris-versicolor
5.4,3.0,4.5,1.5,Iris-versicolor
7.7,2.8,6.7,2.0,Iris-virginica
7.7,3.0,6.1,2.3,Iris-virginica
