,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.3703703703703704,0.2672811059907834
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.27499999999999997,0.23931623931623935
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.1818181818181818,0.3319327731092437
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.3973727422003284,0.3317307692307692
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.4703172071593124,0.2828282828282829
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.26157407407407407,0.2996632996632997
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.41269841269841273,0.44047619047619047
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.39590792838874683,0.4126984126984126
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.27619047619047615,0.3090676883780332
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.394896331738437,0.4092584402181925
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.30377668308702793,0.18461538461538463
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.4666666666666666,0.4666666666666666
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.5198830409356726,0.4138888888888889
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.5660109870636187,0.5660109870636187
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.2622222222222222,0.21900161030595813
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.26587301587301587,0.2652631578947368
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.36762360446570974,0.3254281949934124
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.28703703703703703,0.34848484848484845
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.3711484593837535,0.30279402209226775
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.4398148148148148,0.3367003367003367
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.3119047619047619,0.25677830940988833
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.17017543859649123,0.26573426573426573
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.17777777777777778,0.1873015873015873
13_3,13_3\synth.csv,13_3\train.csv,13_3\val.csv,13_3\test.csv,0.20370370370370372,0.5142857142857142
13_4,13_4\synth.csv,13_4\train.csv,13_4\val.csv,13_4\test.csv,0.33903133903133903,0.2280701754385965
14_0,14_0\synth.csv,14_0\train.csv,14_0\val.csv,14_0\test.csv,0.27124183006535946,0.27124183006535946
14_1,14_1\synth.csv,14_1\train.csv,14_1\val.csv,14_1\test.csv,0.14583333333333334,0.17264957264957262
14_2,14_2\synth.csv,14_2\train.csv,14_2\val.csv,14_2\test.csv,0.4411884411884412,0.28717948717948716
14_3,14_3\synth.csv,14_3\train.csv,14_3\val.csv,14_3\test.csv,0.2119298245614035,0.33053221288515405
