,sepal_length,sepal_width,petal_length,petal_width,species
0,6.17936648862208,3.054563574129014,4.899491293664913,1.6654274751349736,Iris-versicolor
1,6.179366488622081,3.0549151879110297,1.5100223820551018,0.26153080840356807,Iris-setosa
2,6.1793664886220805,3.0544097728921784,4.899491293664999,1.6654274751350222,Iris-versicolor
3,6.179366488622078,3.0540558740294212,4.899491293664574,1.6654274751349032,Iris-versicolor
4,6.179366488622078,3.0540236158030916,4.8994912936645685,1.6654274751348992,Iris-versicolor
5,6.179366488622081,3.0547307902051384,1.510022382055054,0.261530808403565,Iris-setosa
6,6.179366488622079,3.0540461787680697,4.899491293664614,1.6654274751349283,Iris-versicolor
7,6.179366488622078,3.0540187769451754,4.899491293664567,1.6654274751349027,Iris-versicolor
8,6.179366488622078,3.054050562302445,4.899491293664537,1.6654274751348837,Iris-versicolor
9,5.108947716173026,3.0542528737831,4.899491293664853,1.665427475134984,Iris-versicolor
10,6.17936648862208,3.0543907420526364,4.89949129366486,1.6654274751349678,Iris-versicolor
11,6.179366488622078,3.0540645131290733,4.899491293664575,1.6654274751348948,Iris-versicolor
12,6.179366488622078,3.0540575371560634,4.8994912936645605,1.6654274751348914,Iris-versicolor
13,6.179366488622079,3.054155558832583,4.89949129366463,1.6654274751349072,Iris-versicolor
14,6.179366488622078,3.0540071487971687,4.899491293664556,1.6654274751349052,Iris-versicolor
15,6.17936648862208,3.05405890256856,4.8994912936647665,1.6654274751349951,Iris-versicolor
16,6.179366488622078,3.0540387656977934,4.899491293664563,1.6654274751348959,Iris-versicolor
17,6.179366488622079,3.0541258709070314,4.899491293664609,1.6654274751349083,Iris-versicolor
18,6.17936648862208,3.0541048769942076,4.899491293664794,1.6654274751349976,Iris-versicolor
19,6.179366488622078,3.0540726796127857,4.8994912936645845,1.665427475134906,Iris-versicolor
20,6.179366488622078,3.054018706596444,4.899491293664565,1.6654274751349016,Iris-versicolor
21,6.179366488622081,3.054412456337978,4.899491293665145,1.665427475135056,Iris-versicolor
22,6.179366488622079,3.0540690609781875,4.899491293664681,1.6654274751349474,Iris-versicolor
23,5.108947716173026,3.054132213870378,4.899491293664799,1.6654274751349885,Iris-versicolor
24,6.179366488622078,3.0541645265680013,4.899491293664554,1.6654274751348832,Iris-versicolor
25,6.179366488622078,3.0540182906276945,4.8994912936645365,1.665427475134887,Iris-versicolor
26,6.1793664886220885,3.0563026896513885,1.510022382055692,0.2615308084036494,Iris-setosa
27,6.179366488622079,3.054066947384467,4.8994912936646005,1.6654274751349063,Iris-versicolor
28,6.179366488622078,3.0542116925734337,4.89949129366456,1.6654274751348839,Iris-versicolor
29,6.179366488622078,3.054163845650893,4.899491293664599,1.6654274751348959,Iris-versicolor
30,5.108947716173026,3.054067228502689,4.899491293664653,1.6654274751349338,Iris-versicolor
31,6.179366488622078,3.0540072393090987,4.899491293664547,1.6654274751349016,Iris-versicolor
0,5.1089477161730255,3.054117253365101,4.899491293664553,1.6654274751348863,Iris-versicolor
1,6.179366488622079,3.054048186855987,4.89949129366468,1.6654274751349536,Iris-versicolor
2,6.179366488622078,3.054106949969106,4.899491293664596,1.6654274751349005,Iris-versicolor
3,6.179366488622079,3.0541135598633287,4.899491293664709,1.6654274751349418,Iris-versicolor
4,6.179366488622079,3.0541001061975024,4.8994912936647275,1.665427475134959,Iris-versicolor
5,6.179366488622078,3.0540037324493685,4.899491293664541,1.6654274751348965,Iris-versicolor
6,6.17936648862208,3.0540819315982066,4.899491293664736,1.6654274751349656,Iris-versicolor
7,6.179366488622079,3.054055543481885,4.899491293664648,1.6654274751349314,Iris-versicolor
8,6.179366488622082,3.055080008136954,1.510022382055149,0.26153080840357845,Iris-setosa
9,6.17936648862208,3.0542911394681593,4.899491293664822,1.6654274751349596,Iris-versicolor
10,5.1089477161730255,3.054033734224341,4.8994912936645845,1.665427475134916,Iris-versicolor
11,6.179366488622078,3.054009737324221,4.899491293664549,1.6654274751349,Iris-versicolor
12,6.179366488622083,3.054348744215351,4.89949129366537,1.6654274751351474,Iris-versicolor
13,6.17936648862208,3.0542501179415913,4.899491293664894,1.6654274751349858,Iris-versicolor
14,6.179366488622078,3.0540095570141306,4.899491293664533,1.6654274751348885,Iris-versicolor
15,6.179366488622081,3.055493407656689,1.5100223820551297,0.26153080840356147,Iris-setosa
16,6.179366488622079,3.0541856892196764,4.899491293664745,1.6654274751349452,Iris-versicolor
17,6.179366488622078,3.054038647240378,4.899491293664564,1.6654274751348974,Iris-versicolor
18,6.179366488622078,3.0540149514715353,4.899491293664571,1.6654274751349083,Iris-versicolor
19,6.179366488622078,3.0540172046684817,4.899491293664531,1.6654274751348834,Iris-versicolor
20,6.179366488622078,3.0541358101485874,4.899491293664578,1.6654274751348925,Iris-versicolor
