,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.2040816326530612,0.4645191409897292
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.4862851573377889,0.5516689794895251
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.2307692307692308,0.5530229737126288
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.2862588275333957,0.5593599383073067
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.2009132420091324,0.455563815812263
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.2889767237593325,0.44909560723514214
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.23210093896713616,0.4798534798534799
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.17391304347826086,0.44443677764360884
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.22489592852066198,0.4497076023391813
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.19444444444444445,0.474390243902439
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.20764381402679277,0.3759656316420103
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.3082621082621083,0.48231745547591215
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.19285749987504375,0.4176896274457251
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.20371702637889688,0.4191078375318109
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.210032122559921,0.48836735607485
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.2106190106190106,0.5268817204301075
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.1774580335731415,0.40878506538883896
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.19385342789598106,0.26515570296664825
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.3768115942028986,0.5156107233545804
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.20861678004535147,0.3038461538461539
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.18779342723004697,0.5394897287192233
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.178743961352657,0.5273429951690822
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.2646645303922299,0.49195575666163904
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.18894416804864567,0.4799664807955463
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.23170731707317072,0.4901960784313726
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.3303030303030303,0.45279543151883583
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.170316301703163,0.4087496424569712
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.3394129979035639,0.38661170309299736
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.18439716312056734,0.5133484162895927
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.2072072072072072,0.34823481412148705
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.24385072094995755,0.3946759259259259
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.20408163265306123,0.44518869069287703
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.22452707110241357,0.38515590689503726
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.1679012345679012,0.29652740097666846
