sepal_length,sepal_width,petal_length,petal_width,species
5.0,3.4,1.6,0.4,Iris-setosa
6.7,3.0,5.2,2.3,Iris-virginica
6.0,2.2,5.0,1.5,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
6.0,2.2,5.0,1.5,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
6.7,3.0,5.2,2.3,Iris-virginica
5.8,2.7,5.1,1.9,Iris-virginica
5.4,3.9,1.7,0.4,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
6.7,3.0,5.2,2.3,Iris-virginica
5.4,3.9,1.7,0.4,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
5.4,3.9,1.7,0.4,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
6.3,2.8,5.1,1.5,Iris-virginica
6.0,2.2,5.0,1.5,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
4.8,3.1,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
5.8,2.7,5.1,1.9,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
5.8,2.7,5.1,1.9,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
6.7,3.0,5.2,2.3,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
6.0,2.2,5.0,1.5,Iris-virginica
5.4,3.9,1.7,0.4,Iris-setosa
5.8,2.7,5.1,1.9,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
6.0,2.2,5.0,1.5,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
5.8,2.7,5.1,1.9,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
4.8,3.1,1.6,0.2,Iris-setosa
6.3,2.8,5.1,1.5,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
6.0,2.2,5.0,1.5,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
6.7,3.0,5.2,2.3,Iris-virginica
6.0,2.2,5.0,1.5,Iris-virginica
4.8,3.1,1.6,0.2,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
4.8,3.1,1.6,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
6.7,3.0,5.2,2.3,Iris-virginica
6.7,3.0,5.2,2.3,Iris-virginica
6.0,2.2,5.0,1.5,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
4.8,3.1,1.6,0.2,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
4.8,3.1,1.6,0.2,Iris-setosa
6.3,2.8,5.1,1.5,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
5.0,3.0,1.6,0.2,Iris-setosa
5.8,2.7,5.1,1.9,Iris-virginica
6.7,3.0,5.2,2.3,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
5.8,2.7,5.1,1.9,Iris-virginica
5.8,2.7,5.1,1.9,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
5.8,2.7,5.1,1.9,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
6.9,3.2,5.7,2.3,Iris-virginica
5.4,3.9,1.7,0.4,Iris-setosa
5.8,2.7,5.1,1.9,Iris-virginica
5.0,3.0,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
6.9,3.2,5.7,2.3,Iris-virginica
6.0,2.2,5.0,1.5,Iris-virginica
6.3,2.8,5.1,1.5,Iris-virginica
6.0,2.2,5.0,1.5,Iris-virginica
5.0,3.4,1.6,0.4,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
5.4,3.9,1.7,0.4,Iris-setosa
5.8,2.7,5.1,1.9,Iris-virginica
5.4,3.9,1.7,0.4,Iris-setosa
6.0,2.2,5.0,1.5,Iris-virginica
5.4,3.9,1.7,0.4,Iris-setosa
5.0,3.4,1.6,0.4,Iris-setosa
6.7,3.0,5.2,2.3,Iris-virginica
