,synth,train,val,test,synth_value,real_value
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.184407796101949,0.5266262217728345
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.1737891737891738,0.4708333333333334
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.2747474747474747,0.3054057054057054
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.1932367149758454,0.3959150326797385
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.1538461538461538,0.6032004634155171
0_0,0_0\synth.csv,0_0\train.csv,0_0\val.csv,0_0\test.csv,0.3364632237871674,0.251984126984127
0_1,0_1\synth.csv,0_1\train.csv,0_1\val.csv,0_1\test.csv,0.3479033404406539,0.3865106737900408
0_2,0_2\synth.csv,0_2\train.csv,0_2\val.csv,0_2\test.csv,0.1739130434782608,0.3404761904761904
0_3,0_3\synth.csv,0_3\train.csv,0_3\val.csv,0_3\test.csv,0.4409017713365539,0.5053475935828877
0_4,0_4\synth.csv,0_4\train.csv,0_4\val.csv,0_4\test.csv,0.2756218905472636,0.3840643274853801
1_0,1_0\synth.csv,1_0\train.csv,1_0\val.csv,1_0\test.csv,0.2516339869281045,0.4272649771370999
1_1,1_1\synth.csv,1_1\train.csv,1_1\val.csv,1_1\test.csv,0.1538461538461538,0.3792941656466748
1_2,1_2\synth.csv,1_2\train.csv,1_2\val.csv,1_2\test.csv,0.2045587375803623,0.4881091617933723
1_3,1_3\synth.csv,1_3\train.csv,1_3\val.csv,1_3\test.csv,0.3041933191186922,0.3935786435786435
1_4,1_4\synth.csv,1_4\train.csv,1_4\val.csv,1_4\test.csv,0.2787156570671963,0.4243454957740672
2_0,2_0\synth.csv,2_0\train.csv,2_0\val.csv,2_0\test.csv,0.2510501606127996,0.5167224080267558
2_1,2_1\synth.csv,2_1\train.csv,2_1\val.csv,2_1\test.csv,0.3095916429249762,0.4743667679837893
2_2,2_2\synth.csv,2_2\train.csv,2_2\val.csv,2_2\test.csv,0.218040233614536,0.3705882352941176
2_3,2_3\synth.csv,2_3\train.csv,2_3\val.csv,2_3\test.csv,0.3219391070268263,0.4542087542087542
2_4,2_4\synth.csv,2_4\train.csv,2_4\val.csv,2_4\test.csv,0.1592039800995024,0.3986459577857428
3_0,3_0\synth.csv,3_0\train.csv,3_0\val.csv,3_0\test.csv,0.3314814814814815,0.341687552213868
3_1,3_1\synth.csv,3_1\train.csv,3_1\val.csv,3_1\test.csv,0.3143392019519993,0.4414682539682539
3_2,3_2\synth.csv,3_2\train.csv,3_2\val.csv,3_2\test.csv,0.2135076252723311,0.3220776404250704
3_3,3_3\synth.csv,3_3\train.csv,3_3\val.csv,3_3\test.csv,0.1791044776119403,0.3295173961840629
3_4,3_4\synth.csv,3_4\train.csv,3_4\val.csv,3_4\test.csv,0.2251082251082251,0.4119830786497453
4_0,4_0\synth.csv,4_0\train.csv,4_0\val.csv,4_0\test.csv,0.2602150537634409,0.2812911725955204
4_1,4_1\synth.csv,4_1\train.csv,4_1\val.csv,4_1\test.csv,0.291024053435401,0.2781408859840232
4_2,4_2\synth.csv,4_2\train.csv,4_2\val.csv,4_2\test.csv,0.255431902490726,0.6165656565656565
4_3,4_3\synth.csv,4_3\train.csv,4_3\val.csv,4_3\test.csv,0.185761957730812,0.3756313131313131
4_4,4_4\synth.csv,4_4\train.csv,4_4\val.csv,4_4\test.csv,0.1666666666666666,0.1908602150537634
5_0,5_0\synth.csv,5_0\train.csv,5_0\val.csv,5_0\test.csv,0.1592039800995024,0.4123456790123456
5_1,5_1\synth.csv,5_1\train.csv,5_1\val.csv,5_1\test.csv,0.3227513227513228,0.4844051557761235
5_2,5_2\synth.csv,5_2\train.csv,5_2\val.csv,5_2\test.csv,0.355787037037037,0.4658670664667665
5_3,5_3\synth.csv,5_3\train.csv,5_3\val.csv,5_3\test.csv,0.1999999999999999,0.4158730158730159
5_4,5_4\synth.csv,5_4\train.csv,5_4\val.csv,5_4\test.csv,0.2388888888888889,0.6050793650793652
6_0,6_0\synth.csv,6_0\train.csv,6_0\val.csv,6_0\test.csv,0.1809523809523809,0.4721060782036392
6_1,6_1\synth.csv,6_1\train.csv,6_1\val.csv,6_1\test.csv,0.291156462585034,0.5055284552845528
6_2,6_2\synth.csv,6_2\train.csv,6_2\val.csv,6_2\test.csv,0.2719907407407407,0.4080610021786492
6_3,6_3\synth.csv,6_3\train.csv,6_3\val.csv,6_3\test.csv,0.2594696969696969,0.4350649350649351
6_4,6_4\synth.csv,6_4\train.csv,6_4\val.csv,6_4\test.csv,0.2948148148148148,0.3840497737556561
7_0,7_0\synth.csv,7_0\train.csv,7_0\val.csv,7_0\test.csv,0.2419484702093397,0.3238095238095237
7_1,7_1\synth.csv,7_1\train.csv,7_1\val.csv,7_1\test.csv,0.4941520467836257,0.5338658474142345
7_2,7_2\synth.csv,7_2\train.csv,7_2\val.csv,7_2\test.csv,0.1904761904761904,0.4106093671311062
7_3,7_3\synth.csv,7_3\train.csv,7_3\val.csv,7_3\test.csv,0.1877934272300469,0.4221690590111642
7_4,7_4\synth.csv,7_4\train.csv,7_4\val.csv,7_4\test.csv,0.2666666666666666,0.5123210123210123
8_0,8_0\synth.csv,8_0\train.csv,8_0\val.csv,8_0\test.csv,0.219298245614035,0.4682934824922655
8_1,8_1\synth.csv,8_1\train.csv,8_1\val.csv,8_1\test.csv,0.3582417582417582,0.4080733068421167
8_2,8_2\synth.csv,8_2\train.csv,8_2\val.csv,8_2\test.csv,0.228324434274091,0.4901468788249694
8_3,8_3\synth.csv,8_3\train.csv,8_3\val.csv,8_3\test.csv,0.1717171717171717,0.4264507422402159
8_4,8_4\synth.csv,8_4\train.csv,8_4\val.csv,8_4\test.csv,0.1375661375661375,0.4326599326599327
9_0,9_0\synth.csv,9_0\train.csv,9_0\val.csv,9_0\test.csv,0.3555555555555555,0.5363829742423286
9_1,9_1\synth.csv,9_1\train.csv,9_1\val.csv,9_1\test.csv,0.2067736185383244,0.4649947753396029
9_2,9_2\synth.csv,9_2\train.csv,9_2\val.csv,9_2\test.csv,0.2100456621004566,0.4435786435786435
9_3,9_3\synth.csv,9_3\train.csv,9_3\val.csv,9_3\test.csv,0.3591008771929824,0.4254510921177588
9_4,9_4\synth.csv,9_4\train.csv,9_4\val.csv,9_4\test.csv,0.2009132420091324,0.4687370600414078
10_0,10_0\synth.csv,10_0\train.csv,10_0\val.csv,10_0\test.csv,0.2162162162162162,0.4419753086419753
10_1,10_1\synth.csv,10_1\train.csv,10_1\val.csv,10_1\test.csv,0.1666666666666666,0.4232905982905983
10_2,10_2\synth.csv,10_2\train.csv,10_2\val.csv,10_2\test.csv,0.2072072072072072,0.3457653457653458
10_3,10_3\synth.csv,10_3\train.csv,10_3\val.csv,10_3\test.csv,0.1932367149758454,0.4133627423950005
10_4,10_4\synth.csv,10_4\train.csv,10_4\val.csv,10_4\test.csv,0.2072072072072072,0.3565113047871668
11_0,11_0\synth.csv,11_0\train.csv,11_0\val.csv,11_0\test.csv,0.2556967130469853,0.2460233297985154
11_1,11_1\synth.csv,11_1\train.csv,11_1\val.csv,11_1\test.csv,0.2251082251082251,0.3660477453580902
11_2,11_2\synth.csv,11_2\train.csv,11_2\val.csv,11_2\test.csv,0.1515151515151515,0.3418803418803418
11_3,11_3\synth.csv,11_3\train.csv,11_3\val.csv,11_3\test.csv,0.310916179337232,0.2587301587301587
11_4,11_4\synth.csv,11_4\train.csv,11_4\val.csv,11_4\test.csv,0.1877934272300469,0.3736263736263736
12_0,12_0\synth.csv,12_0\train.csv,12_0\val.csv,12_0\test.csv,0.2666666666666666,0.2758929844937547
12_1,12_1\synth.csv,12_1\train.csv,12_1\val.csv,12_1\test.csv,0.2072727272727272,0.4398327591157048
12_2,12_2\synth.csv,12_2\train.csv,12_2\val.csv,12_2\test.csv,0.2275132275132275,0.3991032646770351
12_3,12_3\synth.csv,12_3\train.csv,12_3\val.csv,12_3\test.csv,0.25,0.4950090334236676
12_4,12_4\synth.csv,12_4\train.csv,12_4\val.csv,12_4\test.csv,0.2169312169312169,0.3139292080468551
13_0,13_0\synth.csv,13_0\train.csv,13_0\val.csv,13_0\test.csv,0.2056327160493827,0.3124854684956986
13_1,13_1\synth.csv,13_1\train.csv,13_1\val.csv,13_1\test.csv,0.2883558220889555,0.576100981767181
13_2,13_2\synth.csv,13_2\train.csv,13_2\val.csv,13_2\test.csv,0.1809523809523809,0.4118629908103592
